Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2024 Sydney,HYROX PRO,Men,1,1,"Kelly, James",AUS,30-34,00:57:43
2024 Sydney,HYROX PRO,Men,2,2,"Rodgers, Tom",AUS,30-34,01:00:16
2024 Sydney,HYROX PRO,Men,3,1,"Cruz, Tanguy",FRA,25-29,01:00:42
2024 Sydney,HYROX PRO,Men,4,1,"Payne, Daniel",AUS,35-39,01:01:39
2024 Sydney,HYROX PRO,Men,5,3,"Buchanan, Dexter",NZL,30-34,01:01:43
2024 Sydney,HYROX PRO,Men,6,4,"Day, Peter",AUS,30-34,01:02:03
2024 Sydney,HYROX PRO,Men,7,2,"Lapthorn, Tom",GBR,35-39,01:02:21
2024 Sydney,HYROX PRO,Men,8,5,"Meadham, Liam",AUS,30-34,01:02:33
2024 Sydney,HYROX PRO,Men,9,3,"Woolley, Chris",AUS,35-39,01:02:34
2024 Sydney,HYROX PRO,Men,10,2,"Smith, Ben",AUS,25-29,01:03:02
2024 Sydney,HYROX PRO,Men,11,1,"Moharic, Steven",AUS,40-44,01:03:22
2024 Sydney,HYROX PRO,Men,12,4,"Constance, Ryan",AUS,35-39,01:03:35
2024 Sydney,HYROX PRO,Men,13,6,"Clancy, Lachlan",AUS,30-34,01:04:15
2024 Sydney,HYROX PRO,Men,14,5,"Romeo, Guiseppe",AUS,35-39,01:04:27
2024 Sydney,HYROX PRO,Men,15,2,"Downton, Robert",AUS,40-44,01:04:41
2024 Sydney,HYROX PRO,Men,16,7,"Jackson, Kurtis",AUS,30-34,01:04:50
2024 Sydney,HYROX PRO,Men,17,3,"Mckellar, Cody",AUS,25-29,01:04:59
2024 Sydney,HYROX PRO,Men,18,4,"Harding, Jackson",AUS,25-29,01:05:03
2024 Sydney,HYROX PRO,Men,19,5,"Di Paolo, Anth",AUS,25-29,01:05:53
2024 Sydney,HYROX PRO,Men,20,8,"Musgrove, Jack",AUS,30-34,01:06:12
2024 Sydney,HYROX PRO,Men,21,9,"Cummins, Scott",AUS,30-34,01:06:19
2024 Sydney,HYROX PRO,Men,22,3,"Proctor, Warren",AUS,40-44,01:06:25
2024 Sydney,HYROX PRO,Men,23,10,"Magee, Lincoln",AUS,30-34,01:07:11
2024 Sydney,HYROX PRO,Men,24,6,"Ridgley, Daniel",NZL,25-29,01:07:32
2024 Sydney,HYROX PRO,Men,25,6,"Lewis, Greg",AUS,35-39,01:07:39
2024 Sydney,HYROX PRO,Men,26,7,"Thomas, Marc",NZL,35-39,01:08:15
2024 Sydney,HYROX PRO,Men,27,1,"Fiore-Murarenko, Shane",AUS,45-49,01:08:22
2024 Sydney,HYROX PRO,Men,28,7,"Waugh, Loccy",AUS,25-29,01:08:24
2024 Sydney,HYROX PRO,Men,29,8,"Ferguson, Matthew",AUS,35-39,01:08:30
2024 Sydney,HYROX PRO,Men,30,11,"Bremner, Wayne",AUS,30-34,01:09:33
2024 Sydney,HYROX PRO,Men,31,8,"Obrien, Clayton",AUS,25-29,01:09:39
2024 Sydney,HYROX PRO,Men,32,9,"Stevenson, Paul",AUS,35-39,01:10:31
2024 Sydney,HYROX PRO,Men,33,12,"Jones, Tyler",AUS,30-34,01:10:46
2024 Sydney,HYROX PRO,Men,34,10,"Hunt, Brendan",AUS,35-39,01:12:14
2024 Sydney,HYROX PRO,Men,35,13,"Morris, Michael",AUS,30-34,01:12:15
2024 Sydney,HYROX PRO,Men,36,9,"Luksich, Cameron",AUS,25-29,01:12:59
2024 Sydney,HYROX PRO,Men,37,2,"Green, Shane",AUS,45-49,01:13:21
2024 Sydney,HYROX PRO,Men,38,14,"Walters, Nathan",AUS,30-34,01:13:26
2024 Sydney,HYROX PRO,Men,39,1,"Curtis, Tony",AUS,50-54,01:13:45
2024 Sydney,HYROX PRO,Men,40,11,"Holt, Jacob",AUS,35-39,01:13:45
2024 Sydney,HYROX PRO,Men,41,15,"Harley, Tim",AUS,30-34,01:13:55
2024 Sydney,HYROX PRO,Men,42,10,"Tatnell, Malcolm",NZL,25-29,01:14:12
2024 Sydney,HYROX PRO,Men,43,16,"Valentini, Matteo",AUS,30-34,01:14:31
2024 Sydney,HYROX PRO,Men,44,17,"Warren, Dan",AUS,30-34,01:14:39
2024 Sydney,HYROX PRO,Men,45,18,"Hall, Mitchell",AUS,30-34,01:14:45
2024 Sydney,HYROX PRO,Men,46,12,"Sue-See, Caleb",AUS,35-39,01:14:56
2024 Sydney,HYROX PRO,Men,47,1,"Harvey-Walker, Sam",AUS,16-24,01:15:02
2024 Sydney,HYROX PRO,Men,48,11,"Becroft, Aaron",AUS,25-29,01:15:07
2024 Sydney,HYROX PRO,Men,49,13,"Balzan, Matt",AUS,35-39,01:15:08
2024 Sydney,HYROX PRO,Men,50,14,"Le Roux, Adrien",FRA,35-39,01:15:18
2024 Sydney,HYROX PRO,Men,51,15,"Stevenson, Shaun",AUS,35-39,01:15:19
2024 Sydney,HYROX PRO,Men,52,19,"Bourke, Matt",AUS,30-34,01:15:36
2024 Sydney,HYROX PRO,Men,53,12,"Elliott, Aaron",NZL,25-29,01:15:46
2024 Sydney,HYROX PRO,Men,54,16,"Garard, Ben",AUS,35-39,01:15:56
2024 Sydney,HYROX PRO,Men,55,17,"Black, Haydn",AUS,35-39,01:16:02
2024 Sydney,HYROX PRO,Men,56,13,"Richards, Ethan",AUS,25-29,01:16:45
2024 Sydney,HYROX PRO,Men,57,20,"Forrester, Will",AUS,30-34,01:16:54
2024 Sydney,HYROX PRO,Men,58,14,"Edwards, Jessie",AUS,25-29,01:17:20
2024 Sydney,HYROX PRO,Men,59,15,"Pardy, Dylan",AUS,25-29,01:17:33
2024 Sydney,HYROX PRO,Men,60,18,"Mcmullen, Grant",AUS,35-39,01:18:12
2024 Sydney,HYROX PRO,Men,61,21,"Ablitt, Dan",GBR,30-34,01:18:39
2024 Sydney,HYROX PRO,Men,62,16,"Baker, Matthew",AUS,25-29,01:18:41
2024 Sydney,HYROX PRO,Men,63,19,"Woods, Mitch",AUS,35-39,01:19:09
2024 Sydney,HYROX PRO,Men,64,22,"Drinkwater, Michael",AUS,30-34,01:19:15
2024 Sydney,HYROX PRO,Men,65,17,"Edwards, Joshua",AUS,25-29,01:19:19
2024 Sydney,HYROX PRO,Men,66,18,"Huber, Adrian",AUS,25-29,01:19:28
2024 Sydney,HYROX PRO,Men,67,19,"Cordova, Cristian",AUS,25-29,01:20:00
2024 Sydney,HYROX PRO,Men,68,23,"Gillen, Adrian",IRL,30-34,01:20:16
2024 Sydney,HYROX PRO,Men,69,24,"Gillies, Adam",AUS,30-34,01:20:32
2024 Sydney,HYROX PRO,Men,70,25,"Wright, Blake",AUS,30-34,01:20:38
2024 Sydney,HYROX PRO,Men,71,2,"Mihos, Jimmy Demetri",NZL,50-54,01:20:49
2024 Sydney,HYROX PRO,Men,72,26,"Penny, Matthew",AUS,30-34,01:21:16
2024 Sydney,HYROX PRO,Men,73,20,"Miskovich, Luke",AUS,25-29,01:21:33
2024 Sydney,HYROX PRO,Men,74,21,"Cunningham, Mckenzie",AUS,25-29,01:21:34
2024 Sydney,HYROX PRO,Men,75,22,"Ferguson, Joshua",AUS,25-29,01:21:41
2024 Sydney,HYROX PRO,Men,76,27,"Wilson, Lucas",AUS,30-34,01:21:42
2024 Sydney,HYROX PRO,Men,77,28,"Simpson, Henry",AUS,30-34,01:21:55
2024 Sydney,HYROX PRO,Men,78,4,"Buckley, David",AUS,40-44,01:21:59
2024 Sydney,HYROX PRO,Men,79,29,"Paton, John",NZL,30-34,01:22:08
2024 Sydney,HYROX PRO,Men,80,3,"Tindal, Andrew",AUS,50-54,01:22:15
2024 Sydney,HYROX PRO,Men,81,23,"Mcatamney, David",IRL,25-29,01:22:25
2024 Sydney,HYROX PRO,Men,82,24,"Sarisoy, Aytan",GBR,25-29,01:22:37
2024 Sydney,HYROX PRO,Men,83,2,"Doyle, Thomas",AUS,16-24,01:22:51
2024 Sydney,HYROX PRO,Men,84,5,"Dirou, Paul",NZL,40-44,01:22:59
2024 Sydney,HYROX PRO,Men,85,20,"Mcevilly, Dan",GBR,35-39,01:23:45
2024 Sydney,HYROX PRO,Men,86,6,"Brown, Matthew",AUS,40-44,01:24:00
2024 Sydney,HYROX PRO,Men,87,25,"Fitzpatrick, Ryan",IRL,25-29,01:24:11
2024 Sydney,HYROX PRO,Men,88,30,"Ansari, Tahir",SIN,30-34,01:24:13
2024 Sydney,HYROX PRO,Men,89,31,"Finnigan, Ashley",AUS,30-34,01:24:27
2024 Sydney,HYROX PRO,Men,90,7,"Grabauskas, Aivaras",LTU,40-44,01:25:03
2024 Sydney,HYROX PRO,Men,91,32,"Harris, Daniel",AUS,30-34,01:25:53
2024 Sydney,HYROX PRO,Men,92,21,"Sullivan, Troy",AUS,35-39,01:26:26
2024 Sydney,HYROX PRO,Men,93,33,"Salter, John",AUS,30-34,01:26:39
2024 Sydney,HYROX PRO,Men,94,34,"Swanepoel, Mark",NZL,30-34,01:27:17
2024 Sydney,HYROX PRO,Men,95,35,"Burdus, Justin",AUS,30-34,01:27:26
2024 Sydney,HYROX PRO,Men,96,36,"Reynolds, Scott",AUS,30-34,01:27:40
2024 Sydney,HYROX PRO,Men,97,8,"Badiei, Arash",AUS,40-44,01:27:58
2024 Sydney,HYROX PRO,Men,98,4,"Simpson, Neville",AUS,50-54,01:28:13
2024 Sydney,HYROX PRO,Men,99,26,"Koen, Dallas",AUS,25-29,01:28:53
2024 Sydney,HYROX PRO,Men,100,27,"Goudis, John",AUS,25-29,01:29:04
2024 Sydney,HYROX PRO,Men,101,9,"Fong, Adrian",NZL,40-44,01:29:43
2024 Sydney,HYROX PRO,Men,102,28,"Verleyen, Yacin",BEL,25-29,01:29:53
2024 Sydney,HYROX PRO,Men,103,3,"Bellia, Travis",AUS,16-24,01:30:25
2024 Sydney,HYROX PRO,Men,104,29,"Fittock, Nathan",AUS,25-29,01:30:44
2024 Sydney,HYROX PRO,Men,105,22,"Palise, Steve",AUS,35-39,01:30:45
2024 Sydney,HYROX PRO,Men,106,30,"Mckenna, Afa",AUS,25-29,01:30:55
2024 Sydney,HYROX PRO,Men,107,4,"Bernal, Joaquin",COL,16-24,01:31:26
2024 Sydney,HYROX PRO,Men,108,31,"Macdonagh, Jack",AUS,25-29,01:31:36
2024 Sydney,HYROX PRO,Men,109,3,"Cowan, Hayden",AUS,45-49,01:31:46
2024 Sydney,HYROX PRO,Men,110,32,"Fatu, Nathaniel",NZL,25-29,01:31:57
2024 Sydney,HYROX PRO,Men,111,5,"O'Leary, Jenson",AUS,16-24,01:33:19
2024 Sydney,HYROX PRO,Men,112,33,"Winnel, Madison",AUS,25-29,01:33:25
2024 Sydney,HYROX PRO,Men,113,37,"Aston, Matt",AUS,30-34,01:33:37
2024 Sydney,HYROX PRO,Men,114,23,"Handley, Mark",AUS,35-39,01:34:25
2024 Sydney,HYROX PRO,Men,115,4,"Smith, Jeremy",NZL,45-49,01:34:26
2024 Sydney,HYROX PRO,Men,116,38,"Gillespie, Benjamin",AUS,30-34,01:34:35
2024 Sydney,HYROX PRO,Men,117,39,"Vaz, Walter",FRA,30-34,01:34:40
2024 Sydney,HYROX PRO,Men,118,34,"Ducklin, Christopher",AUS,25-29,01:37:28
