Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Miami Beach,HYROX PRO DOUBLES,Men,1,1,"Rich Ryan, Pelayo Menendez-Fernendez",,30-34,00:48:31
2025 Miami Beach,HYROX PRO DOUBLES,Men,2,2,"Rylan Schadegg, Ryan Kent",,30-34,00:49:51
2025 Miami Beach,HYROX PRO DOUBLES,Men,3,1,"Ben Sutherland, Harry Sutherland",,MU29,00:50:16
2025 Miami Beach,HYROX PRO DOUBLES,Men,4,3,"Ciaran Parkinson, Tony Revell",,30-34,00:51:02
2025 Miami Beach,HYROX PRO DOUBLES,Men,5,4,"Jarrett Newby, Hayden Warner",,30-34,00:51:12
2025 Miami Beach,HYROX PRO DOUBLES,Men,6,5,"Stephen Pelkofer, Keith Hardwick",,30-34,00:51:39
2025 Miami Beach,HYROX PRO DOUBLES,Men,7,2,"Colin Stiefer, Jack Driscoll",,MU29,00:52:04
2025 Miami Beach,HYROX PRO DOUBLES,Men,8,6,"Bret Gornik, Jason Loebig",,30-34,00:52:46
2025 Miami Beach,HYROX PRO DOUBLES,Men,9,7,"David Magida, Mark Gaudet",,30-34,00:53:00
2025 Miami Beach,HYROX PRO DOUBLES,Men,10,8,"Chris Ash, Jack Klopfenstein",,30-34,00:53:27
2025 Miami Beach,HYROX PRO DOUBLES,Men,11,9,"Jamie Nicholas, Morgan Ress",,30-34,00:53:39
2025 Miami Beach,HYROX PRO DOUBLES,Men,12,10,"Noah Ohlsen, Chandler Smith",,30-34,00:54:12
2025 Miami Beach,HYROX PRO DOUBLES,Men,13,11,"Cole Learn, Jay Muscart",,30-34,00:54:12
2025 Miami Beach,HYROX PRO DOUBLES,Men,14,12,"Lester Maxwell, Adrian Dahlin",,30-34,00:54:25
2025 Miami Beach,HYROX PRO DOUBLES,Men,15,13,"Peter Edgar, William Allen",,30-34,00:54:36
2025 Miami Beach,HYROX PRO DOUBLES,Men,16,3,"Samuel Ruiz Plaza, Jonah Garcia",,MU29,00:55:06
2025 Miami Beach,HYROX PRO DOUBLES,Men,17,14,"Nicolas Olive, Mathieu Merlet",,30-34,00:55:27
2025 Miami Beach,HYROX PRO DOUBLES,Men,18,4,"Eugenio Orozco, Juan Patricio Orozco",,MU29,00:55:42
2025 Miami Beach,HYROX PRO DOUBLES,Men,19,15,"Ian Berger, Tyler Gaffney",,30-34,00:55:45
2025 Miami Beach,HYROX PRO DOUBLES,Men,20,5,"Luke Ketchum, Tanner Gregurich",,MU29,00:56:27
2025 Miami Beach,HYROX PRO DOUBLES,Men,21,16,"Marcus Moreira, Julian Serna",,30-34,00:57:56
2025 Miami Beach,HYROX PRO DOUBLES,Men,22,17,"Anthony Darkangelo, Andrew Huckleby",,30-34,00:58:52
2025 Miami Beach,HYROX PRO DOUBLES,Men,23,18,"Trenton Krickeberg, Keenan Mooney",,30-34,00:59:01
2025 Miami Beach,HYROX PRO DOUBLES,Men,24,19,"Tyler White, Sean White",,30-34,01:00:07
2025 Miami Beach,HYROX PRO DOUBLES,Men,25,6,"Dorian Voissier, Alexis Jacquemin",,MU29,01:00:27
2025 Miami Beach,HYROX PRO DOUBLES,Men,26,7,"Maxence Brion, Morgan Spoetler",,MU29,01:00:48
2025 Miami Beach,HYROX PRO DOUBLES,Men,27,8,"William Bernitt, Brandon Caldwell",,MU29,01:00:58
2025 Miami Beach,HYROX PRO DOUBLES,Men,28,9,"Alex Fotiadis, Ricardo Gomez",,MU29,01:01:01
2025 Miami Beach,HYROX PRO DOUBLES,Men,29,20,"Jose Carchi, Gerrel Olivier",,30-34,01:01:08
2025 Miami Beach,HYROX PRO DOUBLES,Men,30,21,"Obehi Akojie, Trenton Kennedy",,30-34,01:01:29
2025 Miami Beach,HYROX PRO DOUBLES,Men,31,22,"James Gomatos, John Gaset",,30-34,01:01:32
2025 Miami Beach,HYROX PRO DOUBLES,Men,32,1,"George Chmiel, Talon Smith",,40-44,01:01:53
2025 Miami Beach,HYROX PRO DOUBLES,Men,33,2,"Conrad Gilbert, Brian Hoover",,40-44,01:02:24
2025 Miami Beach,HYROX PRO DOUBLES,Men,34,3,"Dan Lolli, Robert Sorenson",,40-44,01:02:38
2025 Miami Beach,HYROX PRO DOUBLES,Men,35,4,"Erich Dehm, Evan Tzimas",,40-44,01:02:54
2025 Miami Beach,HYROX PRO DOUBLES,Men,36,23,"Jonathan Holman, Matt Halfhill",,30-34,01:02:54
2025 Miami Beach,HYROX PRO DOUBLES,Men,37,24,"Richard Hawker, Matthew Baldwin",,30-34,01:02:59
2025 Miami Beach,HYROX PRO DOUBLES,Men,38,25,"Travis Heyward, Daniel Little",,30-34,01:03:01
2025 Miami Beach,HYROX PRO DOUBLES,Men,39,26,"Austen Alexander, Oscar Eberle",,30-34,01:03:14
2025 Miami Beach,HYROX PRO DOUBLES,Men,40,27,"Renaud Blanchet, Michael Spineti",,30-34,01:03:22
2025 Miami Beach,HYROX PRO DOUBLES,Men,41,10,"Connor Mccormick, Michael Giordano",,MU29,01:03:23
2025 Miami Beach,HYROX PRO DOUBLES,Men,42,28,"Maxime Coderre-Bernier, Jérôme Péladeau",,30-34,01:03:50
2025 Miami Beach,HYROX PRO DOUBLES,Men,43,5,"Nash Ream, Joel Febus",,40-44,01:04:01
2025 Miami Beach,HYROX PRO DOUBLES,Men,44,11,"Micah Jett Parten, Garett Burkhead",,MU29,01:04:06
2025 Miami Beach,HYROX PRO DOUBLES,Men,45,29,"Max Lindsay, Luke Nogard",,30-34,01:04:10
2025 Miami Beach,HYROX PRO DOUBLES,Men,46,12,"Federico Hinojosa, Adrían Sheridan",,MU29,01:04:31
2025 Miami Beach,HYROX PRO DOUBLES,Men,47,13,"Joey Piccinini, Alexy Lachaine",,MU29,01:04:33
2025 Miami Beach,HYROX PRO DOUBLES,Men,48,30,"Justin Palacios, Ben Kores",,30-34,01:05:21
2025 Miami Beach,HYROX PRO DOUBLES,Men,49,14,"Jonathan Martinez, Jorge Torres",,MU29,01:05:42
2025 Miami Beach,HYROX PRO DOUBLES,Men,50,31,"Sean Spire, Diego Freitas",,30-34,01:05:54
