Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,1,1,"Will Grumke, Josh Ward",,30-34,00:52:43
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,2,2,"Ryan Kent, Killian Coleman",,30-34,00:53:18
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,3,3,"Brandon Hughes, Blake Mistretta",,30-34,00:54:49
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,4,4,"Travis Mayer, Matt Gilpin",,30-34,00:58:13
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,5,1,"John-Paul Burns, Mark Kinnell",,40-44,00:58:24
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,6,2,"Tim Gerrish, Grant Ketron",,40-44,00:58:33
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,7,3,"Jared Lawrence, Chad Coleman",,40-44,00:58:43
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,8,5,"Exton Oliver, Graham Turner",,30-34,00:58:49
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,9,1,"Nicholas Colvin, Noah Groover",,MU29,00:59:04
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,10,6,"Braydon Alley, Kyle Corcoran",,30-34,00:59:22
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,11,7,"Dylan Spencer, Tyler Spencer",,30-34,00:59:30
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,12,2,"Fabian Acuna, Jorge Olivares",,MU29,01:00:10
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,13,8,"Jose Farnot, Jesse Littlefield",,30-34,01:01:19
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,14,9,"Zach Powell, Joe Goble",,30-34,01:01:29
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,15,4,"Larry Wallace, James Wyatt",,40-44,01:01:32
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,16,3,"Lance Randles, Eli Cazola",,MU29,01:02:02
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,17,4,"Champ Reasby, Aidan Polonsky",,MU29,01:02:08
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,18,5,"Logan Fuglestad, Tyler Rover",,MU29,01:02:10
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,19,10,"Luke Hayes, Joel Hayes",,30-34,01:02:23
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,20,6,"Alex Fotiadis, Ricardo Gomez",,MU29,01:02:54
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,21,11,"Simon Pritchard, Drew Wendel",,30-34,01:02:59
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,22,12,"Joey Zwirn, Ryan Mcphail",,30-34,01:03:15
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,23,13,"Robin Noller, Dane Farmer",,30-34,01:03:51
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,24,5,"Nick Avren, Matt Kinback",,40-44,01:03:55
2025 Atlanta,HYROX PRO DOUBLES - Overall,Men,25,6,"Jason Reynolds, Pierre-Paul Alvarado",,40-44,01:04:10
