Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,1,1,"Pedro Toral, Pepe Salama",,MU29,00:53:36
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,2,1,"Diogo Freitas, Tiago Lousa",,30-34,00:54:13
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,3,2,"Josh Tibbles, Luis Tibbles",,MU29,00:57:03
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,4,3,"Gonzalo Villar, Jorge González Alvarez",,MU29,00:57:05
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,5,2,"Fernando Martorell Munar, Lucas Perelló Caballero",,30-34,00:57:26
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,6,1,"Carlos Cachopo, Bruno Lousa",,40-44,00:57:58
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,7,2,"Dani Galindo, Jose José María Resano",,40-44,00:58:44
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,8,3,"Bernat Ferrer, Eduard Mascaró Ogazón",,30-34,00:59:27
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,9,4,"Aitor Barroso, Hodei Aspuru",,MU29,00:59:56
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,10,4,"José Vicente Poblador Asensio, Mario Sanz Navarro",,30-34,01:00:13
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,11,5,"Nahuel Xavier Garcia Santamaria, Daniel Bravo Robayna",,30-34,01:00:36
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,12,6,"Paulo Caldas, João Baltazar",,30-34,01:00:46
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,13,7,"Manuel Halcón, Manuel Caballero Molina",,30-34,01:00:46
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,14,3,"Patrick Greve, Carsten Emsbach",,40-44,01:01:27
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,15,4,"Raul Refolio Márquez, Francisco Javie García Martín",,40-44,01:01:56
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,16,5,"Alberto Caraballo, Aaron Gil",,MU29,01:03:05
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,17,6,"Gonzalo Ruiz Gutiérrez, Eloy Fernández Toca",,MU29,01:03:06
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,18,8,"Thomas Czubernat, Daniel De Almeida",,30-34,01:03:14
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,19,9,"Jose Jose Ferreira, Jorge Jorge Cardoso",,30-34,01:03:16
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,20,10,"Mario González Altube, Daniel Domínguez Delgado",,30-34,01:03:19
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,21,11,"Julien Delande, Iker Cebrián Aparisi",,30-34,01:03:59
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,22,12,"Anthony Peudpiece, Fábio Ribeiro",,30-34,01:04:14
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,23,1,"Fred Massouf, Ludovic Kubiak",,50-54,01:04:19
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,24,7,"Samson Brown, Brandon Brown",,MU29,01:04:30
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,25,5,"Benoît Linard, Xantxo Isteque",,40-44,01:04:44
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,26,13,"Pedro Sageras, Antonio Quirós",,30-34,01:04:54
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,27,14,"Javier Fernández, Endika Fernández",,30-34,01:04:59
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,28,15,"Carlos Garbati, Iñigo Lopez",,30-34,01:05:05
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,29,8,"Jon Bilbao, Mikel Landaribar Egea",,MU29,01:05:43
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,30,16,"Felipe Berchesi, Maxime Thomas",,30-34,01:05:50
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,31,17,"André Serafim, Pedro Barreira",,30-34,01:06:07
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,32,6,"Tim Sohrweide, Malte Frank",,40-44,01:06:25
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,33,18,"Sergio Antonio Pastor Marín, Quique Cánovas",,30-34,01:07:01
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,34,19,"Alberto Rodríguez Domínguez, Dante Augusto Montoya Caballero-Díaz",,30-34,01:07:08
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,35,20,"Alejandro Gonzalez, Luis Velázquez",,30-34,01:07:25
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,36,21,"Ismael Balea, Nacho Sainz",,30-34,01:07:39
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,37,22,"Víctor De Amorín, Pablo Rodríguez Bobe",,30-34,01:07:53
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,38,23,"Hector Ruiz Moreno, Luis Garvey",,30-34,01:07:55
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,39,7,"Alejandro Pérez Castaño, Daniel Silvestre Sánchez",,40-44,01:07:57
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,40,24,"Lilian Tabuteau, Marc Blanchard",,30-34,01:08:09
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,41,25,"Kevin Gousseau Gousseau, Bertrand Brana",,30-34,01:08:33
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,42,26,"Maxime Cazalets, Timms Yoann",,30-34,01:08:33
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,43,27,"Jose Manuel Garcia Marcos, Sergio Garcia Marcos",,30-34,01:08:33
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,44,9,"Carlos Vecina, Toni Mayol Mariano",,MU29,01:08:39
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,45,28,"Martín Gómez, Daniel Sandoval Anero",,30-34,01:08:44
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,46,8,"Gorka Orue Magarzo, Carlos Briz Iceta",,40-44,01:08:49
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,47,10,"Jesus Poveda, Carlos Ochoa Hernández",,MU29,01:08:56
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,48,2,"David Silva, António Pires",,50-54,01:09:04
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,49,29,"Siim Ojakõiv, Jaak Peterson",,30-34,01:09:40
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,50,9,"Leopoldo Araya, Antonio Gómez",,40-44,01:09:43
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,51,30,"Mario Alvarez Pi, Bruno Balbuena Canal",,30-34,01:10:00
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,52,31,"Luis Antunes, Daniel Fidalgo",,30-34,01:10:37
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,53,10,"Luis Fran Rodríguez Paredes, José Martín Romo",,40-44,01:10:56
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,54,32,"Pablo Gutierrez Cepeda, Borja San Martin Escallada",,30-34,01:11:27
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,55,11,"Alexandre Giraud, Louis Idjedaren",,MU29,01:11:35
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,56,33,"Alejandro Alvaro Alvaro, Iñigo Landaluce Herrera",,30-34,01:11:58
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,57,12,"Oier Oier Cabrejas, Julen Arrasate",,MU29,01:12:02
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,58,34,"Kino Roldan, Ruben Moreno Olmedo",,30-34,01:12:34
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,59,35,"Manuel Pérez Moreno, Simon Olivetta",,30-34,01:12:40
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,60,36,"Pablo Barrenechea Leal, Guillermo Mariátegui Leal",,30-34,01:12:55
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,61,37,"Delanoue Laurent, Enzo Delanoue",,30-34,01:13:30
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,62,11,"Gareth Abreu, Alex Percival",,40-44,01:14:02
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,63,12,"Jesús Ramón Martín Afonso, Santiago Real Lorenzo",,40-44,01:14:17
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,64,13,"Alvaro Morales Carpi, Javier Gomez Miranda",,40-44,01:15:03
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,65,38,"Enric Paradela, Juan Porcel Balaguer",,30-34,01:15:08
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,66,39,"Jacob Casado Casi, Albert Pelegrín I Esteban",,30-34,01:17:44
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,67,40,"Marino Ibáñez Díaz, Alvaro Llorente Sanchez",,30-34,01:17:54
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,68,41,"Bruno Laranjo, Sergio Ramos",,30-34,01:18:03
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,69,42,"Francesco De Santis, João Simões",,30-34,01:18:50
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,70,43,"Ignacio Rodríguez Clarambo, Christian Lopez Gamboa",,30-34,01:19:39
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,71,3,"Wolfgang Heidenreich, Paolo Rossetti",,50-54,01:19:40
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,72,14,"Thomas Easton, Fabien Tauzin",,40-44,01:20:10
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,73,15,"Julian Perez, Ruben Fernandez Crespo",,40-44,01:20:27
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,74,44,"Jose Maria Ruiz Sardon, Iñaki Ramos Rodríguez",,30-34,01:20:53
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,75,45,"Manuel Juanes, Javier Wee Palacios",,30-34,01:20:54
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,76,46,"Gonzalo Basañez, Manuel Hernaiz",,30-34,01:22:14
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,77,16,"Asier Zubieta Aurrekoetxea, Ellande Areta",,40-44,01:22:54
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,78,47,"Manuel Acarregui, Jose Carro Paulete",,30-34,01:23:05
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,79,48,"Jose Manuel Cabezas Muñoz, Adrián López Presedo",,30-34,01:23:38
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,80,49,"Jan Hernando, Andrés Chamarro",,30-34,01:28:14
2025 Bilbao,HYROX PRO DOUBLES - Overall,Men,81,50,"Diego De Egea Menéndez, Jaime Castillo Parages",,30-34,01:31:46
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,1,1,"Silvia Garvia, Jacqueline Dahlstrøm",,30-34,01:02:19
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,2,2,"Iria Folgueira Pin, Mara Mariño López",,30-34,01:07:52
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,3,1,"Kez Ogden, Megan Jackson",,WU29,01:08:16
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,4,1,"Marian Donoso Martín, Chelo Romero Terrón",,40-44,01:09:59
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,5,3,"Tulipa Caballero, Carmen Ruiz",,30-34,01:10:34
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,6,4,"Erika Espinosa Lahuerta, Alicia Villalba",,30-34,01:10:44
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,7,2,"Paula Dominguez Garcia, Alba Ortiz Casas",,WU29,01:10:48
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,8,5,"Egoa Alvarado Delgado, Lucia Lomas Echeveste",,30-34,01:10:49
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,9,6,"Elina Tikkanen, Essi Vuorenmaa",,30-34,01:10:54
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,10,1,"Gwen Fennell, Geraldine Miell",,50-54,01:11:24
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,11,2,"Steph Whyte, Katie Pond",,40-44,01:11:55
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,12,7,"Veronica Salvador, Anabel Garcia Reza",,30-34,01:12:33
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,13,3,"Jane Smith, Sarah Edge Williams",,40-44,01:12:47
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,14,3,"Teresa Sanz, Patricia Bruñén",,WU29,01:13:04
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,15,4,"Sally Foster, Gede Foster",,40-44,01:13:07
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,16,4,"Cléa Lelièvre, Lou Lou",,WU29,01:13:08
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,17,5,"Sonia Soares, Marta Caetano",,40-44,01:14:31
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,18,5,"Aitziber Echaniz, Diana Lopez Centeno",,WU29,01:14:44
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,19,8,"Lucile Bages, Florence Eloy",,30-34,01:14:54
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,20,6,"Sarah Klische, Päivi Lester",,40-44,01:15:21
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,21,7,"Aimee Bishop, Liz Jones",,40-44,01:15:28
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,22,9,"Vanessa Queirós Dos Santos, Filipa Marques",,30-34,01:15:35
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,23,10,"Matilde Luque, Ana Montes",,30-34,01:15:55
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,24,6,"Cote Navarro Scholz, Dani Navarro Scholz",,WU29,01:16:24
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,25,11,"Monica Ferrer Pastor, Joana Mercadal Mascaro",,30-34,01:16:26
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,26,7,"Alessandra Beguinot, Nerea Souto Zorrilla",,WU29,01:16:51
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,27,8,"Heidi Vesterinen, Ei-Lene Heng",,40-44,01:17:55
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,28,8,"Ellie Quantrill, Karolina Wachel",,WU29,01:18:04
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,29,12,"Marion Falies-Abadie, Tiheni Tehuiotoa",,30-34,01:19:26
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,30,9,"Carla Ferreira, Carolina Tavares",,40-44,01:19:26
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,31,13,"Dácil Robaina Davila, Elin Bergius Trælnes",,30-34,01:19:28
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,32,2,"Silvia Czaja, Christine Jahn",,50-54,01:19:40
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,33,14,"Lola Hernández Elena, Maria Jesus Pamplona",,30-34,01:20:01
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,34,15,"Inês Marques Silvério, Maria Inês Morgado Monteiro",,30-34,01:20:12
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,35,10,"Jen Fairbairns, Silke Martin",,40-44,01:21:22
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,36,9,"Maria Cuesta Estefaia, Sara De Blas Jimenez",,WU29,01:22:08
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,37,16,"Susanne Kurk, Sara Konert-Uesbeck",,30-34,01:22:16
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,38,17,"Elia Cipriano, Eva Mendes",,30-34,01:22:23
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,39,10,"Evelien Van Esch, Maureen Van Der Poel",,WU29,01:23:18
2025 Bilbao,HYROX PRO DOUBLES - Overall,Women,40,11,"Daniela Popova, Anna Mori",,40-44,01:25:13
