Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,1,1,"James KELLY, Anthony PERESSINI",,30-34,00:54:45
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,2,2,"Mathew MACLEAN, Samuel HEBERT",,30-34,00:54:55
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,3,1,"George HEATON, Jake DEARDEN",,MU29,00:55:00
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,4,3,"Dylan SCOTT, Chandler SMITH",,30-34,00:56:36
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,5,4,"Sean GREENSPAN, Matthew CHOI",,30-34,00:56:41
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,6,2,"Jake Gibbs, Cole SCHWARTZ",,MU29,00:56:54
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,7,3,"Marc DOERFER, Alexander GOLIK",,MU29,00:57:18
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,8,4,"Ryan REID, Connor BELL",,MU29,00:57:29
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,9,5,"Preston PAVLICA, Wade JACOBS",,MU29,00:57:49
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,10,5,"Steven NEUSCHELER, Jacob SHOWERS",,30-34,00:57:54
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,11,6,"Dylan SPENCER, Tyler SPENCER",,30-34,00:59:59
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,12,1,"Bryan WEED, Adam NEIFFER",,40-44,01:00:17
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,13,7,"Zach PETRIK, Brice SUHAY",,30-34,01:00:19
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,14,8,"Tim GERRISH, Grant KETRON",,30-34,01:00:44
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,15,9,"John RADZWILLA, Talon SMITH",,30-34,01:00:54
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,16,10,"Michael PAAS, Ryan SCHAFER",,30-34,01:01:08
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,17,2,"Christian SCHERF ISLAS, Raul VICTORIA BAUTISTA",,40-44,01:01:11
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,18,11,"Blake MISTRETTA, Anthony Hayes",,30-34,01:01:31
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,19,12,"Matt LOMBARDI, Andrew EAST",,30-34,01:01:52
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,20,3,"Aaron WILKINS, Louie URBANO",,40-44,01:02:52
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,21,4,"Darren SHEARER, Nigel LEVETT",,40-44,01:02:58
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,22,13,"Jacob SHAW, Ryan CHAVEZ",,30-34,01:03:41
2025 Las Vegas,HYROX PRO DOUBLES - Overall,Men,23,14,"Domhnall O’DONOVAN, Benjamin COTTRELL",,30-34,01:04:30
