Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2024 Toronto,HYROX PRO - Overall,Men,1,1,"Wallace, Marcus",USA,35-39,00:57:57
2024 Toronto,HYROX PRO - Overall,Men,2,1,"Miller, Dawson",USA,30-34,00:58:04
2024 Toronto,HYROX PRO - Overall,Men,3,2,"Magida, David",USA,35-39,00:59:14
2024 Toronto,HYROX PRO - Overall,Men,4,1,"Stiefer, Colin",USA,25-29,00:59:45
2024 Toronto,HYROX PRO - Overall,Men,5,1,"Bruce, Jesse",CAN,40-44,01:00:50
2024 Toronto,HYROX PRO - Overall,Men,6,2,"Blekkan, Steffen",NOR,30-34,01:01:06
2024 Toronto,HYROX PRO - Overall,Men,7,3,"H̩bert, Samuel",CAN,30-34,01:01:19
2024 Toronto,HYROX PRO - Overall,Men,8,2,"Sanderson, Isaac",CAN,25-29,01:03:03
2024 Toronto,HYROX PRO - Overall,Men,9,1,"Walkington, Cole",USA,16-24,01:03:10
2024 Toronto,HYROX PRO - Overall,Men,10,3,"Mahan, Jerimiah",USA,35-39,01:03:32
2024 Toronto,HYROX PRO - Overall,Men,11,4,"Mayoute, Nicolas",FRA,30-34,01:04:06
2024 Toronto,HYROX PRO - Overall,Men,12,2,"Di Fulvio, Adam",CAN,40-44,01:04:24
2024 Toronto,HYROX PRO - Overall,Men,13,4,"Atkins, Ryan",CAN,35-39,01:05:04
2024 Toronto,HYROX PRO - Overall,Men,14,3,"Dube, Fr̩d̩ric",CAN,25-29,01:05:26
2024 Toronto,HYROX PRO - Overall,Men,15,5,"Ouahrig, Youssef",CAN,30-34,01:05:26
2024 Toronto,HYROX PRO - Overall,Men,16,3,"Coleman, Chad",USA,40-44,01:05:36
2024 Toronto,HYROX PRO - Overall,Men,17,4,"Fecik, Mike",USA,40-44,01:05:38
2024 Toronto,HYROX PRO - Overall,Men,18,5,"De Jong, Adam",CAN,35-39,01:05:43
2024 Toronto,HYROX PRO - Overall,Men,19,6,"Bieling, Gordon",GER,35-39,01:07:07
2024 Toronto,HYROX PRO - Overall,Men,20,6,"Evans, David",CAN,30-34,01:07:41
2024 Toronto,HYROX PRO - Overall,Men,21,7,"Walkington, Alex",USA,35-39,01:07:42
2024 Toronto,HYROX PRO - Overall,Men,22,8,"Maclean, Mathew",CAN,35-39,01:07:48
2024 Toronto,HYROX PRO - Overall,Men,23,4,"Cournoyer, Sam",CAN,25-29,01:08:03
2024 Toronto,HYROX PRO - Overall,Men,24,7,"Tenelshof, Austin",USA,30-34,01:08:41
2024 Toronto,HYROX PRO - Overall,Men,25,8,"Exton, Oliver",GBR,30-34,01:08:55
2024 Toronto,HYROX PRO - Overall,Men,26,9,"Stapon, Kenneth",CAN,30-34,01:09:26
2024 Toronto,HYROX PRO - Overall,Men,27,5,"Kalyuzhnyy, Vadym",UKR,25-29,01:09:43
2024 Toronto,HYROX PRO - Overall,Men,28,6,"Ganly, Tyler",CAN,25-29,01:09:52
2024 Toronto,HYROX PRO - Overall,Men,29,7,"Herrera, Juan",ESA,25-29,01:09:59
2024 Toronto,HYROX PRO - Overall,Men,30,10,"Laflamme, Samuel",CAN,30-34,01:10:03
2024 Toronto,HYROX PRO - Overall,Men,31,8,"Mckenzie, Shane",JAM,25-29,01:10:32
2024 Toronto,HYROX PRO - Overall,Men,32,5,"Davison, Milton",USA,40-44,01:10:45
2024 Toronto,HYROX PRO - Overall,Men,33,1,"Vander Veen, Daniel",CAN,45-49,01:10:56
2024 Toronto,HYROX PRO - Overall,Men,34,11,"Ceoffe, Michael",USA,30-34,01:11:10
2024 Toronto,HYROX PRO - Overall,Men,35,9,"Edgar, Peter",USA,35-39,01:11:13
2024 Toronto,HYROX PRO - Overall,Men,36,12,"Schindler, Luke",CAN,30-34,01:11:24
2024 Toronto,HYROX PRO - Overall,Men,37,6,"Walkington, Jon",USA,40-44,01:11:27
2024 Toronto,HYROX PRO - Overall,Men,38,13,"Robinson, Maximilain",CAN,30-34,01:11:52
2024 Toronto,HYROX PRO - Overall,Men,39,10,"Hainish, David",CAN,35-39,01:12:09
2024 Toronto,HYROX PRO - Overall,Men,40,14,"Macdonald, Blair",CAN,30-34,01:12:12
2024 Toronto,HYROX PRO - Overall,Men,41,1,"Snee**, **Tim",USA,50-54,01:12:28
2024 Toronto,HYROX PRO - Overall,Men,42,15,"Friesen, Cam",CAN,30-34,01:12:44
2024 Toronto,HYROX PRO - Overall,Men,43,11,"Gregory, Kevin",USA,35-39,01:12:49
2024 Toronto,HYROX PRO - Overall,Men,44,7,"Wuebker, Tony",USA,40-44,01:12:52
2024 Toronto,HYROX PRO - Overall,Men,45,8,"Murphy, Trevor",USA,40-44,01:12:54
2024 Toronto,HYROX PRO - Overall,Men,46,12,"Henriquez, Steven",USA,35-39,01:12:55
2024 Toronto,HYROX PRO - Overall,Men,47,16,"Mercier Bonneau, Christopher",CAN,30-34,01:13:07
2024 Toronto,HYROX PRO - Overall,Men,48,13,"Partridge, Austin",CAN,35-39,01:13:15
2024 Toronto,HYROX PRO - Overall,Men,49,17,"Fernandez, Davey",USA,30-34,01:13:28
2024 Toronto,HYROX PRO - Overall,Men,50,18,"Moss, Robby",CAN,30-34,01:13:53
2024 Toronto,HYROX PRO - Overall,Men,51,19,"Tralli, Matt",USA,30-34,01:13:57
2024 Toronto,HYROX PRO - Overall,Men,52,20,"Conerty, Sean",USA,30-34,01:14:34
2024 Toronto,HYROX PRO - Overall,Men,53,9,"Fraser, Sean",CAN,25-29,01:14:39
2024 Toronto,HYROX PRO - Overall,Men,54,9,"Wilkins, Aaron",USA,40-44,01:14:41
2024 Toronto,HYROX PRO - Overall,Men,55,2,"Lagendyk, Jeff",CAN,45-49,01:14:50
