Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2024 Cape Town,HYROX PRO,Men,1,1,"Dearden, Jake",GBR,25-29,00:56:53
2024 Cape Town,HYROX PRO,Men,2,2,"Smith, Trent",RSA,25-29,01:02:36
2024 Cape Town,HYROX PRO,Men,3,3,"Schoen, Samir",GER,25-29,01:04:12
2024 Cape Town,HYROX PRO,Men,4,1,"Henning, Wesley",RSA,30-34,01:05:14
2024 Cape Town,HYROX PRO,Men,5,1,"Toborek, Marius",GER,40-44,01:05:44
2024 Cape Town,HYROX PRO,Men,6,1,"Nel, Janno",RSA,16-24,01:05:45
2024 Cape Town,HYROX PRO,Men,7,4,"Eloff, Ryan",RSA,25-29,01:07:48
2024 Cape Town,HYROX PRO,Men,8,2,"Bousquieres, Vincent",FRA,40-44,01:09:09
2024 Cape Town,HYROX PRO,Men,9,2,"Roos, Jc",RSA,30-34,01:09:14
2024 Cape Town,HYROX PRO,Men,10,1,"Manders, Leon",RSA,35-39,01:09:51
2024 Cape Town,HYROX PRO,Men,11,5,"Schoonbee, Kyle",RSA,25-29,01:11:27
2024 Cape Town,HYROX PRO,Men,12,3,"Smith, Jason",RSA,40-44,01:11:43
2024 Cape Town,HYROX PRO,Men,13,6,"Botes, Damien",RSA,25-29,01:13:00
2024 Cape Town,HYROX PRO,Men,14,2,"Ritzlmayr, Matthew",RSA,16-24,01:14:02
2024 Cape Town,HYROX PRO,Men,15,2,"Pienaar, Danie",RSA,35-39,01:14:03
2024 Cape Town,HYROX PRO,Men,16,3,"Lagerwey, Trevor",RSA,35-39,01:14:07
2024 Cape Town,HYROX PRO,Men,17,4,"Boshoff, Gerhard",RSA,40-44,01:14:25
2024 Cape Town,HYROX PRO,Men,18,4,"Botha, Kyle",RSA,35-39,01:14:51
2024 Cape Town,HYROX PRO,Men,19,5,"Louw, Stefan",RSA,35-39,01:15:08
2024 Cape Town,HYROX PRO,Men,20,7,"Boshoff, Joubert",RSA,25-29,01:15:10
2024 Cape Town,HYROX PRO,Men,21,8,"Maclachlan, Wynand",RSA,25-29,01:16:59
2024 Cape Town,HYROX PRO,Men,22,9,"Mthembu, Thabisanang",RSA,25-29,01:17:20
2024 Cape Town,HYROX PRO,Men,23,6,"Washington, Neil",RSA,35-39,01:17:51
2024 Cape Town,HYROX PRO,Men,24,7,"Rouessart, Jéan",RSA,35-39,01:17:53
2024 Cape Town,HYROX PRO,Men,25,8,"Hayward, Ivar",RSA,35-39,01:18:05
2024 Cape Town,HYROX PRO,Men,26,10,"Mactavish, Sean",RSA,25-29,01:18:10
2024 Cape Town,HYROX PRO,Men,27,3,"Joubert, Bradly",RSA,16-24,01:18:53
2024 Cape Town,HYROX PRO,Men,28,3,"Baker, Peter",RSA,30-34,01:18:57
2024 Cape Town,HYROX PRO,Men,29,11,"Dewar, Callan",RSA,25-29,01:19:10
2024 Cape Town,HYROX PRO,Men,30,9,"Dismore, Blake",RSA,35-39,01:19:14
2024 Cape Town,HYROX PRO,Men,31,4,"De Wet, Armand",RSA,30-34,01:19:46
2024 Cape Town,HYROX PRO,Men,32,5,"Da Silva, Nelson",RSA,40-44,01:19:58
2024 Cape Town,HYROX PRO,Men,33,5,"Strøier, Louis",DEN,30-34,01:20:10
2024 Cape Town,HYROX PRO,Men,34,6,"Simery, Julien",FRA,40-44,01:20:21
2024 Cape Town,HYROX PRO,Men,35,10,"Wirtz, Jörn-Patrick",GER,35-39,01:20:22
2024 Cape Town,HYROX PRO,Men,36,12,"Lopez, Francisco",CHI,25-29,01:20:47
2024 Cape Town,HYROX PRO,Men,37,11,"Sokolsky, John",UAE,35-39,01:22:14
2024 Cape Town,HYROX PRO,Men,38,6,"Mzandolo, Matthewstone S",RSA,30-34,01:22:31
2024 Cape Town,HYROX PRO,Men,39,13,"Manchanda, Akshay",IND,25-29,01:23:47
2024 Cape Town,HYROX PRO,Men,40,7,"Dahlke, Dennis",GER,30-34,01:24:43
2024 Cape Town,HYROX PRO,Men,41,7,"Holtzhausen, Henri",RSA,40-44,01:25:28
2024 Cape Town,HYROX PRO,Men,42,8,"Ndlovu, Sibusiso",RSA,30-34,01:25:35
2024 Cape Town,HYROX PRO,Men,43,12,"Nortie, Dane",RSA,35-39,01:25:50
2024 Cape Town,HYROX PRO,Men,44,4,"Schollasch, Samuel",RSA,16-24,01:26:34
2024 Cape Town,HYROX PRO,Men,45,14,"Van Zyl, Etienne",RSA,25-29,01:26:41
2024 Cape Town,HYROX PRO,Men,46,15,"Prentice, Sebastian",RSA,25-29,01:27:16
2024 Cape Town,HYROX PRO,Men,47,8,"Berent, Bjorn",RSA,40-44,01:27:42
2024 Cape Town,HYROX PRO,Men,48,9,"Baasch, Roland",RSA,40-44,01:27:43
2024 Cape Town,HYROX PRO,Men,49,1,"Naude, Pierre",RSA,45-49,01:27:52
2024 Cape Town,HYROX PRO,Men,50,9,"Lategan, Ricardo",RSA,30-34,01:28:30
2024 Cape Town,HYROX PRO,Men,51,16,"Maxwell, Patrick",RSA,25-29,01:28:30
2024 Cape Town,HYROX PRO,Men,52,17,"Molefe, Siya",RSA,25-29,01:28:37
2024 Cape Town,HYROX PRO,Men,53,13,"Jenneker, Graham",RSA,35-39,01:29:39
2024 Cape Town,HYROX PRO,Men,54,18,"Kayembe, John Buana",COD,25-29,01:29:47
2024 Cape Town,HYROX PRO,Men,55,14,"Mehdizadeh, Ilias",NED,35-39,01:30:41
2024 Cape Town,HYROX PRO,Men,56,19,"Swartz, Elrico",RSA,25-29,01:31:49
2024 Cape Town,HYROX PRO,Men,57,10,"Coleman, Meyer",RSA,30-34,01:32:01
2024 Cape Town,HYROX PRO,Men,58,15,"Lücker, Andreas",GER,35-39,01:32:26
2024 Cape Town,HYROX PRO,Men,59,10,"Adame, Rodney",NED,40-44,01:33:06
2024 Cape Town,HYROX PRO,Men,60,11,"Kruger, Etienne",RSA,30-34,01:33:16
2024 Cape Town,HYROX PRO,Men,61,1,"Watts, Sean",RSA,50-54,01:34:31
2024 Cape Town,HYROX PRO,Men,62,5,"Tam, Daniel",RSA,16-24,01:35:00
2024 Cape Town,HYROX PRO,Men,63,11,"Oman, Chris",SWE,40-44,01:35:20
2024 Cape Town,HYROX PRO,Men,64,2,"Sterris, Faadiel",NED,45-49,01:35:57
2024 Cape Town,HYROX PRO,Men,65,20,"Briscoe, Christopher",RSA,25-29,01:36:23
