Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Las Vegas,HYROX PRO - Overall,Men,1,1,"KILGORE, Greyson",USA,30-34,00:58:12
2025 Las Vegas,HYROX PRO - Overall,Men,2,2,"MILLER, Dawson",USA,30-34,00:59:04
2025 Las Vegas,HYROX PRO - Overall,Men,3,1,"WILLIAMSON, Jake",GBR,25-29,00:59:26
2025 Las Vegas,HYROX PRO - Overall,Men,3,1,"JACKSON, Grady",USA,35-39,00:59:26
2025 Las Vegas,HYROX PRO - Overall,Men,5,2,"GIBBS, Jake",USA,25-29,01:00:08
2025 Las Vegas,HYROX PRO - Overall,Men,6,3,"AZAR, Austin",CAN,30-34,01:00:18
2025 Las Vegas,HYROX PRO - Overall,Men,7,3,"DRISCOLL, Jack",USA,25-29,01:00:20
2025 Las Vegas,HYROX PRO - Overall,Men,8,2,"NEWBY, Jarrett",USA,35-39,01:00:40
2025 Las Vegas,HYROX PRO - Overall,Men,9,4,"RATKOVICH, Alexander",USA,25-29,01:00:50
2025 Las Vegas,HYROX PRO - Overall,Men,10,5,"SANDERSON, Isaac",CAN,25-29,01:01:08
2025 Las Vegas,HYROX PRO - Overall,Men,11,4,"HEBERT, Samuel",CAN,30-34,01:01:28
2025 Las Vegas,HYROX PRO - Overall,Men,12,6,"DRISCOLL, Jack",USA,25-29,01:01:29
2025 Las Vegas,HYROX PRO - Overall,Men,13,5,"LEARN, Cole",CAN,30-34,01:01:58
2025 Las Vegas,HYROX PRO - Overall,Men,14,3,"GORNIK, Bret",USA,35-39,01:02:31
2025 Las Vegas,HYROX PRO - Overall,Men,15,1,"BRUCE, Jesse",CAN,40-44,01:02:34
2025 Las Vegas,HYROX PRO - Overall,Men,16,4,"DE JONG, Adam",CAN,35-39,01:02:41
2025 Las Vegas,HYROX PRO - Overall,Men,17,5,"SOELLE, Dennis",GER,35-39,01:02:42
2025 Las Vegas,HYROX PRO - Overall,Men,18,6,"SMITH, Chase",USA,30-34,01:02:44
2025 Las Vegas,HYROX PRO - Overall,Men,19,6,"MORRIS, Tyler",USA,35-39,01:02:54
2025 Las Vegas,HYROX PRO - Overall,Men,20,7,"MAGUIRE, Ryan",USA,25-29,01:03:05
2025 Las Vegas,HYROX PRO - Overall,Men,20,1,"SPRAGUE, James",USA,16-24,01:03:05
2025 Las Vegas,HYROX PRO - Overall,Men,22,7,"KILLPACK, Tyler",USA,35-39,01:03:06
2025 Las Vegas,HYROX PRO - Overall,Men,22,2,"WALKINGTON, Cole",USA,16-24,01:03:06
2025 Las Vegas,HYROX PRO - Overall,Men,24,8,"REID, Kyle",USA,25-29,01:03:14
2025 Las Vegas,HYROX PRO - Overall,Men,25,3,"JENKINS, Nolan",USA,16-24,01:03:21
2025 Las Vegas,HYROX PRO - Overall,Men,25,8,"LENGLING, Augie",USA,35-39,01:03:21
2025 Las Vegas,HYROX PRO - Overall,Men,27,7,"RUHL, Chris",USA,30-34,01:03:22
2025 Las Vegas,HYROX PRO - Overall,Men,28,8,"DOERFER, Marc",GER,30-34,01:03:47
2025 Las Vegas,HYROX PRO - Overall,Men,29,4,"APPLEWHITE, Ewan",GBR,16-24,01:04:29
2025 Las Vegas,HYROX PRO - Overall,Men,30,2,"HINMAN, Eric",USA,40-44,01:04:44
2025 Las Vegas,HYROX PRO - Overall,Men,31,9,"CALLAHAN, Ryan",USA,30-34,01:04:50
2025 Las Vegas,HYROX PRO - Overall,Men,32,5,"GOLIK, Alexander",USA,16-24,01:05:10
2025 Las Vegas,HYROX PRO - Overall,Men,33,9,"SORENSON, Daniel",USA,35-39,01:05:29
2025 Las Vegas,HYROX PRO - Overall,Men,34,10,"ZOUHRY, Anass",FRA,30-34,01:05:44
2025 Las Vegas,HYROX PRO - Overall,Men,35,10,"MAXWELL, Lester",USA,35-39,01:06:11
2025 Las Vegas,HYROX PRO - Overall,Men,36,1,"COLEMAN, Chad",USA,45-49,01:06:20
2025 Las Vegas,HYROX PRO - Overall,Men,37,11,"WARREN, Jason",GBR,35-39,01:06:29
2025 Las Vegas,HYROX PRO - Overall,Men,37,11,"MONPERE, Christopher",USA,35-39,01:06:29
2025 Las Vegas,HYROX PRO - Overall,Men,39,3,"FRANCE, Jason",USA,40-44,01:06:40
2025 Las Vegas,HYROX PRO - Overall,Men,40,11,"SKOGMAN, Calahan",USA,30-34,01:06:43
2025 Las Vegas,HYROX PRO - Overall,Men,41,4,"BECHTOLD, Matt",USA,40-44,01:06:46
2025 Las Vegas,HYROX PRO - Overall,Men,42,9,"ENGLISH, James",USA,25-29,01:07:11
2025 Las Vegas,HYROX PRO - Overall,Men,43,12,"MERCIER, Michael",CAN,30-34,01:07:38
2025 Las Vegas,HYROX PRO - Overall,Men,44,5,"COLLINS, Michael",USA,40-44,01:07:42
2025 Las Vegas,HYROX PRO - Overall,Men,44,5,"FECIK, Mike",USA,40-44,01:07:42
2025 Las Vegas,HYROX PRO - Overall,Men,46,13,"WALKINGTON, Al",USA,35-39,01:07:44
2025 Las Vegas,HYROX PRO - Overall,Men,47,13,"ESCOBAR, Matt",USA,30-34,01:07:48
2025 Las Vegas,HYROX PRO - Overall,Men,48,14,"OUAHRIG, Youssef",CAN,30-34,01:07:58
2025 Las Vegas,HYROX PRO - Overall,Men,49,7,"HORTON, Elijah",USA,40-44,01:08:00
2025 Las Vegas,HYROX PRO - Overall,Men,50,14,"SCHNITZLER, Alec",USA,35-39,01:08:02
2025 Las Vegas,HYROX PRO - Overall,Men,51,15,"FARRIS, Marcus",USA,30-34,01:08:11
2025 Las Vegas,HYROX PRO - Overall,Men,52,6,"SPRAGUE, Spencer",USA,16-24,01:08:13
2025 Las Vegas,HYROX PRO - Overall,Men,53,8,"MURPHY, Trevor",USA,40-44,01:08:25
2025 Las Vegas,HYROX PRO - Overall,Men,54,15,"BAUCCO, Aj",USA,35-39,01:08:37
2025 Las Vegas,HYROX PRO - Overall,Men,55,16,"WEISENBURGER, Ty",USA,30-34,01:08:41
2025 Las Vegas,HYROX PRO - Overall,Men,56,16,"DE LA TORRE, Alex",MEX,35-39,01:08:47
2025 Las Vegas,HYROX PRO - Overall,Men,57,17,"CHOJNACKI, Martin",USA,30-34,01:08:49
2025 Las Vegas,HYROX PRO - Overall,Men,58,10,"BECIREVIC, Denis",USA,25-29,01:08:52
2025 Las Vegas,HYROX PRO - Overall,Men,58,7,"FOTIADIS, Alex",USA,16-24,01:08:52
2025 Las Vegas,HYROX PRO - Overall,Men,60,18,"ROBINSON, Maximilian",CAN,30-34,01:09:13
2025 Las Vegas,HYROX PRO - Overall,Men,61,8,"FITZGERALD, Jeff",USA,16-24,01:09:16
2025 Las Vegas,HYROX PRO - Overall,Men,62,17,"PYYKÖLÄ, Henri",FIN,35-39,01:09:23
2025 Las Vegas,HYROX PRO - Overall,Men,63,18,"MCGEE, James",IRL,35-39,01:09:24
2025 Las Vegas,HYROX PRO - Overall,Men,64,19,"GONCALVES, Andersson",BRA,30-34,01:09:30
2025 Las Vegas,HYROX PRO - Overall,Men,65,20,"CLAYTON, Lucas",USA,30-34,01:09:52
2025 Las Vegas,HYROX PRO - Overall,Men,66,9,"NEIFFER, Adam",USA,40-44,01:10:01
2025 Las Vegas,HYROX PRO - Overall,Men,67,19,"FARRA, Charlie",USA,35-39,01:10:08
2025 Las Vegas,HYROX PRO - Overall,Men,68,20,"SCHERF ISLAS, Christian",MEX,35-39,01:10:13
2025 Las Vegas,HYROX PRO - Overall,Men,69,11,"AZAR, Michael",USA,25-29,01:10:29
2025 Las Vegas,HYROX PRO - Overall,Men,70,21,"LEE, Tanner",USA,35-39,01:10:48
2025 Las Vegas,HYROX PRO - Overall,Men,71,9,"PEROVICH, Robert",CAN,16-24,01:11:04
2025 Las Vegas,HYROX PRO - Overall,Men,72,10,"FERGUSON, Sean",USA,40-44,01:11:26
2025 Las Vegas,HYROX PRO - Overall,Men,73,12,"VORK, Carter",USA,25-29,01:11:31
2025 Las Vegas,HYROX PRO - Overall,Men,74,21,"JAMES, Josh",USA,30-34,01:11:38
2025 Las Vegas,HYROX PRO - Overall,Men,75,2,"LEGUM, Judd",USA,45-49,01:11:51
2025 Las Vegas,HYROX PRO - Overall,Men,75,13,"BRAWN, Wil",CAN,25-29,01:11:51
2025 Las Vegas,HYROX PRO - Overall,Men,77,22,"ROBLING, Lloyd",GBR,30-34,01:11:57
2025 Las Vegas,HYROX PRO - Overall,Men,78,1,"KORAT, Eduard",USA,55-59,01:12:04
2025 Las Vegas,HYROX PRO - Overall,Men,79,22,"MARES, Johnny",USA,35-39,01:12:05
2025 Las Vegas,HYROX PRO - Overall,Men,80,23,"SMITH, Dayton",USA,30-34,01:12:17
2025 Las Vegas,HYROX PRO - Overall,Men,81,23,"MOULTRIE, Nick",USA,35-39,01:12:20
2025 Las Vegas,HYROX PRO - Overall,Men,82,24,"KILINSKI, Fran",USA,30-34,01:12:25
2025 Las Vegas,HYROX PRO - Overall,Men,83,14,"SOLIS, Danny",USA,25-29,01:12:32
2025 Las Vegas,HYROX PRO - Overall,Men,84,25,"MAHONEY, Joe",USA,30-34,01:12:36
2025 Las Vegas,HYROX PRO - Overall,Men,85,3,"LAVERTY, Conor",USA,45-49,01:12:42
2025 Las Vegas,HYROX PRO - Overall,Men,86,24,"PATZER, Jeff",USA,35-39,01:12:44
2025 Las Vegas,HYROX PRO - Overall,Men,87,25,"RUSSELL, Tom",USA,35-39,01:12:47
2025 Las Vegas,HYROX PRO - Overall,Men,88,26,"ALLEY, Braydon",USA,30-34,01:12:51
2025 Las Vegas,HYROX PRO - Overall,Men,88,26,"TREMAINE, Alec",USA,30-34,01:12:51
2025 Las Vegas,HYROX PRO - Overall,Men,90,15,"ALENIK, Clayton",USA,25-29,01:13:07
2025 Las Vegas,HYROX PRO - Overall,Men,91,26,"PARTRIDGE, Austin",BUL,35-39,01:13:11
2025 Las Vegas,HYROX PRO - Overall,Men,92,11,"SCHINDLER, Adam",USA,40-44,01:13:26
2025 Las Vegas,HYROX PRO - Overall,Men,93,12,"GUIDOUX, Jon",USA,40-44,01:13:28
2025 Las Vegas,HYROX PRO - Overall,Men,94,1,"VICTORIA BAUTISTA, Raul",MEX,50-54,01:13:32
2025 Las Vegas,HYROX PRO - Overall,Men,94,16,"HOHENSTEIN, Avery",USA,25-29,01:13:32
2025 Las Vegas,HYROX PRO - Overall,Men,96,13,"WALKER, Chris",USA,40-44,01:13:35
2025 Las Vegas,HYROX PRO - Overall,Men,97,27,"SCOTT, Ryan",USA,35-39,01:13:44
2025 Las Vegas,HYROX PRO - Overall,Men,98,28,"KUTYLO, William",USA,30-34,01:13:57
2025 Las Vegas,HYROX PRO - Overall,Men,99,14,"FINCK, Dan",CAN,40-44,01:13:59
2025 Las Vegas,HYROX PRO - Overall,Men,100,17,"ARAM, Matt",USA,25-29,01:14:02
2025 Las Vegas,HYROX PRO - Overall,Men,101,29,"TROY, Dylan",USA,30-34,01:14:03
2025 Las Vegas,HYROX PRO - Overall,Men,102,28,"BELLHOUSE, Sam",GBR,35-39,01:14:04
2025 Las Vegas,HYROX PRO - Overall,Men,103,30,"WEGNER, Jacob",CAN,30-34,01:14:08
2025 Las Vegas,HYROX PRO - Overall,Men,104,29,"GREGORY, Kevin",USA,35-39,01:14:12
2025 Las Vegas,HYROX PRO - Overall,Men,105,30,"BARNHOLT, Aaron",USA,35-39,01:14:13
2025 Las Vegas,HYROX PRO - Overall,Men,106,31,"BLACKBURN, Cj",USA,30-34,01:14:14
2025 Las Vegas,HYROX PRO - Overall,Men,107,31,"COX, Martin",USA,35-39,01:14:18
2025 Las Vegas,HYROX PRO - Overall,Men,108,18,"MILLER, Jacob",USA,25-29,01:14:25
2025 Las Vegas,HYROX PRO - Overall,Men,109,32,"LEWIN, Timothy",USA,35-39,01:14:30
2025 Las Vegas,HYROX PRO - Overall,Men,109,32,"HARWERTH, Michael",USA,35-39,01:14:30
2025 Las Vegas,HYROX PRO - Overall,Men,111,32,"NEWGARDEN, Josef",USA,30-34,01:14:32
2025 Las Vegas,HYROX PRO - Overall,Men,112,15,"WARFEL, Dave",USA,40-44,01:14:33
2025 Las Vegas,HYROX PRO - Overall,Men,112,15,"NAUD, Jean-Francois",CAN,40-44,01:14:33
2025 Las Vegas,HYROX PRO - Overall,Men,114,17,"CASILLAS, Bruno",USA,40-44,01:14:49
2025 Las Vegas,HYROX PRO - Overall,Men,115,33,"EMENY, Alexander",CAN,30-34,01:14:54
2025 Las Vegas,HYROX PRO - Overall,Men,116,19,"SMITH, Eddie",USA,25-29,01:15:00
2025 Las Vegas,HYROX PRO - Overall,Men,117,20,"MENTKOWSKI, Samuel",USA,25-29,01:15:03
2025 Las Vegas,HYROX PRO - Overall,Men,117,20,"POLERECKY, Jack",USA,25-29,01:15:03
2025 Las Vegas,HYROX PRO - Overall,Men,119,34,"HOLMAN, Jonathan",USA,30-34,01:15:14
2025 Las Vegas,HYROX PRO - Overall,Men,120,34,"MURRAY, Valentino",USA,35-39,01:15:16
2025 Las Vegas,HYROX PRO - Overall,Men,121,18,"IRONS, Ed",USA,40-44,01:15:27
2025 Las Vegas,HYROX PRO - Overall,Men,122,35,"FENNELL, Max",USA,35-39,01:15:39
2025 Las Vegas,HYROX PRO - Overall,Men,123,10,"LINDSEY, Connor",USA,16-24,01:15:45
2025 Las Vegas,HYROX PRO - Overall,Men,124,22,"BERGERON, Jérémy",CAN,25-29,01:16:00
2025 Las Vegas,HYROX PRO - Overall,Men,125,19,"WIITALA, Matt",USA,40-44,01:16:02
2025 Las Vegas,HYROX PRO - Overall,Men,126,23,"CERVANTEZ, Adrian",USA,25-29,01:16:04
2025 Las Vegas,HYROX PRO - Overall,Men,127,4,"ZEPEDA, Raul",USA,45-49,01:16:05
2025 Las Vegas,HYROX PRO - Overall,Men,128,36,"GOMEZ, Juanes",COL,35-39,01:16:25
2025 Las Vegas,HYROX PRO - Overall,Men,129,37,"FRANK, Rich",USA,35-39,01:16:27
2025 Las Vegas,HYROX PRO - Overall,Men,130,35,"WHITE, Brandon",USA,30-34,01:16:31
2025 Las Vegas,HYROX PRO - Overall,Men,131,5,"TESSARIN, Andrea Riccardo",ITA,45-49,01:16:38
2025 Las Vegas,HYROX PRO - Overall,Men,132,38,"DEWAN, Chris",USA,35-39,01:16:48
2025 Las Vegas,HYROX PRO - Overall,Men,133,24,"CALDERON, Gitano",USA,25-29,01:16:51
2025 Las Vegas,HYROX PRO - Overall,Men,134,36,"SCHINDLER, Luke",CAN,30-34,01:17:06
2025 Las Vegas,HYROX PRO - Overall,Men,134,25,"JEVNING, Ryan",USA,25-29,01:17:06
2025 Las Vegas,HYROX PRO - Overall,Men,136,6,"DEMBOWSKI, Joel",USA,45-49,01:17:22
2025 Las Vegas,HYROX PRO - Overall,Men,137,39,"REICHERT, Brock",USA,35-39,01:17:31
