Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2024 Paris,HYROX PRO,Men,1,1,"Voisin, Joffrey",FRA,40-44,00:58:21
2024 Paris,HYROX PRO,Men,2,1,"Gurney, Jorg",GBR,16-24,01:01:13
2024 Paris,HYROX PRO,Men,3,1,"Weersma, Hidde",NED,25-29,01:01:59
2024 Paris,HYROX PRO,Men,4,1,"Osselaer, Louis",BEL,30-34,01:03:16
2024 Paris,HYROX PRO,Men,5,2,"Forootan, Kevin",FRA,30-34,01:05:08
2024 Paris,HYROX PRO,Men,6,2,"Keane, Daniel",GBR,25-29,01:05:43
2024 Paris,HYROX PRO,Men,7,3,"Cassells, Stephen",GBR,30-34,01:06:31
2024 Paris,HYROX PRO,Men,8,1,"Contreras, Fernando",FRA,35-39,01:06:39
2024 Paris,HYROX PRO,Men,9,4,"Pires Canto, Michaël",FRA,30-34,01:06:56
2024 Paris,HYROX PRO,Men,10,2,"Oliver, Anthony",FRA,35-39,01:07:05
2024 Paris,HYROX PRO,Men,11,3,"D'Aleo, Ugo",FRA,25-29,01:07:07
2024 Paris,HYROX PRO,Men,12,3,"Rezzonico, Benjamin",FRA,35-39,01:07:25
2024 Paris,HYROX PRO,Men,13,5,"Dumain, Antoine",FRA,30-34,01:07:37
2024 Paris,HYROX PRO,Men,14,4,"Dubut, Enriqué",FRA,35-39,01:07:42
2024 Paris,HYROX PRO,Men,15,6,"Joud, Hugo",FRA,30-34,01:07:45
2024 Paris,HYROX PRO,Men,16,7,"Paquay, Nicolas",FRA,30-34,01:07:48
2024 Paris,HYROX PRO,Men,17,5,"Khampasath, Cédric",FRA,35-39,01:08:04
2024 Paris,HYROX PRO,Men,18,4,"Vercouter, Félix",BEL,25-29,01:08:09
2024 Paris,HYROX PRO,Men,19,6,"Rezzonico, Clement",FRA,35-39,01:08:29
2024 Paris,HYROX PRO,Men,20,8,"Duquesnoy, Alexandre",FRA,30-34,01:08:32
2024 Paris,HYROX PRO,Men,21,9,"Reynet, Nicolas",FRA,30-34,01:08:48
2024 Paris,HYROX PRO,Men,22,5,"Beck, Hugo",FRA,25-29,01:09:09
2024 Paris,HYROX PRO,Men,23,10,"Delattre, Thomas",FRA,30-34,01:09:19
2024 Paris,HYROX PRO,Men,24,2,"Ailam, Farid",FRA,40-44,01:09:22
2024 Paris,HYROX PRO,Men,25,11,"Voirin, Benjamin",FRA,30-34,01:09:54
2024 Paris,HYROX PRO,Men,26,6,"Santer, Willy",FRA,25-29,01:10:27
2024 Paris,HYROX PRO,Men,27,12,"Dumez, Hubert",FRA,30-34,01:10:29
2024 Paris,HYROX PRO,Men,28,1,"Jenkinson, Mark",GBR,50-54,01:10:41
2024 Paris,HYROX PRO,Men,29,13,"Avenel, Maxime",FRA,30-34,01:10:41
2024 Paris,HYROX PRO,Men,30,7,"Evrard, Julien",BEL,25-29,01:10:55
2024 Paris,HYROX PRO,Men,31,2,"Lindsay, Robert",GBR,50-54,01:11:19
2024 Paris,HYROX PRO,Men,32,3,"Gough, Mark",IRL,40-44,01:11:24
2024 Paris,HYROX PRO,Men,33,7,"Pinau, Steve",FRA,35-39,01:11:29
2024 Paris,HYROX PRO,Men,34,8,"Roura, Joel",GBR,25-29,01:11:42
2024 Paris,HYROX PRO,Men,35,8,"Coelho, André",POR,35-39,01:12:05
2024 Paris,HYROX PRO,Men,36,9,"Dormoy, Hugues",FRA,35-39,01:12:40
2024 Paris,HYROX PRO,Men,37,9,"Cozzolino, Lucas",FRA,25-29,01:12:51
2024 Paris,HYROX PRO,Men,38,1,"Guy, David",GBR,45-49,01:12:57
2024 Paris,HYROX PRO,Men,39,14,"Verheyde, Leo",FRA,30-34,01:12:58
2024 Paris,HYROX PRO,Men,40,10,"Sene, Ousmane",FRA,35-39,01:13:02
2024 Paris,HYROX PRO,Men,41,11,"Ropert, Mickaël",FRA,35-39,01:13:15
2024 Paris,HYROX PRO,Men,42,15,"Pirrus, Kévin",FRA,30-34,01:13:15
2024 Paris,HYROX PRO,Men,43,16,"Dodu, Maxence",FRA,30-34,01:13:32
2024 Paris,HYROX PRO,Men,44,17,"Ruiz, Pierre",FRA,30-34,01:13:34
2024 Paris,HYROX PRO,Men,45,18,"Vessot, Thibaut",FRA,30-34,01:13:47
2024 Paris,HYROX PRO,Men,46,19,"Carle, Baptiste",FRA,30-34,01:13:48
2024 Paris,HYROX PRO,Men,47,12,"Le Duff, Nicolas",FRA,35-39,01:13:50
2024 Paris,HYROX PRO,Men,48,10,"Michelier, Damian",FRA,25-29,01:13:59
2024 Paris,HYROX PRO,Men,49,20,"Puissant, Benoît",FRA,30-34,01:14:26
2024 Paris,HYROX PRO,Men,50,2,"Kubiak, Ludovic",FRA,45-49,01:14:30
2024 Paris,HYROX PRO,Men,51,13,"Buclin, Vincent",SUI,35-39,01:14:32
2024 Paris,HYROX PRO,Men,52,2,"Silva, Pedro",POR,16-24,01:14:54
2024 Paris,HYROX PRO,Men,53,21,"Ayrton, James",GBR,30-34,01:14:57
2024 Paris,HYROX PRO,Men,54,11,"Bertrand, Quentin",FRA,25-29,01:15:01
2024 Paris,HYROX PRO,Men,55,22,"Wieloch, Christoph",GER,30-34,01:15:24
2024 Paris,HYROX PRO,Men,56,4,"Kneepkens, Dennis",NED,40-44,01:15:35
2024 Paris,HYROX PRO,Men,57,12,"Williamson, Sean",GBR,25-29,01:15:41
2024 Paris,HYROX PRO,Men,58,5,"Carroll, Eoin",IRL,40-44,01:16:01
2024 Paris,HYROX PRO,Men,59,23,"Dupuis, Simon",FRA,30-34,01:16:02
2024 Paris,HYROX PRO,Men,60,24,"Menard, Aymeric",FRA,30-34,01:16:03
2024 Paris,HYROX PRO,Men,61,13,"Gourbiere, Morgan",FRA,25-29,01:16:05
2024 Paris,HYROX PRO,Men,62,14,"Rubigny, Leo",FRA,25-29,01:16:28
2024 Paris,HYROX PRO,Men,63,25,"Bossard, François",FRA,30-34,01:16:36
2024 Paris,HYROX PRO,Men,64,26,"Bratic, Nicolas",FRA,30-34,01:16:43
2024 Paris,HYROX PRO,Men,65,15,"Alarcon, Nathan",FRA,25-29,01:16:47
2024 Paris,HYROX PRO,Men,66,6,"Macherey, Nicolas",FRA,40-44,01:16:52
2024 Paris,HYROX PRO,Men,67,16,"El Tantawi, Ahmed",FRA,25-29,01:17:03
2024 Paris,HYROX PRO,Men,68,14,"Moreau, Henry",FRA,35-39,01:17:27
2024 Paris,HYROX PRO,Men,69,3,"Puppato, Philippe",FRA,45-49,01:17:42
2024 Paris,HYROX PRO,Men,70,15,"Horner, Matt",GBR,35-39,01:17:43
2024 Paris,HYROX PRO,Men,71,27,"Roth, Anthony",FRA,30-34,01:17:58
2024 Paris,HYROX PRO,Men,72,16,"Grange, Raphaël",FRA,35-39,01:18:00
2024 Paris,HYROX PRO,Men,73,17,"Cottrell, Michael",GBR,35-39,01:18:01
2024 Paris,HYROX PRO,Men,74,18,"Brun, Alexandre",FRA,35-39,01:18:04
2024 Paris,HYROX PRO,Men,75,4,"Tessarin, Andrea Riccardo",ITA,45-49,01:18:38
2024 Paris,HYROX PRO,Men,76,19,"Silva, André",POR,35-39,01:18:42
2024 Paris,HYROX PRO,Men,77,17,"Goffin, Cédric",BEL,25-29,01:18:42
2024 Paris,HYROX PRO,Men,78,18,"Bertrand, Mathieu",FRA,25-29,01:18:44
2024 Paris,HYROX PRO,Men,79,19,"Bernard, Victor",FRA,25-29,01:19:40
2024 Paris,HYROX PRO,Men,80,20,"Lamrani, Joakim",FRA,35-39,01:19:49
2024 Paris,HYROX PRO,Men,81,28,"Richard, David",FRA,30-34,01:19:52
2024 Paris,HYROX PRO,Men,82,20,"Snodgrass, Chris",GBR,25-29,01:19:53
2024 Paris,HYROX PRO,Men,83,21,"Wiseman, Matt",RSA,25-29,01:19:59
2024 Paris,HYROX PRO,Men,84,29,"Greuez, Loic",FRA,30-34,01:20:03
2024 Paris,HYROX PRO,Men,85,5,"Herfort, Benoist",FRA,45-49,01:20:10
2024 Paris,HYROX PRO,Men,86,21,"Derne, Flo",FRA,35-39,01:20:28
2024 Paris,HYROX PRO,Men,87,7,"Bui, Gaspard",FRA,40-44,01:20:33
2024 Paris,HYROX PRO,Men,88,1,"Rojo, Christophe",FRA,55-59,01:20:44
2024 Paris,HYROX PRO,Men,89,22,"Ibos, Quentin",FRA,25-29,01:20:44
2024 Paris,HYROX PRO,Men,90,22,"Mailland, Jeff",FRA,35-39,01:20:46
2024 Paris,HYROX PRO,Men,91,23,"Huber, Clement",FRA,35-39,01:20:48
