Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Katowice,HYROX PRO DOUBLES,Men,1,1,"Kim Behrendt, Hendrik Themann",,30-34,00:56:25
2025 Katowice,HYROX PRO DOUBLES,Men,2,1,"Jake Seymour, Joe Davies",,MU29,00:56:37
2025 Katowice,HYROX PRO DOUBLES,Men,3,2,"Maciej Wegorzewski, Paweł Kozak",,30-34,00:57:07
2025 Katowice,HYROX PRO DOUBLES,Men,4,3,"Paweł Leśnikowski, Szymon Kolasa",,30-34,00:58:29
2025 Katowice,HYROX PRO DOUBLES,Men,5,4,"Martin Michelius, Brian Gamlien",,30-34,00:58:48
2025 Katowice,HYROX PRO DOUBLES,Men,6,5,"Michael Saunders, Matt Bateson",,30-34,00:59:01
2025 Katowice,HYROX PRO DOUBLES,Men,7,1,"Martin Real, Conor Crowley",,40-44,00:59:14
2025 Katowice,HYROX PRO DOUBLES,Men,8,2,"Mark Kinnell, John-Paul Burns",,40-44,00:59:18
2025 Katowice,HYROX PRO DOUBLES,Men,9,6,"Ciaran Quinn, Declan Moylett",,30-34,00:59:29
2025 Katowice,HYROX PRO DOUBLES,Men,10,7,"Mateusz Stępnikowski, Konrad Wróbel",,30-34,00:59:37
2025 Katowice,HYROX PRO DOUBLES,Men,11,3,"Pavel Kolebač, Jan Peršín",,40-44,01:00:02
2025 Katowice,HYROX PRO DOUBLES,Men,12,8,"Mikey Tranent, Lee Perfect",,30-34,01:00:13
2025 Katowice,HYROX PRO DOUBLES,Men,13,2,"Daniel Bejer, Jonas Krogh",,MU29,01:00:38
2025 Katowice,HYROX PRO DOUBLES,Men,14,4,"Dennis Kneepkens, Ramon Thijssen",,40-44,01:01:05
2025 Katowice,HYROX PRO DOUBLES,Men,15,9,"Max König, Sebastian Geisel",,30-34,01:01:08
2025 Katowice,HYROX PRO DOUBLES,Men,16,10,"Paweł Byczuk, Mateusz Nowicki",,30-34,01:01:31
2025 Katowice,HYROX PRO DOUBLES,Men,17,11,"Marco Szostok, Gregor Akkerman",,30-34,01:01:34
2025 Katowice,HYROX PRO DOUBLES,Men,18,3,"Harry Thompson, David Shipman",,MU29,01:01:37
2025 Katowice,HYROX PRO DOUBLES,Men,19,5,"Gethin Robinson, Andrew Brown",,40-44,01:01:59
2025 Katowice,HYROX PRO DOUBLES,Men,20,6,"Radosław Ociepka, Przemor Tarka",,40-44,01:02:13
2025 Katowice,HYROX PRO DOUBLES,Men,21,7,"Brian Comyns, Ross O'Loughlin",,40-44,01:02:27
2025 Katowice,HYROX PRO DOUBLES,Men,22,12,"Michele Zanirato, Alberto Zorzi",,30-34,01:02:33
2025 Katowice,HYROX PRO DOUBLES,Men,23,13,"Radosław Humiński, Bartłomiej Gradowski",,30-34,01:02:42
2025 Katowice,HYROX PRO DOUBLES,Men,24,14,"Bartłomiej Karczewski, Łukasz Zalewski",,30-34,01:02:55
2025 Katowice,HYROX PRO DOUBLES,Men,25,15,"Krzysztof Stanclik, Mariusz Koniec",,30-34,01:03:32
2025 Katowice,HYROX PRO DOUBLES,Men,26,16,"Patrick Maye, Jonathan Wright",,30-34,01:03:40
2025 Katowice,HYROX PRO DOUBLES,Men,27,17,"Tomas Baca, Maros Kolcun",,30-34,01:03:43
2025 Katowice,HYROX PRO DOUBLES,Men,28,18,"Piotr Komorowicz, Michał Grzesiewicz",,30-34,01:03:55
2025 Katowice,HYROX PRO DOUBLES,Men,29,8,"Marcin Gołąb, Elefterios Burlidis",,40-44,01:04:32
2025 Katowice,HYROX PRO DOUBLES,Men,30,19,"Maximilian Eschke, Niclas Dobbertin",,30-34,01:05:00
