Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,1,1,"Tiago Costa, Bruno Ferreira",,30-34,00:54:13
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,2,1,"Jonas Krogh, Daniel Bejer",,MU29,00:56:01
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,3,2,"Marco Tulio Maciel Evangelista, Angel Coll Plomer",,MU29,00:57:10
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,4,2,"Mike Chadwick, Isaac Longden",,30-34,00:57:51
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,5,3,"Fergal Keaney, Domhnall O'Donovan",,30-34,00:58:00
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,6,4,"Nazzareno Boldrini, Marco Boldrini",,30-34,00:58:04
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,7,5,"Joe Nangle, Tadgh Carroll",,30-34,00:58:36
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,8,6,"Sergio Jiménez Caballero, Manuel Jiménez Caballero",,30-34,00:58:49
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,9,3,"Lewis Richards, Harri Morgan",,MU29,00:59:09
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,10,4,"Aarón Gil, Alberto Caraballo Del Cerro",,MU29,00:59:29
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,11,5,"Alejandro Cerrejón, Abdullah Ghayesh",,MU29,00:59:30
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,12,7,"Alan Mahon, Michael Graham",,30-34,01:00:07
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,13,8,"Jack Cross, Chris Evans",,30-34,01:00:10
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,14,9,"Jack Cripps, Patrick James",,30-34,01:00:36
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,15,10,"Sascha Frank Gerhard Ahrens, Sebastian Johann",,30-34,01:00:46
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,16,11,"Diogo Nisa, Ricardo Gomes",,30-34,01:01:18
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,17,1,"Ayoze Manuel Montelongo Castro, Victor Jesus Tavio Morales",,40-44,01:01:26
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,18,6,"Florian Mogilany, Romain Judde",,MU29,01:02:06
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,19,2,"Lucas Dalglish, Mark Vickers",,40-44,01:03:20
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,20,12,"Kewin Bordas, Nabil Fateh Taleb",,30-34,01:03:21
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,21,7,"Cas Van Der Hoeven, Boyd De Zwart",,MU29,01:05:02
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,22,8,"Sam Wisely, Milo Mccloud",,MU29,01:05:04
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,23,3,"James Earp, Dylan Myers",,40-44,01:05:37
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,24,13,"Francisco Daniel Cruz González, Jorge Frances De Rioja",,30-34,01:05:55
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,25,14,"Aleix Gusart Trujillo, Marc Yuri Messori Vidal",,30-34,01:06:02
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,26,15,"Rémi Foulon, Jeremy Pontier",,30-34,01:06:19
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,27,4,"Mariano Mosca, Diego Martin Alvarez Maringolo",,40-44,01:06:46
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,28,16,"Julian Van Den Bosch, Olivier Schoemaker",,30-34,01:07:34
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,29,9,"Andreu Massot Isern, Juan Carlos Bujosa Herreros",,MU29,01:07:59
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,30,10,"Alberto Sainz De Aja, Gonzalo Sainz De Aja",,MU29,01:08:28
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,31,11,"Daniel Bruun, Markus Wiktorowicz",,MU29,01:08:29
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,32,1,"Alcino César, Mário Marques",,50-54,01:08:34
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,33,17,"Ross O'Loughlin, Cormac O’Donovan",,30-34,01:09:38
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,34,18,"Jenz Robinson, Craig Massey",,30-34,01:12:04
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,35,12,"Javier Alfaro, Borja Lopez",,MU29,01:12:18
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,36,2,"Robert Wallace, Todd Lewis",,50-54,01:12:30
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,37,19,"David Moores, Paul Stribling",,30-34,01:12:48
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,38,5,"Allan Stewart, Jon Watkins",,40-44,01:12:56
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,39,13,"Paul Moran, Eoin Byrne",,MU29,01:12:59
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,40,14,"Oliver Stewart, Joshua Heald",,MU29,01:13:51
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,41,15,"Pradosh Passoubady, Gurvan Fave",,MU29,01:14:27
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,42,20,"Michael Delaney, Darren Donnelly",,30-34,01:14:45
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,43,16,"Tomasz Bogdanski, Edwin Gustard",,MU29,01:15:05
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,44,3,"Ian Beevor, Neale Oliver",,50-54,01:15:26
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,45,21,"Vinicius Gaetan, Michael Bernardeli",,30-34,01:15:39
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,46,17,"Denislav Georgiev, Lucas Guirotane De Assuncao",,MU29,01:15:53
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,47,22,"Ed Fawcett, Tommy Newitt",,30-34,01:15:59
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,48,23,"Jake Chadwell, Christian Laise",,30-34,01:17:15
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,49,6,"Ryan Cannon, Charlie Painter",,40-44,01:19:38
2025 Malaga,HYROX PRO DOUBLES - Overall,Men,50,18,"Rory Jones, Oscar Wright",,MU29,01:21:28
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,1,1,"Verity Jones, Charlotte Horton",,30-34,01:04:04
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,2,2,"Klara Slipkova, Vivien Hertz",,30-34,01:07:56
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,3,3,"Irina Del Río Vallés, Nadine Novillo Rodríguez",,30-34,01:08:00
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,4,4,"Thea Degvold, Ragnhild Degvold",,30-34,01:08:27
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,5,1,"Holly Rooks, Alice English",,WU29,01:09:37
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,6,1,"Anouk Ville, Hilke Van Der Pols",,40-44,01:10:52
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,7,2,"Charlotte Sparkes, Milly Jane Chalcraft",,WU29,01:10:53
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,8,3,"Lauren Goldsborough, Beth Kenny",,WU29,01:10:57
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,9,4,"Jessica Armstrong Patten, Aoife Martinson",,WU29,01:11:35
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,10,5,"Justine Forster, Lorie Pinero",,WU29,01:13:04
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,11,5,"Helena Adamski, Laura Hohenwald",,30-34,01:13:35
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,12,2,"Gina Mcgeever, Maria Jeffery",,40-44,01:13:46
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,13,6,"Aylin Weinekötter, Amelie Caroline Fraissinet",,WU29,01:13:52
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,14,7,"Milly Tanner, Jessica White",,WU29,01:14:20
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,15,3,"Estefanía García Saura, Aira Molina Domínguez",,40-44,01:15:28
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,16,6,"Fanny Lalau, Estelle Guerin",,30-34,01:16:02
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,17,8,"Carmen Hervás Lara, Loryane Lafrontiere",,WU29,01:16:42
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,18,9,"Soph Heatley, Soph Grimbleby",,WU29,01:17:08
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,19,7,"Mary Burke, Shauna Parry",,30-34,01:18:24
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,20,10,"Sian Morris, Charlotte Lawrence",,WU29,01:20:20
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,21,1,"Michelle Lewis, Amy Robinson",,50-54,01:26:20
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,22,8,"Adele Appleyard, Lisa Feather",,30-34,01:26:47
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,23,4,"Jodie Andrews, Luisa Townrow",,40-44,01:29:28
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,24,11,"Celia Ouali, Celia Ouali",,WU29,01:29:57
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,25,9,"Inés Nogales Martín, Claudia Pizarro Méndez",,30-34,01:30:36
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,26,12,"Maeva Beaurain, Marilou Le Calvez",,WU29,01:31:59
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,27,13,"Estela Tuku, Elsa Paola Mouthe Boulologo",,WU29,01:32:04
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,28,10,"Dee Murphy, Abbie Ryan Shanahan",,30-34,01:33:45
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,29,11,"Rafaela Sousa, Sara Azevedo",,30-34,01:45:14
2025 Malaga,HYROX PRO DOUBLES - Overall,Women,30,14,"Evie Pickup, Poppy Blake",,WU29,01:46:14
