Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Maastricht,HYROX PRO DOUBLES,Men,1,1,"Pieter MAES, Tom FRANSSENS",,30-34,00:52:37
2025 Maastricht,HYROX PRO DOUBLES,Men,2,2,"Steven KNOPS, Hidde WEERSMA",,30-34,00:54:13
2025 Maastricht,HYROX PRO DOUBLES,Men,3,3,"Dominik LEHR, Alex KUKLA",,30-34,00:56:23
2025 Maastricht,HYROX PRO DOUBLES,Men,4,4,"Johann FRANK, Tim SCHROER",,30-34,00:56:46
2025 Maastricht,HYROX PRO DOUBLES,Men,5,1,"Twan NIEBOER, Jochem HOEKSTRA",,MU29,00:58:05
2025 Maastricht,HYROX PRO DOUBLES,Men,6,5,"Dennis GÖDDE, Jonathan FABER",,30-34,00:58:24
2025 Maastricht,HYROX PRO DOUBLES,Men,7,2,"Max VAN MARLE, Pepijn STAMSNIEDER",,MU29,00:58:35
2025 Maastricht,HYROX PRO DOUBLES,Men,8,6,"Sander KERBUSCH, Hans VD MEULEN",,30-34,00:58:53
2025 Maastricht,HYROX PRO DOUBLES,Men,9,7,"Joshua MEIJER, Jason VAN DER GEUGTEN",,30-34,00:58:56
2025 Maastricht,HYROX PRO DOUBLES,Men,10,8,"Anthony DE SOUSA, David LENGRAND",,30-34,00:59:30
2025 Maastricht,HYROX PRO DOUBLES,Men,11,9,"Tom MULDER, Stijn STEVENS",,30-34,00:59:47
2025 Maastricht,HYROX PRO DOUBLES,Men,12,3,"Sven WYPCHOL, Jonas BAUM",,MU29,00:59:57
2025 Maastricht,HYROX PRO DOUBLES,Men,13,1,"Michel OPDAM, Rogier VERBAAN",,40-44,01:00:38
2025 Maastricht,HYROX PRO DOUBLES,Men,14,10,"Halder FARAJ, Lilinho DA SILVA MARTINS",,30-34,01:01:25
2025 Maastricht,HYROX PRO DOUBLES,Men,15,4,"Hans DONKER, Jeroen MEERMAN",,MU29,01:01:28
2025 Maastricht,HYROX PRO DOUBLES,Men,16,2,"Ronald BOER, Remco GROENEVELD",,40-44,01:01:29
2025 Maastricht,HYROX PRO DOUBLES,Men,17,11,"Niels van Beckhoven, Nick VAN OMMEN",,30-34,01:01:45
2025 Maastricht,HYROX PRO DOUBLES,Men,18,5,"Camiel PESCH, Bas KEIJZER",,MU29,01:02:05
2025 Maastricht,HYROX PRO DOUBLES,Men,19,6,"Dirk DRIESSEN, Lenn BERGRAAF",,MU29,01:02:58
2025 Maastricht,HYROX PRO DOUBLES,Men,20,12,"Peter DE GRUIJL, Maikel ZEEGERS",,30-34,01:03:08
