Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2024 Poznan,HYROX PRO DOUBLES,Men,1,1,"Simen Røssland, Jørgen Dahl Olsen",,MU29,00:54:19
2024 Poznan,HYROX PRO DOUBLES,Men,2,1,"Mark Speak, Ryan Waugh",,30-34,00:54:26
2024 Poznan,HYROX PRO DOUBLES,Men,3,2,"Kenny Spielberg, Lukas Dudziak",,MU29,00:56:26
2024 Poznan,HYROX PRO DOUBLES,Men,4,3,"Travis Owles, George Wootten",,MU29,00:56:30
2024 Poznan,HYROX PRO DOUBLES,Men,5,2,"Paweł Kozak, Maciej Wegorzewski",,30-34,00:57:28
2024 Poznan,HYROX PRO DOUBLES,Men,6,3,"Andy Sloan, - -",,30-34,00:57:43
2024 Poznan,HYROX PRO DOUBLES,Men,7,4,"Philipp Wamser, Sami Mardnli",,30-34,00:57:46
2024 Poznan,HYROX PRO DOUBLES,Men,8,4,"Scott Highlands, Bradley Wilkie",,MU29,00:57:48
2024 Poznan,HYROX PRO DOUBLES,Men,9,5,"Mathias Lynge, Emil Albrechtsen",,MU29,00:58:21
2024 Poznan,HYROX PRO DOUBLES,Men,10,1,"Ian Jamieson, Austin Horan",,40-44,00:59:03
2024 Poznan,HYROX PRO DOUBLES,Men,11,5,"Szymon Kolasa, Paweł Leśnikowski",,30-34,00:59:30
2024 Poznan,HYROX PRO DOUBLES,Men,12,2,"Radosław Ociepka, Przemysław Tarka",,40-44,01:00:17
2024 Poznan,HYROX PRO DOUBLES,Men,13,6,"Jonas Togo, Mathias Alberg",,MU29,01:00:22
2024 Poznan,HYROX PRO DOUBLES,Men,14,7,"Harry Shepherd, Jamie Burrows",,MU29,01:01:16
2024 Poznan,HYROX PRO DOUBLES,Men,15,3,"Michal Pokorný, Daniel Kedršt",,40-44,01:01:24
2024 Poznan,HYROX PRO DOUBLES,Men,16,6,"Mateusz Nowicki, Paweł Byczuk",,30-34,01:01:31
2024 Poznan,HYROX PRO DOUBLES,Men,17,4,"John-Paul Burns, Mark Kinnell",,40-44,01:01:36
2024 Poznan,HYROX PRO DOUBLES,Men,18,5,"Pit Eichner, Tom Riedel",,40-44,01:01:40
