Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Belgium,HYROX PRO,Men,1,1,"Osselaer, Louis",BEL,30-34,00:59:41
2025 Belgium,HYROX PRO,Men,2,2,"Coquillaud-Salomon, Julien",FRA,30-34,00:59:42
2025 Belgium,HYROX PRO,Men,3,1,"Lemmelijn, Ward",BEL,25-29,00:59:59
2025 Belgium,HYROX PRO,Men,4,1,"Williams, Harvey",GBR,16-24,01:00:02
2025 Belgium,HYROX PRO,Men,5,1,"van Herk, Robert",NED,40-44,01:00:51
2025 Belgium,HYROX PRO,Men,6,3,"Avenel, Maxime",FRA,30-34,01:02:41
2025 Belgium,HYROX PRO,Men,8,1,"Jankovits, Yannick",FRA,35-39,01:03:37
2025 Belgium,HYROX PRO,Men,9,2,"Verstuyft, Kwinten",BEL,35-39,01:03:38
2025 Belgium,HYROX PRO,Men,10,2,"Olsen, Jørgen Dahl",NOR,25-29,01:03:51
2025 Belgium,HYROX PRO,Men,11,3,"Jenkins, Fergus",GBR,25-29,01:03:53
2025 Belgium,HYROX PRO,Men,12,4,"Evrard, Julien",BEL,25-29,01:04:21
2025 Belgium,HYROX PRO,Men,13,5,"Nieuwenhuis, Mark",NED,30-34,01:04:38
2025 Belgium,HYROX PRO,Men,14,6,"Hahnsch, Felix",GER,30-34,01:04:43
2025 Belgium,HYROX PRO,Men,15,5,"Lemmelijn, Lode",BEL,25-29,01:05:19
2025 Belgium,HYROX PRO,Men,16,6,"Korteweg, Sander",NED,25-29,01:05:20
2025 Belgium,HYROX PRO,Men,17,7,"Vercouter, Félix",BEL,30-34,01:05:24
2025 Belgium,HYROX PRO,Men,18,2,"Moger, Levi",AUS,16-24,01:05:54
2025 Belgium,HYROX PRO,Men,19,3,"Stewart, Kyle",GBR,35-39,01:05:57
2025 Belgium,HYROX PRO,Men,20,4,"Janssen, Steven",BEL,35-39,01:05:59
2025 Belgium,HYROX PRO,Men,21,2,"Sloan, David",GBR,40-44,01:06:03
2025 Belgium,HYROX PRO,Men,22,7,"Colbert, Lewis",GBR,25-29,01:06:10
2025 Belgium,HYROX PRO,Men,23,8,"De vliegere, Yannick",NED,30-34,01:06:20
2025 Belgium,HYROX PRO,Men,24,9,"Latinne, Reynaldo",BEL,30-34,01:06:22
2025 Belgium,HYROX PRO,Men,25,10,"Ayrton, James",GBR,30-34,01:06:24
2025 Belgium,HYROX PRO,Men,26,5,"Knops, Steven",NED,35-39,01:06:36
2025 Belgium,HYROX PRO,Men,27,11,"van Nieuwkerk, Joris",NED,30-34,01:06:45
2025 Belgium,HYROX PRO,Men,28,8,"Van Elburg, Niels",NED,25-29,01:07:14
2025 Belgium,HYROX PRO,Men,29,6,"Labeur, Michel",NED,35-39,01:07:28
2025 Belgium,HYROX PRO,Men,30,3,"Hagen, Kees",NED,40-44,01:07:43
2025 Belgium,HYROX PRO,Men,31,7,"DELAS, Aubin",FRA,35-39,01:07:48
2025 Belgium,HYROX PRO,Men,32,12,"Van Osselaer, Nicky",BEL,30-34,01:07:56
2025 Belgium,HYROX PRO,Men,33,13,"Bain, Grant",GBR,30-34,01:07:59
2025 Belgium,HYROX PRO,Men,34,14,"Buyle, Thomas",BEL,30-34,01:08:00
2025 Belgium,HYROX PRO,Men,35,9,"Swinkels, Max",NED,25-29,01:08:17
2025 Belgium,HYROX PRO,Men,36,10,"Sutton, Mj",IRL,25-29,01:08:20
2025 Belgium,HYROX PRO,Men,37,11,"Michalik, Kenny",BEL,25-29,01:08:38
2025 Belgium,HYROX PRO,Men,38,3,"Cannarozzo, Alex",FRA,16-24,01:08:46
2025 Belgium,HYROX PRO,Men,39,15,"Mckeown, Paul",IRL,30-34,01:08:57
2025 Belgium,HYROX PRO,Men,40,12,"de Boer, Rian",NED,25-29,01:09:05
2025 Belgium,HYROX PRO,Men,41,16,"Teigen, Lasse",NOR,30-34,01:09:13
2025 Belgium,HYROX PRO,Men,42,4,"Schots, Lennert",BEL,16-24,01:09:15
