Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Glasgow,HYROX PRO - Overall,Men,1,1,"Travers, Aaron",IRL,25-29,00:56:27
2025 Glasgow,HYROX PRO - Overall,Men,2,2,"Williamson, Jake",GBR,25-29,00:57:04
2025 Glasgow,HYROX PRO - Overall,Men,3,1,"Smith, Beau",GBR,30-34,00:57:11
2025 Glasgow,HYROX PRO - Overall,Men,4,2,"Lindsay, Ronan",IRL,30-34,00:57:35
2025 Glasgow,HYROX PRO - Overall,Men,5,3,"Rees, Bodger",GBR,30-34,00:58:03
2025 Glasgow,HYROX PRO - Overall,Men,6,1,"Botterill, Charlie",GBR,16-24,00:58:08
2025 Glasgow,HYROX PRO - Overall,Men,7,1,"Mc laughlin, Sean",IRL,35-39,00:58:22
2025 Glasgow,HYROX PRO - Overall,Men,8,3,"Carlisle, John",GBR,25-29,00:58:25
2025 Glasgow,HYROX PRO - Overall,Men,9,2,"Gurney, Jorg",GBR,16-24,00:59:05
2025 Glasgow,HYROX PRO - Overall,Men,10,2,"Tynan, Lee",GBR,35-39,00:59:36
2025 Glasgow,HYROX PRO - Overall,Men,11,3,"ODonnell, Michael",GBR,16-24,00:59:40
2025 Glasgow,HYROX PRO - Overall,Men,12,3,"Leader, Joseph",GBR,35-39,00:59:49
2025 Glasgow,HYROX PRO - Overall,Men,13,4,"Harkness, Conor",GBR,25-29,01:00:10
2025 Glasgow,HYROX PRO - Overall,Men,14,4,"Jackson, Dan",GBR,30-34,01:00:21
2025 Glasgow,HYROX PRO - Overall,Men,15,5,"Dyer, George",GBR,25-29,01:00:45
2025 Glasgow,HYROX PRO - Overall,Men,16,5,"Warren, Ezra",GBR,30-34,01:00:45
2025 Glasgow,HYROX PRO - Overall,Men,17,6,"McMeeken, Niall",GBR,30-34,01:01:11
2025 Glasgow,HYROX PRO - Overall,Men,18,4,"Parker, Lucas",GBR,16-24,01:01:15
2025 Glasgow,HYROX PRO - Overall,Men,19,5,"Ennis, Luke",GBR,16-24,01:01:19
2025 Glasgow,HYROX PRO - Overall,Men,20,4,"Harold, Stephen",IRL,35-39,01:01:32
2025 Glasgow,HYROX PRO - Overall,Men,21,1,"Townsend, John",GBR,40-44,01:01:40
2025 Glasgow,HYROX PRO - Overall,Men,22,2,"Reid, Stephen",GBR,40-44,01:01:54
2025 Glasgow,HYROX PRO - Overall,Men,23,6,"Ajeel, Hamza",IRL,25-29,01:02:00
2025 Glasgow,HYROX PRO - Overall,Men,24,3,"Storath, Lukas",GER,40-44,01:02:01
2025 Glasgow,HYROX PRO - Overall,Men,25,4,"Abrahams, Freddie",GBR,40-44,01:02:11
2025 Glasgow,HYROX PRO - Overall,Men,26,7,"McSherry, Kristofer",SCO,30-34,01:02:19
2025 Glasgow,HYROX PRO - Overall,Men,27,7,"Pearson, Brendan",GBR,25-29,01:02:21
2025 Glasgow,HYROX PRO - Overall,Men,28,8,"Braznell, Joshua",GBR,30-34,01:02:36
2025 Glasgow,HYROX PRO - Overall,Men,29,5,"Watkins, Barry",IRL,35-39,01:02:42
2025 Glasgow,HYROX PRO - Overall,Men,30,6,"Hogarth, Ryan",GBR,16-24,01:02:44
2025 Glasgow,HYROX PRO - Overall,Men,31,8,"Holland, Connor",GBR,25-29,01:02:45
2025 Glasgow,HYROX PRO - Overall,Men,32,9,"McGregor, Liam",GBR,30-34,01:02:59
2025 Glasgow,HYROX PRO - Overall,Men,33,7,"Martin, Aiden",GBR,16-24,01:02:59
2025 Glasgow,HYROX PRO - Overall,Men,34,9,"Brown, Travis",GBR,25-29,01:03:13
2025 Glasgow,HYROX PRO - Overall,Men,35,10,"MacVicar, Will",GBR,30-34,01:03:14
2025 Glasgow,HYROX PRO - Overall,Men,36,11,"Cassells, Stephen",GBR,30-34,01:03:33
2025 Glasgow,HYROX PRO - Overall,Men,37,6,"Highlands, Scott",GBR,35-39,01:03:35
2025 Glasgow,HYROX PRO - Overall,Men,38,7,"Murphy, Ben",GBR,35-39,01:03:43
2025 Glasgow,HYROX PRO - Overall,Men,39,8,"Weaver, Carl",GBR,35-39,01:04:11
2025 Glasgow,HYROX PRO - Overall,Men,40,5,"Washington, Joe",GBR,40-44,01:04:12
2025 Glasgow,HYROX PRO - Overall,Men,41,10,"Rowlands, Callum",GBR,25-29,01:04:17
2025 Glasgow,HYROX PRO - Overall,Men,42,11,"O’Loughlin, Michael",IRL,25-29,01:04:32
2025 Glasgow,HYROX PRO - Overall,Men,43,9,"Speak, Mark",GBR,35-39,01:04:37
2025 Glasgow,HYROX PRO - Overall,Men,44,12,"Bain, Grant",GBR,30-34,01:04:39
2025 Glasgow,HYROX PRO - Overall,Men,45,8,"Strain, Joseph",GBR,16-24,01:04:50
2025 Glasgow,HYROX PRO - Overall,Men,46,12,"Li, Callum",GBR,25-29,01:04:53
2025 Glasgow,HYROX PRO - Overall,Men,47,13,"Sinclair, Adam",GBR,25-29,01:04:53
2025 Glasgow,HYROX PRO - Overall,Men,48,14,"McGuire, Mark",GBR,25-29,01:04:53
2025 Glasgow,HYROX PRO - Overall,Men,49,10,"Murphy, Aaron",GBR,35-39,01:04:56
2025 Glasgow,HYROX PRO - Overall,Men,50,9,"Alonzi, Alessandro",GBR,16-24,01:04:57
2025 Glasgow,HYROX PRO - Overall,Men,51,10,"Langley, Josh",GBR,16-24,01:04:58
2025 Glasgow,HYROX PRO - Overall,Men,52,6,"Hendrie, Charlie",GBR,40-44,01:05:12
2025 Glasgow,HYROX PRO - Overall,Men,53,13,"Murphy, Craig",GBR,30-34,01:05:14
2025 Glasgow,HYROX PRO - Overall,Men,54,7,"Barreto, Nuno",POR,40-44,01:05:15
