Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Monterrey,HYROX PRO,Men,1,1,"Lozano, Aldo",MEX,25-29,01:00:34
2025 Monterrey,HYROX PRO,Men,2,2,"Flores, German",MEX,25-29,01:01:21
2025 Monterrey,HYROX PRO,Men,3,1,"Hernández E, Mike",MEX,30-34,01:03:47
2025 Monterrey,HYROX PRO,Men,4,1,"Quintero, Angel",MEX,35-39,01:04:57
2025 Monterrey,HYROX PRO,Men,5,2,"Kuck, Tim",USA,30-34,01:05:01
2025 Monterrey,HYROX PRO,Men,6,2,"Zatarain Casillas, Carlos",MEX,35-39,01:05:03
2025 Monterrey,HYROX PRO,Men,7,3,"Orozco García, El Tritritrakas",MEX,25-29,01:05:25
2025 Monterrey,HYROX PRO,Men,8,1,"Martinez Valdez, Mauricio",MEX,40-44,01:06:01
2025 Monterrey,HYROX PRO,Men,9,3,"Gonzalez, Miguel",MEX,35-39,01:06:18
2025 Monterrey,HYROX PRO,Men,10,3,"Meier, Roberto",MEX,30-34,01:06:39
2025 Monterrey,HYROX PRO,Men,11,4,"García Martínez, Daniel",MEX,35-39,01:07:52
2025 Monterrey,HYROX PRO,Men,12,4,"Roncancio Castro, Sergio Daniel",COL,25-29,01:07:52
2025 Monterrey,HYROX PRO,Men,13,1,"Hernández, Arath",MEX,16-24,01:08:32
2025 Monterrey,HYROX PRO,Men,14,5,"Garcia, Francisco",MEX,25-29,01:08:41
2025 Monterrey,HYROX PRO,Men,15,5,"Morin, Johan",FRA,35-39,01:08:58
2025 Monterrey,HYROX PRO,Men,16,6,"Baucco, A.J.",USA,35-39,01:08:59
2025 Monterrey,HYROX PRO,Men,17,7,"Cortés, Juan Carlos",MEX,35-39,01:09:21
2025 Monterrey,HYROX PRO,Men,18,6,"Cruz Reyes, Said Jahzeel",MEX,25-29,01:09:44
2025 Monterrey,HYROX PRO,Men,19,4,"Ramos, Ismael",MEX,30-34,01:10:06
2025 Monterrey,HYROX PRO,Men,20,7,"Perez, Marcelo",MEX,25-29,01:10:33
2025 Monterrey,HYROX PRO,Men,21,5,"Marquez Rodríguez, Miguel",MEX,30-34,01:10:46
2025 Monterrey,HYROX PRO,Men,22,2,"Schindler, Adam",USA,40-44,01:11:40
2025 Monterrey,HYROX PRO,Men,23,8,"Cruz Gomar Falla, José Guillermo",GUA,25-29,01:11:44
2025 Monterrey,HYROX PRO,Men,24,9,"Sanchez, Marco",USA,25-29,01:12:30
2025 Monterrey,HYROX PRO,Men,25,8,"Noakes, David",GBR,35-39,01:12:53
2025 Monterrey,HYROX PRO,Men,26,10,"Gomez, Victor",DOM,25-29,01:13:30
2025 Monterrey,HYROX PRO,Men,27,9,"Lira, Iván",MEX,35-39,01:13:43
2025 Monterrey,HYROX PRO,Men,28,1,"Valdez Lozano, Juan Luis",MEX,45-49,01:13:44
2025 Monterrey,HYROX PRO,Men,29,2,"Cerqueda, Dogo",MEX,16-24,01:14:02
2025 Monterrey,HYROX PRO,Men,30,11,"Serna Garcia, Jose Eduardo",MEX,25-29,01:14:06
2025 Monterrey,HYROX PRO,Men,31,12,"Cordova, Rodrigo",MEX,25-29,01:14:10
2025 Monterrey,HYROX PRO,Men,32,10,"Hernandez, Hugo",MEX,35-39,01:14:11
2025 Monterrey,HYROX PRO,Men,33,11,"Orrico Oropesa, Sergio Alberto",MEX,35-39,01:14:47
2025 Monterrey,HYROX PRO,Men,34,6,"Monge, Luis",MEX,30-34,01:15:18
2025 Monterrey,HYROX PRO,Men,35,3,"Perez, Josh",USA,40-44,01:16:22
2025 Monterrey,HYROX PRO,Men,36,13,"Gerbaudo, Lautaro",ARG,25-29,01:16:23
2025 Monterrey,HYROX PRO,Men,37,7,"Huerta Saint John, Aric",MEX,30-34,01:16:25
2025 Monterrey,HYROX PRO,Men,38,14,"Echeveste Pérez, Aldo Gabriel",MEX,25-29,01:16:37
2025 Monterrey,HYROX PRO,Men,39,12,"Harfush, Ricardo",MEX,35-39,01:16:55
2025 Monterrey,HYROX PRO,Men,40,15,"Cardenas, Jacob",MEX,25-29,01:17:18
2025 Monterrey,HYROX PRO,Men,41,8,"Cepeda Santoyo, Angel Tomás",MEX,30-34,01:17:42
2025 Monterrey,HYROX PRO,Men,42,13,"Zambrano Lara, Alfonso",MEX,35-39,01:17:51
2025 Monterrey,HYROX PRO,Men,43,9,"Trejo, Pedro",MEX,30-34,01:17:59
2025 Monterrey,HYROX PRO,Men,44,10,"Rionda Anguiano, Jorge Rafael",MEX,30-34,01:18:27
2025 Monterrey,HYROX PRO,Men,45,14,"Treviño Buenrostro, Ezequiel",MEX,35-39,01:18:28
2025 Monterrey,HYROX PRO,Men,46,3,"Verá Solis, Máximo",MEX,16-24,01:18:43
2025 Monterrey,HYROX PRO,Men,47,15,"Garcia, Orlando",MEX,35-39,01:18:44
2025 Monterrey,HYROX PRO,Men,48,11,"Castañeda, Xavier",MEX,30-34,01:18:55
2025 Monterrey,HYROX PRO,Men,49,16,"Ponce Mendivil, Omar Ernesto",MEX,25-29,01:19:47
2025 Monterrey,HYROX PRO,Men,50,16,"Toscano, Antonio",MEX,35-39,01:19:48
2025 Monterrey,HYROX PRO,Men,51,4,"Aguilar Durán, Roberto",MEX,16-24,01:19:54
2025 Monterrey,HYROX PRO,Men,52,1,"Bermudez Sanchez, Francisco Javier",MEX,50-54,01:19:55
2025 Monterrey,HYROX PRO,Men,53,17,"Meier, Bruno",MEX,35-39,01:19:57
2025 Monterrey,HYROX PRO,Men,54,2,"Sosa Garrido, David",MEX,45-49,01:20:45
2025 Monterrey,HYROX PRO,Men,55,12,"Kury, Mauricio",MEX,30-34,01:20:47
2025 Monterrey,HYROX PRO,Men,56,13,"Becerra González, Luis Manuel",MEX,30-34,01:20:50
2025 Monterrey,HYROX PRO,Men,57,18,"Villegas, Luis",MEX,35-39,01:20:57
2025 Monterrey,HYROX PRO,Men,58,14,"Olvera, Angel Aaron",MEX,30-34,01:21:07
2025 Monterrey,HYROX PRO,Men,59,5,"Aguilar Echevarría, Leonardo",MEX,16-24,01:21:29
2025 Monterrey,HYROX PRO,Men,60,17,"Capin, Jaime",MEX,25-29,01:21:41
2025 Monterrey,HYROX PRO,Men,61,19,"Martinez Uribe, Oscar Hugo",MEX,35-39,01:21:54
2025 Monterrey,HYROX PRO,Men,62,6,"Mwilarhe, Petit-Paul",USA,16-24,01:22:18
2025 Monterrey,HYROX PRO,Men,63,15,"Contreras, Piston",MEX,30-34,01:22:36
2025 Monterrey,HYROX PRO,Men,64,20,"Gonzalez, Hector",MEX,35-39,01:22:39
2025 Monterrey,HYROX PRO,Men,65,18,"Cantú, Patricio",MEX,25-29,01:23:10
2025 Monterrey,HYROX PRO,Men,66,16,"Martínez Moreno, Juan Felipe",MEX,30-34,01:23:14
2025 Monterrey,HYROX PRO,Men,67,3,"Ramirez, Rodrigo",MEX,45-49,01:23:24
2025 Monterrey,HYROX PRO,Men,68,19,"Alvarado, Chris",USA,25-29,01:23:40
2025 Monterrey,HYROX PRO,Men,70,4,"Ugarte, William",MEX,45-49,01:23:47
2025 Monterrey,HYROX PRO,Men,71,17,"Diaz De Leon, Adrian",MEX,30-34,01:23:48
2025 Monterrey,HYROX PRO,Men,72,20,"González Flores, Mauricio",MEX,25-29,01:24:01
2025 Monterrey,HYROX PRO,Men,73,22,"Cuno Gonzalez, Hans Robert",MEX,35-39,01:24:25
2025 Monterrey,HYROX PRO,Men,74,18,"Flores, Adrián",MEX,30-34,01:24:33
2025 Monterrey,HYROX PRO,Men,75,7,"Gomez Lopez, Rogelio",MEX,16-24,01:24:49
2025 Monterrey,HYROX PRO,Men,76,19,"Hernandez Madrazo, Francisco Jesus",MEX,30-34,01:24:54
2025 Monterrey,HYROX PRO,Men,77,21,"Serna Ruiz, Alan Alfredo",MEX,25-29,01:24:59
2025 Monterrey,HYROX PRO,Men,78,20,"Oxford, Eijai",USA,30-34,01:25:02
2025 Monterrey,HYROX PRO,Men,79,2,"Cordova, David",USA,50-54,01:25:04
2025 Monterrey,HYROX PRO,Men,80,22,"Salcido, Marco",MEX,25-29,01:25:33
2025 Monterrey,HYROX PRO,Men,81,23,"Aramburo Ramirez, Luis Enrique",MEX,25-29,01:25:51
2025 Monterrey,HYROX PRO,Men,82,21,"Fernández, Jesús",MEX,30-34,01:26:32
2025 Monterrey,HYROX PRO,Men,83,8,"Trevino Villarreal, Andres Marcelo",MEX,16-24,01:26:49
2025 Monterrey,HYROX PRO,Men,84,23,"Cardenas Padilla, Isaac",MEX,35-39,01:26:54
2025 Monterrey,HYROX PRO,Men,85,22,"Lorenzo, Alfredo",MEX,30-34,01:26:56
2025 Monterrey,HYROX PRO,Men,86,23,"Paz Song, Cesar",MEX,30-34,01:27:11
2025 Monterrey,HYROX PRO,Men,87,24,"Chino, Eduardo",MEX,35-39,01:27:14
2025 Monterrey,HYROX PRO,Men,88,24,"Rodriguez, Sebastian",MEX,25-29,01:27:34
2025 Monterrey,HYROX PRO,Men,89,24,"Muñoz, Miguel Angel",MEX,30-34,01:27:34
2025 Monterrey,HYROX PRO,Men,90,25,"Benitez, Andres",MEX,30-34,01:27:58
2025 Monterrey,HYROX PRO,Men,91,5,"Domínguez García, Arturo",MEX,45-49,01:28:02
2025 Monterrey,HYROX PRO,Men,92,9,"Jiménez Escareño, Baldomero",MEX,16-24,01:28:26
2025 Monterrey,HYROX PRO,Men,93,25,"Miller, Luis Armando",MEX,25-29,01:28:45
2025 Monterrey,HYROX PRO,Men,94,10,"Martinez, Manuel",MEX,16-24,01:28:50
2025 Monterrey,HYROX PRO,Men,95,25,"Olmedo García, Raúl",MEX,35-39,01:29:02
2025 Monterrey,HYROX PRO,Men,96,11,"Fernández Duarte, Marcelo",MEX,16-24,01:29:34
2025 Monterrey,HYROX PRO,Men,97,4,"Jang, Sunpil",KOR,40-44,01:30:05
2025 Monterrey,HYROX PRO,Men,98,12,"De Luna Woo, Víctor Manuel",MEX,16-24,01:30:14
2025 Monterrey,HYROX PRO,Men,99,26,"Montes, Jesus",USA,30-34,01:30:18
2025 Monterrey,HYROX PRO,Men,100,26,"Reyes Gutierrez, David",MEX,35-39,01:30:22
2025 Monterrey,HYROX PRO,Men,101,27,"Gonzalez Gil, Luis Carlos",MEX,35-39,01:30:43
2025 Monterrey,HYROX PRO,Men,102,13,"Mussali Preciado, Adolfo Eduardo",MEX,16-24,01:30:46
2025 Monterrey,HYROX PRO,Men,103,26,"Esparza, Carlos",MEX,25-29,01:31:02
2025 Monterrey,HYROX PRO,Men,104,27,"Rodriguez, Miguel",MEX,30-34,01:31:15
2025 Monterrey,HYROX PRO,Men,105,27,"Cavazos, Alejandro",MEX,25-29,01:31:31
2025 Monterrey,HYROX PRO,Men,106,14,"Thomae, Armando",MEX,16-24,01:31:38
2025 Monterrey,HYROX PRO,Men,107,28,"Osegueda Vásquez, Luis Fernando",MEX,25-29,01:32:00
2025 Monterrey,HYROX PRO,Men,108,29,"Santos, Ramon",MEX,25-29,01:32:09
2025 Monterrey,HYROX PRO,Men,109,15,"Ferretiz Medina, Rodrigo",MEX,16-24,01:32:28
2025 Monterrey,HYROX PRO,Men,110,28,"Ruvalcaba, Irving",MEX,30-34,01:32:28
