Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Houston,HYROX PRO,Men,1,1,"Learn, Cole",CAN,30-34,00:57:56
2025 Houston,HYROX PRO,Men,2,2,"Pelkofer, Stephen",USA,30-34,00:59:44
2025 Houston,HYROX PRO,Men,3,1,"Douglas, Ryan",CAN,16-24,01:00:29
2025 Houston,HYROX PRO,Men,4,1,"Driscoll, Jack",USA,25-29,01:00:58
2025 Houston,HYROX PRO,Men,5,3,"Grumke, Will",USA,30-34,01:01:22
2025 Houston,HYROX PRO,Men,6,2,"Ratkovich, Alexander",USA,25-29,01:01:38
2025 Houston,HYROX PRO,Men,7,1,"De Jong, Adam",CAN,35-39,01:02:32
2025 Houston,HYROX PRO,Men,8,1,"Hinman, Eric",USA,40-44,01:02:59
2025 Houston,HYROX PRO,Men,9,3,"Rubin, Justin",USA,25-29,01:03:04
2025 Houston,HYROX PRO,Men,10,2,"Morris, Tyler",USA,35-39,01:03:48
2025 Houston,HYROX PRO,Men,11,4,"Manke, Gus",USA,30-34,01:03:57
2025 Houston,HYROX PRO,Men,12,4,"Ash, Chris",AUS,25-29,01:04:00
2025 Houston,HYROX PRO,Men,13,5,"Klopfenstein, Jack",USA,30-34,01:04:17
2025 Houston,HYROX PRO,Men,14,5,"Perez, Levi",USA,25-29,01:04:24
2025 Houston,HYROX PRO,Men,15,2,"Wisdom, Brady",USA,16-24,01:04:28
2025 Houston,HYROX PRO,Men,16,6,"Moosavian, Matt",USA,30-34,01:04:42
2025 Houston,HYROX PRO,Men,17,3,"Smoot, Will",USA,16-24,01:05:02
2025 Houston,HYROX PRO,Men,18,7,"Escobar, Matt",USA,30-34,01:05:03
2025 Houston,HYROX PRO,Men,19,2,"Bechtold, Matt",USA,40-44,01:05:11
2025 Houston,HYROX PRO,Men,20,3,"Lombardi, Matt",USA,35-39,01:05:22
2025 Houston,HYROX PRO,Men,21,8,"Ruhl, Chris",USA,30-34,01:05:37
2025 Houston,HYROX PRO,Men,22,9,"Seichter, Cameron",USA,30-34,01:06:09
2025 Houston,HYROX PRO,Men,23,6,"Maguire, Ryan",USA,25-29,01:06:33
2025 Houston,HYROX PRO,Men,24,4,"Sperry, Stephen",USA,35-39,01:07:07
2025 Houston,HYROX PRO,Men,25,7,"Truesdale, Dylan",USA,25-29,01:07:13
2025 Houston,HYROX PRO,Men,26,10,"Skogman, Calahan",USA,30-34,01:07:26
2025 Houston,HYROX PRO,Men,27,8,"Becirevic, Denis",USA,25-29,01:07:57
2025 Houston,HYROX PRO,Men,28,11,"Summers, Howard",USA,30-34,01:08:17
