Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Riga,HYROX PRO,Men,1,1,"Boee, Erik Oscar",NOR,25-29,00:58:29
2025 Riga,HYROX PRO,Men,2,1,"Alici, Turker",TUR,30-34,01:01:05
2025 Riga,HYROX PRO,Men,3,1,"Corlett, Adam",GBR,40-44,01:02:09
2025 Riga,HYROX PRO,Men,4,2,"Matuzevičs, Ričards",LAT,30-34,01:03:00
2025 Riga,HYROX PRO,Men,5,2,"Upenieks, Uldis",LAT,25-29,01:03:52
2025 Riga,HYROX PRO,Men,6,3,"Harkness, Conor",GBR,25-29,01:04:14
2025 Riga,HYROX PRO,Men,7,3,"Kozioł, Kamil",POL,30-34,01:05:03
2025 Riga,HYROX PRO,Men,8,1,"Tanti Cuschieri, Glenn",MLT,35-39,01:05:04
2025 Riga,HYROX PRO,Men,9,4,"Madden, Sean",GBR,25-29,01:06:19
2025 Riga,HYROX PRO,Men,10,1,"Jones, Ollie",GBR,16-24,01:07:03
2025 Riga,HYROX PRO,Men,11,5,"Connolly, Dylan",IRL,25-29,01:07:07
2025 Riga,HYROX PRO,Men,12,2,"Eriksen, Lars-Kristian",NOR,40-44,01:07:11
2025 Riga,HYROX PRO,Men,13,4,"Ermits, Kalev",EST,30-34,01:07:21
2025 Riga,HYROX PRO,Men,14,2,"Robertson, Tommy",GBR,16-24,01:07:37
2025 Riga,HYROX PRO,Men,15,3,"Bousquieres, Vincent",FRA,40-44,01:08:33
2025 Riga,HYROX PRO,Men,16,6,"Alberg, Mathias Jul",DEN,25-29,01:09:10
2025 Riga,HYROX PRO,Men,17,1,"Nylén, Fredrik",SWE,50-54,01:09:36
2025 Riga,HYROX PRO,Men,18,5,"Mucenieks, Mārcis",LAT,30-34,01:09:37
2025 Riga,HYROX PRO,Men,19,3,"Liepa, Artūrs",LAT,16-24,01:11:05
2025 Riga,HYROX PRO,Men,20,4,"Tanner, Cary",SWE,40-44,01:11:10
2025 Riga,HYROX PRO,Men,21,6,"Käll, Oskar",SWE,30-34,01:11:20
2025 Riga,HYROX PRO,Men,22,4,"Bridges, Olly",GBR,16-24,01:11:36
2025 Riga,HYROX PRO,Men,23,7,"Karaman, Dino",CRO,25-29,01:11:38
2025 Riga,HYROX PRO,Men,24,7,"Wesoły, Patryk",POL,30-34,01:12:27
2025 Riga,HYROX PRO,Men,25,5,"Langfield, Louis",GBR,40-44,01:12:32
2025 Riga,HYROX PRO,Men,26,2,"Dobenbergs, David",LAT,35-39,01:12:58
2025 Riga,HYROX PRO,Men,27,8,"Kikors, Rolands",LAT,30-34,01:13:15
2025 Riga,HYROX PRO,Men,28,9,"Stašaitis, Deividas",LTU,30-34,01:13:47
2025 Riga,HYROX PRO,Men,29,10,"Zlatkov, Aleksandar",AUT,30-34,01:14:12
2025 Riga,HYROX PRO,Men,30,11,"Crowley, Fionán",IRL,30-34,01:14:21
2025 Riga,HYROX PRO,Men,31,12,"Grehan, Carl",IRL,30-34,01:15:19
2025 Riga,HYROX PRO,Men,32,13,"Smith, Callum",GBR,30-34,01:15:22
2025 Riga,HYROX PRO,Men,33,1,"Koczwara, Radosław",POL,45-49,01:15:30
2025 Riga,HYROX PRO,Men,34,14,"Balsys, Dovydas",LTU,30-34,01:15:43
2025 Riga,HYROX PRO,Men,35,8,"Thorlak, Mads",DEN,25-29,01:15:46
2025 Riga,HYROX PRO,Men,36,3,"Radu, Cristian",ROU,35-39,01:15:47
2025 Riga,HYROX PRO,Men,37,9,"Klizas, Skirmantas",LTU,25-29,01:15:49
2025 Riga,HYROX PRO,Men,38,10,"Rowlands, Alex",GBR,25-29,01:15:50
2025 Riga,HYROX PRO,Men,39,15,"Lundmark, Pontus",SWE,30-34,01:16:10
2025 Riga,HYROX PRO,Men,40,2,"Steelesmith, Joshua",GBR,45-49,01:16:20
2025 Riga,HYROX PRO,Men,41,3,"Puumalainen, Martin",SWE,45-49,01:16:20
2025 Riga,HYROX PRO,Men,42,4,"Šupaila, Saulius",LTU,45-49,01:16:20
2025 Riga,HYROX PRO,Men,43,16,"Delaëre, Paul-Conrad",FRA,30-34,01:16:29
2025 Riga,HYROX PRO,Men,44,6,"Weikamp, Dennis",GER,40-44,01:16:39
2025 Riga,HYROX PRO,Men,45,17,"Neretnieks, Roberts",LAT,30-34,01:16:49
2025 Riga,HYROX PRO,Men,46,7,"Šatkus, Mindaugas",LTU,40-44,01:17:40
2025 Riga,HYROX PRO,Men,47,4,"Che, Honore",FRA,35-39,01:17:42
2025 Riga,HYROX PRO,Men,48,5,"Reichert, Florian",GER,35-39,01:18:06
2025 Riga,HYROX PRO,Men,49,18,"Kungys, Modestas",LTU,30-34,01:18:07
2025 Riga,HYROX PRO,Men,50,11,"Dudniks, Maksims",LAT,25-29,01:18:21
2025 Riga,HYROX PRO,Men,51,8,"Noreika, Marius",LTU,40-44,01:18:41
2025 Riga,HYROX PRO,Men,52,6,"Ščerbo, Valerij",LTU,35-39,01:18:57
2025 Riga,HYROX PRO,Men,53,19,"Sundet, Arne",NOR,30-34,01:19:17
2025 Riga,HYROX PRO,Men,54,12,"Pauga, Justas",LTU,25-29,01:19:44
2025 Riga,HYROX PRO,Men,55,5,"Apolskis, Zydrunas",LTU,45-49,01:19:56
2025 Riga,HYROX PRO,Men,56,6,"Edvardsen, Lasse",NOR,45-49,01:20:05
2025 Riga,HYROX PRO,Men,57,7,"Gustafsson, Christoffer",SWE,35-39,01:20:08
2025 Riga,HYROX PRO,Men,58,5,"Minville, Étienne",CAN,16-24,01:20:10
2025 Riga,HYROX PRO,Men,59,8,"Guthrie, Steve",GBR,35-39,01:20:24
2025 Riga,HYROX PRO,Men,60,20,"Berzins, Rudolfs",LAT,30-34,01:21:44
2025 Riga,HYROX PRO,Men,61,7,"Grundström, John",SWE,45-49,01:22:24
2025 Riga,HYROX PRO,Men,62,2,"Jansevskis, Raimonds",LAT,50-54,01:22:25
2025 Riga,HYROX PRO,Men,63,21,"Seidel, Manuel",GER,30-34,01:22:26
2025 Riga,HYROX PRO,Men,64,6,"Macron, Gabriel",CAN,16-24,01:22:42
2025 Riga,HYROX PRO,Men,65,9,"Norvilas, Regimantas",LTU,40-44,01:22:49
2025 Riga,HYROX PRO,Men,66,9,"Kruklins, Janis",LAT,35-39,01:24:21
2025 Riga,HYROX PRO,Men,67,10,"Ugland, Thomas Oscar",NOR,35-39,01:24:28
2025 Riga,HYROX PRO,Men,68,10,"Transet Tollofsen, Magnus",NOR,40-44,01:25:03
2025 Riga,HYROX PRO,Men,69,13,"Warren, Harry",GBR,25-29,01:25:13
2025 Riga,HYROX PRO,Men,70,22,"Hartenstein, David",GER,30-34,01:25:50
2025 Riga,HYROX PRO,Men,71,11,"Cao, Nguyen-Quôc",FRA,35-39,01:26:28
2025 Riga,HYROX PRO,Men,72,12,"Gierszewski, Łukasz",POL,35-39,01:27:10
2025 Riga,HYROX PRO,Men,73,14,"Martinez, Steeve",FRA,25-29,01:27:26
2025 Riga,HYROX PRO,Men,74,23,"Macdonald, George",GBR,30-34,01:27:44
2025 Riga,HYROX PRO,Men,75,13,"Valiūnas, Povilas",LTU,35-39,01:27:58
2025 Riga,HYROX PRO,Men,76,3,"Rostami, Majid",IRL,50-54,01:29:17
2025 Riga,HYROX PRO,Men,77,7,"Eberliņš, Kārlis Gustavs",LAT,16-24,01:29:37
2025 Riga,HYROX PRO,Men,78,8,"Edqvist, Pontus",SWE,16-24,01:31:40
2025 Riga,HYROX PRO,Men,79,15,"Ducklin, Christopher",AUS,25-29,01:32:18
2025 Riga,HYROX PRO,Men,80,16,"Mauriņš, Rihards",LAT,25-29,01:34:23
2025 Riga,HYROX PRO,Men,81,9,"Stromčinskis, Ģirts",LAT,16-24,01:34:40
2025 Riga,HYROX PRO,Men,82,14,"Silakovs, Vladislavs",LAT,35-39,01:35:52
2025 Riga,HYROX PRO,Men,83,24,"Janetschke, Marcel",GER,30-34,01:36:19
2025 Riga,HYROX PRO,Men,84,11,"Kleinauskas, Mindaugas",LTU,40-44,01:41:00
2025 Riga,HYROX PRO,Men,85,25,"Fontenele, Augusto",BRA,30-34,01:41:32
2025 Riga,HYROX PRO,Men,86,17,"Rousseau, Louis-Gabriel",CAN,25-29,01:44:03
2025 Riga,HYROX PRO,Men,87,15,"Pukis, Algirdas",LTU,35-39,01:45:43
2025 Riga,HYROX PRO,Men,88,26,"Lech, Michał",POL,30-34,01:47:45
2025 Riga,HYROX PRO,Men,89,18,"Čižauskas, Tadas",LTU,25-29,01:50:00
2025 Riga,HYROX PRO,Men,90,4,"Forslund, Jonas",SWE,50-54,01:53:37
2025 Riga,HYROX PRO,Men,91,19,"Ryan, Michael",GBR,25-29,01:55:53
2025 Riga,HYROX PRO,Men,92,20,"Mavrothalassitis, Fadi",FRA,25-29,02:00:13
2025 Riga,HYROX PRO,Men,93,16,"O Hanlon, Joey",IRL,35-39,02:04:50
2025 Riga,HYROX PRO,Men,94,27,"Friberg, Philip",SWE,30-34,02:05:28
2025 Riga,HYROX PRO,Women,1,1,"Jones, Alice",GBR,25-29,01:09:02
2025 Riga,HYROX PRO,Women,2,1,"Grech, Dzintra",MLT,35-39,01:09:21
2025 Riga,HYROX PRO,Women,3,1,"Barr, Robyn",GBR,30-34,01:13:15
2025 Riga,HYROX PRO,Women,4,1,"Pinta, Evelina",LAT,16-24,01:13:58
2025 Riga,HYROX PRO,Women,5,2,"Solli, Ellen",NOR,25-29,01:16:09
2025 Riga,HYROX PRO,Women,6,1,"Little, Louise",GBR,40-44,01:16:14
2025 Riga,HYROX PRO,Women,7,2,"Stokkink, Nadine",NED,30-34,01:16:42
2025 Riga,HYROX PRO,Women,8,2,"Kukle, Iveta",LAT,40-44,01:16:42
2025 Riga,HYROX PRO,Women,9,2,"Dennison, Abigail",GBR,16-24,01:17:05
2025 Riga,HYROX PRO,Women,10,3,"Woodcock, Ruth",GBR,40-44,01:17:23
2025 Riga,HYROX PRO,Women,11,3,"Girčytė, Aušrinė",LTU,25-29,01:17:33
2025 Riga,HYROX PRO,Women,12,3,"Sjöblom, Freja",FIN,30-34,01:18:16
2025 Riga,HYROX PRO,Women,13,1,"Andreyeva, Natalia",LAT,45-49,01:19:04
2025 Riga,HYROX PRO,Women,14,2,"Kristiansen, Kari Mette Selle",NOR,45-49,01:20:12
