Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 London,HYROX PRO DOUBLES,Men,1,1,"Charlie Botterill, Ollie Russell",,MU29,00:50:02
2025 London,HYROX PRO DOUBLES,Men,2,2,"Jake Williamson, Alen Ploj",,MU29,00:50:06
2025 London,HYROX PRO DOUBLES,Men,3,3,"Hidde Weersma, Thierry Willigenburg",,MU29,00:50:07
2025 London,HYROX PRO DOUBLES,Men,4,1,"Thomas Fry, Alan Cao",,30-34,00:50:11
2025 London,HYROX PRO DOUBLES,Men,5,2,"Oli Fricker, Sean Noble",,30-34,00:50:38
2025 London,HYROX PRO DOUBLES,Men,6,1,"Joffrey Voisin, Guillaume Levoy",,40-44,00:50:57
2025 London,HYROX PRO DOUBLES,Men,7,3,"Jordan Bryant, Harry Thompson",,30-34,00:51:13
2025 London,HYROX PRO DOUBLES,Men,8,4,"Peter Schiller, Kieron White",,30-34,00:51:24
2025 London,HYROX PRO DOUBLES,Men,9,5,"Fabian Eisenlauer, Florian Gast",,30-34,00:51:33
2025 London,HYROX PRO DOUBLES,Men,10,4,"Simen Røssland, Jørgen Dahl Olsen",,MU29,00:51:37
2025 London,HYROX PRO DOUBLES,Men,11,6,"Niall Mcmeeken, John Carlisle",,30-34,00:51:41
2025 London,HYROX PRO DOUBLES,Men,12,7,"Pieter Maes, Tom Franssens",,30-34,00:51:41
2025 London,HYROX PRO DOUBLES,Men,13,8,"Aaron Woodman, Liam Mccroary",,30-34,00:51:42
2025 London,HYROX PRO DOUBLES,Men,14,2,"Tiago Lousa, Lukas Storath",,40-44,00:52:12
2025 London,HYROX PRO DOUBLES,Men,15,9,"Ciaran Parkinson, Tony Revell",,30-34,00:52:28
2025 London,HYROX PRO DOUBLES,Men,16,5,"Travis Owles, Jamie George",,MU29,00:52:45
2025 London,HYROX PRO DOUBLES,Men,17,10,"Frederic Legatzki, Timo Van Der Meer",,30-34,00:52:55
2025 London,HYROX PRO DOUBLES,Men,18,6,"Chris De Souza, Connor Higgins",,MU29,00:53:06
2025 London,HYROX PRO DOUBLES,Men,19,7,"Michael O'Donnell, Jude Reynolds",,MU29,00:53:14
2025 London,HYROX PRO DOUBLES,Men,20,8,"Fin Dearsly, Harvey Williams",,MU29,00:53:33
2025 London,HYROX PRO DOUBLES,Men,21,11,"Luke Mccarthy, Kristofer McSherry",,30-34,00:54:10
2025 London,HYROX PRO DOUBLES,Men,22,9,"Emil Albrechtsen, Lukas Wrobel",,MU29,00:54:19
2025 London,HYROX PRO DOUBLES,Men,23,10,"James Ives, Joshua Kent",,MU29,00:54:27
2025 London,HYROX PRO DOUBLES,Men,24,11,"Isaac Eustance, William Means",,MU29,00:55:26
2025 London,HYROX PRO DOUBLES,Men,25,12,"Patrick Martens, Tobias Kaspar",,30-34,00:55:40
2025 London,HYROX PRO DOUBLES,Men,26,13,"James Parton, Declan Edwards",,30-34,00:55:44
2025 London,HYROX PRO DOUBLES,Men,27,14,"Chris Beeby, Morgan Penfold",,30-34,00:55:53
2025 London,HYROX PRO DOUBLES,Men,28,12,"Hubie Solley, Chris Moulam-Jones",,MU29,00:56:02
2025 London,HYROX PRO DOUBLES,Men,29,13,"Harry Brown, Oliver Milne",,MU29,00:56:05
2025 London,HYROX PRO DOUBLES,Men,30,15,"Lloyd Mulholland, Sam Harper",,30-34,00:56:09
2025 London,HYROX PRO DOUBLES,Men,31,14,"Jorell Hill, Sam Wisely",,MU29,00:56:29
2025 London,HYROX PRO DOUBLES,Men,32,15,"Chase Taylor, Travis Brown",,MU29,00:56:30
2025 London,HYROX PRO DOUBLES,Men,33,3,"Xavier Schurtz, James Taylor-Medhurst",,40-44,00:57:23
2025 London,HYROX PRO DOUBLES,Men,34,4,"Ed Emmett, Stephen Hands",,40-44,00:57:24
2025 London,HYROX PRO DOUBLES,Men,35,16,"Lee Tynan, Louis Mclean",,30-34,00:57:25
2025 London,HYROX PRO DOUBLES,Men,36,17,"Tom Hage, James Harber",,30-34,00:57:37
2025 London,HYROX PRO DOUBLES,Men,37,5,"Daniel Wilson, Michael Channing-Phillips",,40-44,00:57:46
2025 London,HYROX PRO DOUBLES,Men,38,16,"Mark Jenkins, Curtis Evelyn",,MU29,00:57:50
2025 London,HYROX PRO DOUBLES,Men,39,18,"Sam Finney, Chris Thomas",,30-34,00:58:00
2025 London,HYROX PRO DOUBLES,Men,40,19,"Mark Ingham, Max Ansell-Wood",,30-34,00:58:34
2025 London,HYROX PRO DOUBLES,Men,41,17,"Matt De’Ath, George Phillips",,MU29,00:58:44
2025 London,HYROX PRO DOUBLES,Men,42,20,"Oliver Thomson, Adam Glover",,30-34,00:58:46
2025 London,HYROX PRO DOUBLES,Men,43,18,"Bradley Cox, Kristian Burnard",,MU29,00:58:48
2025 London,HYROX PRO DOUBLES,Men,44,19,"Nathan Williams, Jake Hayward",,MU29,00:58:59
2025 London,HYROX PRO DOUBLES,Men,45,6,"Rich Harvey, Dan Ripman",,40-44,00:59:13
2025 London,HYROX PRO DOUBLES,Men,46,7,"Tristan Sargeaunt, Stephen Wilding",,40-44,00:59:47
2025 London,HYROX PRO DOUBLES,Men,47,8,"Corydon Larkin, Kane Pierce",,40-44,00:59:47
2025 London,HYROX PRO DOUBLES,Men,48,21,"Jack Cripps, Bradley Smith",,30-34,00:59:47
2025 London,HYROX PRO DOUBLES,Men,49,22,"Mathew Vowles, Nathan Watkins",,30-34,00:59:55
