Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Monterrey,HYROX PRO DOUBLES,Men,1,1,"Patricio Orozco, Adrian Sheridan",,MU29,00:57:34
2025 Monterrey,HYROX PRO DOUBLES,Men,2,1,"Luciano Valdes Gonzalez, Osmar Sanchez Pacheco",,30-34,00:59:53
2025 Monterrey,HYROX PRO DOUBLES,Men,3,2,"Caio Assayag, Lucas Medeiros",,30-34,01:00:37
2025 Monterrey,HYROX PRO DOUBLES,Men,4,2,"Axel Alejandro López Aguilar, Liam Kareem Gonzalez Torres",,MU29,01:01:33
2025 Monterrey,HYROX PRO DOUBLES,Men,5,3,"Alejandro De La Rosa, Paul Gonzalez Flores",,MU29,01:03:30
2025 Monterrey,HYROX PRO DOUBLES,Men,6,3,"Rodrigo Ivan Saez Cisneros, Manuel Roberto Gallegos Cereceres",,30-34,01:03:45
2025 Monterrey,HYROX PRO DOUBLES,Men,7,4,"Fernando Osorio Bandala, Graco Santaella Sendel",,MU29,01:04:11
2025 Monterrey,HYROX PRO DOUBLES,Men,8,5,"Eugenio Villarreal, Roberto Cantu",,MU29,01:04:24
2025 Monterrey,HYROX PRO DOUBLES,Men,9,4,"Julio César Lemus Martinez, Hector Ramirez Carcaño",,30-34,01:04:29
2025 Monterrey,HYROX PRO DOUBLES,Men,10,5,"Carlos Arturo Avilez Salazar, César Oswaldo Valencia Arredondo",,30-34,01:05:11
2025 Monterrey,HYROX PRO DOUBLES,Men,11,1,"Jonathan Witmond, Federico Barrault",,40-44,01:05:48
2025 Monterrey,HYROX PRO DOUBLES,Men,12,2,"Luis Alonso Cabello Rico, Francisco Olvera",,40-44,01:05:49
2025 Monterrey,HYROX PRO DOUBLES,Men,13,6,"Gilberto Rodriguez, Fernando Gomez Diaz",,30-34,01:05:52
2025 Monterrey,HYROX PRO DOUBLES,Men,14,7,"Daniel Paniagua, Mario Ortiz",,30-34,01:06:47
2025 Monterrey,HYROX PRO DOUBLES,Men,15,8,"Ruben Mora, Abraham Alejandro Tello Nava",,30-34,01:07:05
2025 Monterrey,HYROX PRO DOUBLES,Men,16,6,"Alejandro Galvez, Victor Martinez",,MU29,01:07:27
2025 Monterrey,HYROX PRO DOUBLES,Men,17,9,"Taro Alborta, Luis Alejandro Javier Martinez",,30-34,01:07:50
2025 Monterrey,HYROX PRO DOUBLES,Men,18,7,"Martin Ruiz, Alexis Terrones",,MU29,01:08:23
2025 Monterrey,HYROX PRO DOUBLES,Men,19,10,"Abad Francisco Tosatado Aguilar, Alfredo Nahum Montañez Rodriguez",,30-34,01:10:57
2025 Monterrey,HYROX PRO DOUBLES,Men,20,8,"Elias Richo Lankenau, Raul Fuentes Melo",,MU29,01:11:14
2025 Monterrey,HYROX PRO DOUBLES,Men,21,11,"Diego Armando Aceves Rebolledo, Omar Figueroa Cedillo",,30-34,01:11:47
2025 Monterrey,HYROX PRO DOUBLES,Men,22,12,"Jose Guillermo Moreno, Paul Pascual Campos",,30-34,01:12:46
2025 Monterrey,HYROX PRO DOUBLES,Men,23,13,"Francisco Acevedo, Eduardo Tetitla Bermudez",,30-34,01:14:20
2025 Monterrey,HYROX PRO DOUBLES,Men,24,9,"Emilio Garcia, Fernando Mañon",,MU29,01:14:25
2025 Monterrey,HYROX PRO DOUBLES,Men,25,10,"Emiliano Cervabtes, Jesús Manuel Villegas Altamirano",,MU29,01:15:59
2025 Monterrey,HYROX PRO DOUBLES,Men,26,3,"Daniel Rosales Herrera, Heder Guzmán Espejel",,40-44,01:17:13
2025 Monterrey,HYROX PRO DOUBLES,Men,27,11,"Jorge Fuentes Juárez, Emilio Hernandez Lozano",,MU29,01:17:16
2025 Monterrey,HYROX PRO DOUBLES,Men,28,4,"Fredy Gonzalez, Eduardo Ronzon",,40-44,01:19:17
2025 Monterrey,HYROX PRO DOUBLES,Men,29,14,"Jesus Gerardo Rendon Torres, Jesus Alejandro Rojas Sanchez",,30-34,01:19:50
2025 Monterrey,HYROX PRO DOUBLES,Men,30,15,"Alejandro Lopez Sanchez, Maximiliano Ibarra Belmonte",,30-34,01:21:45
2025 Monterrey,HYROX PRO DOUBLES,Men,31,5,"Alejandro Reyes, Juan Ezequiel Reyes",,40-44,01:22:19
2025 Monterrey,HYROX PRO DOUBLES,Men,32,12,"Diego Santiago, Luis Diaz",,MU29,01:23:41
2025 Monterrey,HYROX PRO DOUBLES,Men,33,13,"Diego Hernandez Zapien, Marco Antonio Aceves Durán",,MU29,01:24:07
2025 Monterrey,HYROX PRO DOUBLES,Men,34,16,"Pepe Cisneros, Gildardo Cano Gomez",,30-34,01:25:33
2025 Monterrey,HYROX PRO DOUBLES,Men,35,6,"Luis Castillo, Miguel Pichardo",,40-44,01:27:54
2025 Monterrey,HYROX PRO DOUBLES,Men,36,14,"Roberto Pardo, Alan Gonzalez",,MU29,01:28:34
2025 Monterrey,HYROX PRO DOUBLES,Men,37,17,"Edson Alfredo Coca Cazabal, Abraham De Jesus Morales Sanchez",,30-34,01:29:07
