Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2024 Perth,HYROX PRO DOUBLES,Men,1,1,"Kosta Ilic, Regan Burley",,30-34,01:02:55
2024 Perth,HYROX PRO DOUBLES,Men,2,1,"Josh Ferreira, James Cosenza",,MU29,01:03:53
2024 Perth,HYROX PRO DOUBLES,Men,3,2,"Aaron Mountford, Damon Gibbons",,MU29,01:03:59
2024 Perth,HYROX PRO DOUBLES,Men,4,3,"Jack Flavin, Mark Branniff",,MU29,01:04:18
2024 Perth,HYROX PRO DOUBLES,Men,5,1,"Nate Truman, Simon Larkman",,40-44,01:04:22
2024 Perth,HYROX PRO DOUBLES,Men,6,2,"Clint Bramwell, Connor Smith",,30-34,01:05:25
2024 Perth,HYROX PRO DOUBLES,Men,7,3,"Nafyn Pattiaratchi, Steven Rosenthall",,30-34,01:05:57
2024 Perth,HYROX PRO DOUBLES,Men,8,4,"Carl Douglas, Shannon Dally",,30-34,01:07:14
2024 Perth,HYROX PRO DOUBLES,Men,9,4,"Ollie Wang, Shaun Ang",,MU29,01:07:23
2024 Perth,HYROX PRO DOUBLES,Men,10,5,"Isaac Lacey, Joel Brooker",,MU29,01:07:34
2024 Perth,HYROX PRO DOUBLES,Men,11,5,"Liam De Jong, Harley Reynolds",,30-34,01:08:27
2024 Perth,HYROX PRO DOUBLES,Men,12,6,"Adam Johnson, Andrew Porteous",,MU29,01:08:57
2024 Perth,HYROX PRO DOUBLES,Men,13,7,"Zac Villis, Michael Chidley",,MU29,01:09:27
2024 Perth,HYROX PRO DOUBLES,Men,14,8,"Adam Kingston, Reza Smith",,MU29,01:10:02
2024 Perth,HYROX PRO DOUBLES,Men,15,9,"Corey Wilson, Tyler Hawker",,MU29,01:10:09
2024 Perth,HYROX PRO DOUBLES,Men,16,6,"Bradley Thompson, Josh Pokroy",,30-34,01:10:54
2024 Perth,HYROX PRO DOUBLES,Men,17,7,"Philip Danze, Daniel Gonzales",,30-34,01:12:57
2024 Perth,HYROX PRO DOUBLES,Men,18,10,"Jayden Helmstedt, Brodie Ray",,MU29,01:14:21
2024 Perth,HYROX PRO DOUBLES,Men,19,8,"Hyunjun Ji, Fabrizzio Gonzalez",,30-34,01:15:34
2024 Perth,HYROX PRO DOUBLES,Men,20,9,"Brandon Herring, George Sinclair",,30-34,01:17:29
2024 Perth,HYROX PRO DOUBLES,Men,21,11,"Jacob Dean, Lach Tyson",,MU29,01:19:11
2024 Perth,HYROX PRO DOUBLES,Men,22,2,"Harry-Daniels Grant, Todd Keays",,40-44,01:21:59
2024 Perth,HYROX PRO DOUBLES,Men,23,12,"Sean Michael Karlson, Luke Hanner",,MU29,01:22:00
2024 Perth,HYROX PRO DOUBLES,Men,24,10,"Mike Wright, Jack Isenbarger",,30-34,01:25:55
2024 Perth,HYROX PRO DOUBLES,Men,25,11,"Dylan Gration, Mark Rennick",,30-34,01:26:33
2024 Perth,HYROX PRO DOUBLES,Men,26,3,"Shain Stephens, Leonard Teck Joong",,40-44,01:36:06
2024 Perth,HYROX PRO DOUBLES,Women,1,1,"Ilona-Jade Errington, Aimee Pink",,30-34,01:09:38
2024 Perth,HYROX PRO DOUBLES,Women,2,1,"Hollie Tucek, Belen Channells",,WU29,01:10:37
2024 Perth,HYROX PRO DOUBLES,Women,3,2,"Bree Garreffa, Sienna Casanelia",,WU29,01:11:02
2024 Perth,HYROX PRO DOUBLES,Women,4,3,"Jess Freeman, Paris Field",,WU29,01:13:40
2024 Perth,HYROX PRO DOUBLES,Women,5,2,"Rowena Houghton, Aby Dorfling",,30-34,01:14:13
2024 Perth,HYROX PRO DOUBLES,Women,6,3,"Rachel Klumpp, Maryanne Moss",,30-34,01:14:31
2024 Perth,HYROX PRO DOUBLES,Women,7,4,"Capri Jolliffe, Natasha Mulcahy",,30-34,01:16:38
2024 Perth,HYROX PRO DOUBLES,Women,8,5,"Trang Vu, Marie Heelan",,30-34,01:16:50
2024 Perth,HYROX PRO DOUBLES,Women,9,6,"Myra Macdonald, Felicity Murray",,30-34,01:17:09
2024 Perth,HYROX PRO DOUBLES,Women,10,7,"Katya Lovell, Alex Gibbs",,30-34,01:18:21
2024 Perth,HYROX PRO DOUBLES,Women,11,4,"Sinead Brewer, Amy Gorman",,WU29,01:18:40
2024 Perth,HYROX PRO DOUBLES,Women,12,8,"Charlotte Carlton, Jane Drpich",,30-34,01:20:05
2024 Perth,HYROX PRO DOUBLES,Women,13,1,"Rhiannon La Rosa, Michele Howell",,40-44,01:21:22
2024 Perth,HYROX PRO DOUBLES,Women,14,9,"Justine Henderson, Amanda O’Connor",,30-34,01:22:53
2024 Perth,HYROX PRO DOUBLES,Women,15,10,"Daniella Antonucci, Alida Kempen",,30-34,01:27:58
2024 Perth,HYROX PRO DOUBLES,Women,16,5,"Channe Dick, Cassidy Varga",,WU29,01:29:43
2024 Perth,HYROX PRO DOUBLES,Women,17,2,"Michelle Salisbury, Shona Hardy",,40-44,01:29:55
2024 Perth,HYROX PRO DOUBLES,Women,18,11,"Michelle Reynolds, Jodi Dimitrovich",,30-34,01:31:28
2024 Perth,HYROX PRO DOUBLES,Women,19,12,"Amy Kenna, Riona Fanning",,30-34,01:35:05
2024 Perth,HYROX PRO DOUBLES,Women,20,13,"Jamie Hussey, Rebecca Appleton",,30-34,01:39:19
2024 Perth,HYROX PRO DOUBLES,Women,21,3,"Megan Grogan, Raj Kaur",,40-44,01:44:50
