Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2024 Perth,HYROX PRO,Men,1,1,"Rodgers, Tom",AUS,30-34,00:58:37
2024 Perth,HYROX PRO,Men,2,2,"Buchanan, Dexter",NZL,30-34,00:58:53
2024 Perth,HYROX PRO,Men,3,3,"Cartwright, Lawrence",GBR,30-34,01:01:16
2024 Perth,HYROX PRO,Men,4,1,"Mckellar, Cody",AUS,25-29,01:02:01
2024 Perth,HYROX PRO,Men,5,1,"Payne, Daniel",AUS,35-39,01:02:52
2024 Perth,HYROX PRO,Men,6,2,"Algret, Pierre",FRA,25-29,01:03:03
2024 Perth,HYROX PRO,Men,7,1,"Sovljanski, Nikola",NZL,16-24,01:03:09
2024 Perth,HYROX PRO,Men,8,3,"Lovelock, Mitch",AUS,25-29,01:03:12
2024 Perth,HYROX PRO,Men,9,4,"Shepherd, Sam",AUS,25-29,01:03:16
2024 Perth,HYROX PRO,Men,10,4,"Meadham, Liam",AUS,30-34,01:03:16
2024 Perth,HYROX PRO,Men,11,1,"Proctor, Warren",AUS,40-44,01:03:17
2024 Perth,HYROX PRO,Men,12,5,"Di Paolo, Anth",AUS,25-29,01:03:44
2024 Perth,HYROX PRO,Men,13,5,"Clancy, Lachlan",AUS,30-34,01:03:56
2024 Perth,HYROX PRO,Men,14,6,"Brotherton, Luke",AUS,30-34,01:04:05
2024 Perth,HYROX PRO,Men,15,2,"Yewers, Kyle",AUS,16-24,01:04:39
2024 Perth,HYROX PRO,Men,16,6,"Harding, Jackson",AUS,25-29,01:04:49
2024 Perth,HYROX PRO,Men,17,3,"Tucek, Bay",AUS,16-24,01:04:52
2024 Perth,HYROX PRO,Men,18,7,"O'Loughlin, Aaron",AUS,30-34,01:06:15
2024 Perth,HYROX PRO,Men,19,7,"Smith, Ben",AUS,25-29,01:06:26
2024 Perth,HYROX PRO,Men,20,8,"Waddell, Bayley",AUS,25-29,01:06:53
2024 Perth,HYROX PRO,Men,21,8,"Baker, Matthew",AUS,30-34,01:06:54
2024 Perth,HYROX PRO,Men,22,4,"Schneebeli, Ryan",NZL,16-24,01:07:10
2024 Perth,HYROX PRO,Men,23,9,"Noske, Harrison",AUS,25-29,01:07:59
2024 Perth,HYROX PRO,Men,24,5,"Phelps, Liam",AUS,16-24,01:09:16
2024 Perth,HYROX PRO,Men,25,2,"Steve, Adrian",AUS,35-39,01:09:32
2024 Perth,HYROX PRO,Men,26,6,"Hoffman, Ryan",AUS,16-24,01:09:38
2024 Perth,HYROX PRO,Men,27,10,"Tuckwell, Ryan",AUS,25-29,01:10:15
2024 Perth,HYROX PRO,Men,28,11,"Vacca, Romain",FRA,25-29,01:10:51
2024 Perth,HYROX PRO,Men,29,3,"Hill, Dean",AUS,35-39,01:10:59
2024 Perth,HYROX PRO,Men,30,4,"Boswell, Nick",AUS,35-39,01:11:00
2024 Perth,HYROX PRO,Men,31,5,"Campbell, Craig",AUS,35-39,01:11:03
2024 Perth,HYROX PRO,Men,32,12,"Durham, Kale",AUS,25-29,01:11:04
2024 Perth,HYROX PRO,Men,33,13,"Fitzpatrick, Ryan",IRL,25-29,01:11:06
2024 Perth,HYROX PRO,Men,34,6,"Walsh, Damo",IRL,35-39,01:11:24
2024 Perth,HYROX PRO,Men,35,7,"Svikulis, Kyle",AUS,16-24,01:11:36
2024 Perth,HYROX PRO,Men,36,8,"Moger, Levi",AUS,16-24,01:11:50
2024 Perth,HYROX PRO,Men,37,14,"Prime, Liam",NZL,25-29,01:12:21
2024 Perth,HYROX PRO,Men,38,9,"Corrin, Dan",NZL,30-34,01:12:38
2024 Perth,HYROX PRO,Men,39,15,"Clark, Jay",AUS,25-29,01:12:56
2024 Perth,HYROX PRO,Men,40,7,"Levi, Adam",AUS,35-39,01:13:24
2024 Perth,HYROX PRO,Men,41,9,"Maharaj, Ollie",AUS,16-24,01:13:27
2024 Perth,HYROX PRO,Men,42,10,"Scherman, Luan",AUS,16-24,01:14:12
2024 Perth,HYROX PRO,Men,43,1,"White, Matty",AUS,45-49,01:14:14
2024 Perth,HYROX PRO,Men,44,16,"Williams, Ben",AUS,25-29,01:14:36
2024 Perth,HYROX PRO,Men,45,8,"Thomas, Mitch",AUS,35-39,01:14:58
2024 Perth,HYROX PRO,Men,46,11,"Singer, Ben",GBR,16-24,01:15:15
2024 Perth,HYROX PRO,Men,47,10,"Kenna, Lachie",AUS,30-34,01:15:19
2024 Perth,HYROX PRO,Men,48,11,"Silovs, Josh",AUS,30-34,01:15:30
2024 Perth,HYROX PRO,Men,49,12,"Hatfield, Conor",AUS,30-34,01:15:52
2024 Perth,HYROX PRO,Men,50,13,"Harris, Aaron",AUS,30-34,01:15:52
2024 Perth,HYROX PRO,Men,51,12,"Heran, Dorian",FRA,16-24,01:16:18
2024 Perth,HYROX PRO,Men,52,13,"Williams, Bailey",GBR,16-24,01:16:20
2024 Perth,HYROX PRO,Men,53,17,"Bealey, Nick",AUS,25-29,01:16:33
2024 Perth,HYROX PRO,Men,54,14,"Simmons, Rory",AUS,30-34,01:16:40
2024 Perth,HYROX PRO,Men,55,18,"Wilson, James",IRL,25-29,01:17:08
2024 Perth,HYROX PRO,Men,56,19,"Mcguire, Trent",AUS,25-29,01:17:11
2024 Perth,HYROX PRO,Men,57,2,"Lee, Bruce",AUS,40-44,01:17:20
2024 Perth,HYROX PRO,Men,58,15,"Hoerlendsberger, Gerhard",AUT,30-34,01:17:21
2024 Perth,HYROX PRO,Men,59,14,"Hoffman, Charles",AUS,16-24,01:17:22
