Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Berlin,HYROX PRO - Overall,Men,1,1,"Aguayo, Emilio",ESP,30-34,00:54:35
2025 Berlin,HYROX PRO - Overall,Men,2,1,"Hynek, Richard",CZE,25-29,00:55:37
2025 Berlin,HYROX PRO - Overall,Men,3,2,"Ploj, Alen",SLO,30-34,00:55:42
2025 Berlin,HYROX PRO - Overall,Men,4,3,"Lizarazu Hormilla, Aitor",ESP,30-34,00:55:47
2025 Berlin,HYROX PRO - Overall,Men,5,4,"Stephens, Michael",GBR,30-34,00:56:06
2025 Berlin,HYROX PRO - Overall,Men,6,1,"Tvrdik, Tomas",CZE,35-39,00:56:12
2025 Berlin,HYROX PRO - Overall,Men,7,5,"Burton, Hakan",GBR,30-34,00:56:17
2025 Berlin,HYROX PRO - Overall,Men,8,6,"Dean, Marc",ENG,30-34,00:56:35
2025 Berlin,HYROX PRO - Overall,Men,9,7,"Valverde Reyes, Pablo",ESP,30-34,00:56:35
2025 Berlin,HYROX PRO - Overall,Men,10,2,"Löschke, Franz",GER,35-39,00:56:43
2025 Berlin,HYROX PRO - Overall,Men,11,3,"Humphries, Afan",WLS,35-39,00:56:47
2025 Berlin,HYROX PRO - Overall,Men,12,8,"Bernier, Alexis",FRA,30-34,00:56:53
2025 Berlin,HYROX PRO - Overall,Men,13,4,"Rees, Bodger",GBR,35-39,00:56:59
2025 Berlin,HYROX PRO - Overall,Men,14,2,"Weindl, Paul",GER,25-29,00:57:01
2025 Berlin,HYROX PRO - Overall,Men,15,9,"Fricker, Oli",GBR,30-34,00:57:01
2025 Berlin,HYROX PRO - Overall,Men,16,10,"Lindsay, Ronan",IRL,30-34,00:57:12
2025 Berlin,HYROX PRO - Overall,Men,17,3,"Pedrocchi, Tiziano",SUI,25-29,00:57:15
2025 Berlin,HYROX PRO - Overall,Men,18,1,"Ennis, Luke",GBR,16-24,00:57:21
2025 Berlin,HYROX PRO - Overall,Men,19,11,"Gast, Florian",GER,30-34,00:57:23
2025 Berlin,HYROX PRO - Overall,Men,20,1,"Storath, Lukas",GER,40-44,00:57:24
2025 Berlin,HYROX PRO - Overall,Men,21,4,"Czapla, Jannik",GER,25-29,00:57:30
2025 Berlin,HYROX PRO - Overall,Men,22,12,"Eisenlauer, Fabian",GER,30-34,00:57:34
2025 Berlin,HYROX PRO - Overall,Men,23,5,"Noble, Sean",IRL,25-29,00:57:39
2025 Berlin,HYROX PRO - Overall,Men,24,13,"Woodward, Erik",NOR,30-34,00:57:40
2025 Berlin,HYROX PRO - Overall,Men,25,14,"Pratt, Jamie",GBR,30-34,00:58:06
2025 Berlin,HYROX PRO - Overall,Men,26,6,"Rosa De Almeida, Joao",POR,25-29,00:58:08
2025 Berlin,HYROX PRO - Overall,Men,27,7,"Williamson, Jake",ENG,25-29,00:58:23
2025 Berlin,HYROX PRO - Overall,Men,28,2,"Lousa, Tiago",POR,40-44,00:58:31
2025 Berlin,HYROX PRO - Overall,Men,29,5,"Mc Laughlin, Sean",IRL,35-39,00:58:31
2025 Berlin,HYROX PRO - Overall,Men,30,15,"Hupkes, Elte",NED,30-34,00:58:32
2025 Berlin,HYROX PRO - Overall,Men,31,6,"Leader, Joseph",GBR,35-39,00:58:37
2025 Berlin,HYROX PRO - Overall,Men,32,8,"Fry, Thomas",FRA,25-29,00:58:48
2025 Berlin,HYROX PRO - Overall,Men,33,7,"Parkin, David",GBR,35-39,00:58:54
2025 Berlin,HYROX PRO - Overall,Men,34,3,"O'Brien, Paul",IRL,40-44,00:59:04
2025 Berlin,HYROX PRO - Overall,Men,35,8,"Pranjic, Ivan",CRO,35-39,00:59:24
2025 Berlin,HYROX PRO - Overall,Men,36,9,"Maizzou, Achraf",FRA,35-39,00:59:25
2025 Berlin,HYROX PRO - Overall,Men,37,16,"Funken, Marcus",GER,30-34,00:59:26
2025 Berlin,HYROX PRO - Overall,Men,38,17,"Alici, Turker",TUR,30-34,00:59:29
2025 Berlin,HYROX PRO - Overall,Men,39,18,"Schiller, Peter",GER,30-34,00:59:37
2025 Berlin,HYROX PRO - Overall,Men,40,19,"Arruti, Igor",ESP,30-34,00:59:38
2025 Berlin,HYROX PRO - Overall,Men,41,20,"Hahnsch, Felix",GER,30-34,00:59:45
2025 Berlin,HYROX PRO - Overall,Men,42,10,"Pinau, Steve",FRA,35-39,00:59:47
2025 Berlin,HYROX PRO - Overall,Men,43,11,"Blower, Billy",GBR,35-39,00:59:50
2025 Berlin,HYROX PRO - Overall,Men,44,9,"Lozano Márquez, Aldo",MEX,25-29,00:59:57
2025 Berlin,HYROX PRO - Overall,Men,45,21,"Elfitouri, Sadiq",ENG,30-34,01:00:02
2025 Berlin,HYROX PRO - Overall,Men,46,12,"Price-Owen, Jess",GBR,35-39,01:00:10
2025 Berlin,HYROX PRO - Overall,Men,47,2,"Benzon, Giovanni",ITA,16-24,01:00:11
2025 Berlin,HYROX PRO - Overall,Men,48,22,"Wichtrup, Joshua",GER,30-34,01:00:40
2025 Berlin,HYROX PRO - Overall,Men,49,13,"Arnaud, Jerome",FRA,35-39,01:00:41
2025 Berlin,HYROX PRO - Overall,Men,50,10,"Walker, Joe",GBR,25-29,01:00:47
2025 Berlin,HYROX PRO - Overall,Men,51,14,"Oldach, Maik",GER,35-39,01:00:54
2025 Berlin,HYROX PRO - Overall,Men,52,23,"Mulholland, Lloyd",GBR,30-34,01:00:57
2025 Berlin,HYROX PRO - Overall,Men,53,4,"Magill, Connor",IRL,40-44,01:01:00
2025 Berlin,HYROX PRO - Overall,Men,54,3,"Pruchnewski, Maxim",HYROX,16-24,01:01:02
2025 Berlin,HYROX PRO - Overall,Men,55,24,"Latinne, Reynaldo",BEL,30-34,01:01:03
2025 Berlin,HYROX PRO - Overall,Men,56,25,"Freitas, Diogo",POR,30-34,01:01:05
2025 Berlin,HYROX PRO - Overall,Men,57,15,"Sölle, Dennis",GER,35-39,01:01:07
2025 Berlin,HYROX PRO - Overall,Men,58,4,"Parker, Lucas",GBR,16-24,01:01:09
2025 Berlin,HYROX PRO - Overall,Men,59,26,"Juhas, Christopher",GER,30-34,01:01:09
2025 Berlin,HYROX PRO - Overall,Men,60,11,"Bird, Harry",GBR,25-29,01:01:11
2025 Berlin,HYROX PRO - Overall,Men,61,16,"Toplak, Denis",SLO,35-39,01:01:13
2025 Berlin,HYROX PRO - Overall,Men,62,5,"Melheim, Oscar Adrian",NOR,16-24,01:01:14
2025 Berlin,HYROX PRO - Overall,Men,63,12,"Kreutzer, Julian",AUT,25-29,01:01:15
2025 Berlin,HYROX PRO - Overall,Men,64,17,"Harold, Stephen",IRL,35-39,01:01:16
2025 Berlin,HYROX PRO - Overall,Men,65,18,"Martínez Torres, Santiago",ESP,35-39,01:01:17
2025 Berlin,HYROX PRO - Overall,Men,66,13,"Garrick, Luke",GBR,25-29,01:01:23
2025 Berlin,HYROX PRO - Overall,Men,67,27,"Legatzki, Frederic",GER,30-34,01:01:27
2025 Berlin,HYROX PRO - Overall,Men,68,5,"Cowling, Nicholas",GBR,40-44,01:01:30
2025 Berlin,HYROX PRO - Overall,Men,69,19,"Scholz, Roger",SUI,35-39,01:01:43
2025 Berlin,HYROX PRO - Overall,Men,70,6,"Hendrie, Charlie",GBR,40-44,01:01:51
2025 Berlin,HYROX PRO - Overall,Men,71,28,"Vercouter, Félix",BEL,30-34,01:01:54
2025 Berlin,HYROX PRO - Overall,Men,72,6,"Dorninger, Tilen",AUT,16-24,01:01:59
2025 Berlin,HYROX PRO - Overall,Men,73,29,"Paquay, Nicolas",FRA,30-34,01:02:02
2025 Berlin,HYROX PRO - Overall,Men,74,30,"Marsden, Adam",GBR,30-34,01:02:04
2025 Berlin,HYROX PRO - Overall,Men,75,14,"Ajeel, Hamza",IRL,25-29,01:02:05
2025 Berlin,HYROX PRO - Overall,Men,76,7,"Dearsly, Fin",GBR,16-24,01:02:08
2025 Berlin,HYROX PRO - Overall,Men,77,8,"Austin, Aaron",GBR,16-24,01:02:09
