Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Warsaw,HYROX PRO - Overall,Men,1,1,"Lizarazu Hormilla, Aitor",ESP,30-34,00:56:24
2025 Warsaw,HYROX PRO - Overall,Men,2,1,"Wamser, Philipp",GER,25-29,00:56:38
2025 Warsaw,HYROX PRO - Overall,Men,3,2,"Sutherland, Harry",GBR,25-29,00:56:56
2025 Warsaw,HYROX PRO - Overall,Men,4,3,"Russell, Ollie",GBR,25-29,00:57:01
2025 Warsaw,HYROX PRO - Overall,Men,5,4,"Keane, Daniel",GBR,25-29,00:57:35
2025 Warsaw,HYROX PRO - Overall,Men,6,2,"Burton, Hakan",GBR,30-34,00:58:39
2025 Warsaw,HYROX PRO - Overall,Men,7,3,"Galloway, Evan",GBR,30-34,00:58:54
2025 Warsaw,HYROX PRO - Overall,Men,8,5,"Hynek, Richard",CZE,25-29,00:59:02
2025 Warsaw,HYROX PRO - Overall,Men,9,6,"Williamson, Jake",GBR,25-29,00:59:05
2025 Warsaw,HYROX PRO - Overall,Men,10,1,"Reynolds, Jude",GBR,16-24,00:59:30
2025 Warsaw,HYROX PRO - Overall,Men,11,4,"Woodward, Erik",NOR,30-34,00:59:38
2025 Warsaw,HYROX PRO - Overall,Men,12,7,"Rae, Danny",GBR,25-29,00:59:39
2025 Warsaw,HYROX PRO - Overall,Men,13,2,"Schoeman, Sam",NED,16-24,00:59:50
2025 Warsaw,HYROX PRO - Overall,Men,14,1,"Speak, Mark",GBR,35-39,01:00:01
2025 Warsaw,HYROX PRO - Overall,Men,15,1,"Gramacki, Paweł",POL,40-44,01:00:07
2025 Warsaw,HYROX PRO - Overall,Men,16,2,"Corlett, Adam",GBR,40-44,01:00:17
2025 Warsaw,HYROX PRO - Overall,Men,17,2,"Toplak, Denis",SLO,35-39,01:00:41
2025 Warsaw,HYROX PRO - Overall,Men,18,3,"Owles, Travis",GBR,16-24,01:01:07
2025 Warsaw,HYROX PRO - Overall,Men,19,5,"Legatzki, Frederic",GER,30-34,01:01:14
2025 Warsaw,HYROX PRO - Overall,Men,20,3,"Harold, Stephen",IRL,35-39,01:01:20
2025 Warsaw,HYROX PRO - Overall,Men,21,6,"Wegorzewski, Maciej",POL,30-34,01:01:32
2025 Warsaw,HYROX PRO - Overall,Men,22,4,"Orr, Joe",IRL,16-24,01:01:48
2025 Warsaw,HYROX PRO - Overall,Men,23,8,"Van Overdam, Luc",NED,25-29,01:01:57
2025 Warsaw,HYROX PRO - Overall,Men,24,3,"Washington, Joe",GBR,40-44,01:02:03
2025 Warsaw,HYROX PRO - Overall,Men,25,7,"Kozioł, Kamil",POL,30-34,01:02:30
2025 Warsaw,HYROX PRO - Overall,Men,26,8,"Docherty, Aaron",GBR,30-34,01:02:34
2025 Warsaw,HYROX PRO - Overall,Men,27,9,"Jan, Vladyka",CZE,30-34,01:02:37
2025 Warsaw,HYROX PRO - Overall,Men,28,10,"Mulholland, Lloyd",GBR,30-34,01:02:38
2025 Warsaw,HYROX PRO - Overall,Men,29,4,"Towler, Anthony",GBR,35-39,01:02:43
2025 Warsaw,HYROX PRO - Overall,Men,30,4,"Magill, Connor",IRL,40-44,01:02:48
2025 Warsaw,HYROX PRO - Overall,Men,31,11,"Szymański, Paweł",POL,30-34,01:02:51
2025 Warsaw,HYROX PRO - Overall,Men,32,12,"Kiefer, Tobias",GER,30-34,01:02:59
2025 Warsaw,HYROX PRO - Overall,Men,33,1,"Portlock, Guy",GBR,50-54,01:03:08
2025 Warsaw,HYROX PRO - Overall,Men,34,5,"Spiteri, Wayne",MLT,35-39,01:03:13
2025 Warsaw,HYROX PRO - Overall,Men,35,6,"Overend, Lewis",GBR,35-39,01:03:27
2025 Warsaw,HYROX PRO - Overall,Men,36,5,"Bingham, Shane",GBR,16-24,01:03:31
2025 Warsaw,HYROX PRO - Overall,Men,37,9,"Azam, Hanzalah",GBR,25-29,01:03:35
2025 Warsaw,HYROX PRO - Overall,Men,38,7,"Spreafico, Giuseppe",ITA,35-39,01:03:37
2025 Warsaw,HYROX PRO - Overall,Men,39,10,"Matsuzaka, Daniel",GBR,25-29,01:03:49
