Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,1,1,"Graham Halliday, Jonathon Wynn",,30-34,00:50:23
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,2,1,"Liam Mccroary, Danny Rae",,MU29,00:50:35
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,3,2,"Thomas Fry, Alan Cao",,30-34,00:50:35
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,4,2,"Austin Azar, Isaac Sanderson",,MU29,00:50:55
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,5,3,"Jarrett Newby, Hayden Warner",,30-34,00:51:18
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,6,3,"Jack Driscoll, Jake Gibbs",,MU29,00:51:48
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,7,4,"Tony Revell, Ciaran Parkinson",,30-34,00:51:53
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,8,5,"Adam Corlett, Lewis Overend",,30-34,00:52:08
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,9,4,"Ollie Russell, Dan Nota",,MU29,00:52:09
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,10,6,"Jordan Bryant, Harry Thompson",,30-34,00:52:13
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,11,1,"Joffrey Voisin, Guillaume Levoy",,40-44,00:52:33
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,12,7,"Niall Mcmeeken, John Carlisle",,30-34,00:52:33
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,13,8,"Olivier Jouve, Dimitry Martins",,30-34,00:52:45
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,14,9,"Domen Dornik, Nik Kojc",,30-34,00:52:52
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,15,10,"Kwinten Verstuyft, Louis Osselaer",,30-34,00:52:55
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,16,11,"Josh Ward, Will Grumke",,30-34,00:53:06
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,17,12,"Stephen Pelkofer, Gus Manke",,30-34,00:53:10
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,18,5,"Axel Montreuil, Emmanuel Biguet",,MU29,00:53:16
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,19,13,"Johnny Daly, Damien Bourke",,30-34,00:53:16
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,20,6,"Harvey Williams, Fin Dearsly",,MU29,00:53:24
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,21,14,"Joe Walker, Gary Mcnamara",,30-34,00:53:27
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,22,15,"Robin Perségol, Gunther Klaus",,30-34,00:53:31
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,23,7,"Darragh Corcoran, Aaron Travers",,MU29,00:53:33
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,24,8,"Charlie Botterill, Ross Walker",,MU29,00:53:36
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,25,9,"Hubie Solley, Chris Moulam-Jones",,MU29,00:53:38
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,26,16,"João Piedade, José Estrangeiro",,30-34,00:53:41
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,27,10,"Gabe Piepergerdes, Caleb Green",,MU29,00:53:50
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,28,11,"Roger Marti Vargas, Victor Esparza",,MU29,00:53:54
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,29,12,"Thomas Dubost, Hugo Joud",,MU29,00:54:01
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,30,13,"Ben Smith, Anth Di Paolo",,MU29,00:54:08
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,31,17,"Dean Power, David Kelly",,30-34,00:54:08
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,32,14,"Giovanni Benzon, Alessandro Iacobucci",,MU29,00:54:10
2025 World Championships,HYROX PRO DOUBLES - Sunday,Male,33,18,"Jamie Townsend, Hakan Burton",,30-34,00:54:12
