Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Barcelona,HYROX PRO - Saturday,Men,1,1,"Rodgers, Tom",AUS,30-34,00:56:05
2025 Barcelona,HYROX PRO - Saturday,Men,2,1,"Weersma, Hidde",NED,25-29,00:56:33
2025 Barcelona,HYROX PRO - Saturday,Men,3,1,"Wynn, Jonathon",AUS,35-39,00:57:14
2025 Barcelona,HYROX PRO - Saturday,Men,4,1,"Voisin, Joffrey",FRA,40-44,00:57:45
2025 Barcelona,HYROX PRO - Saturday,Men,5,2,"Ploj, Alen",SLO,30-34,00:57:58
2025 Barcelona,HYROX PRO - Saturday,Men,6,2,"McCroary, Liam",GBR,25-29,00:57:59
2025 Barcelona,HYROX PRO - Saturday,Men,7,3,"Cao, Alan",FRA,30-34,00:57:59
2025 Barcelona,HYROX PRO - Saturday,Men,8,4,"Fricker, Oli",ENG,30-34,00:58:13
2025 Barcelona,HYROX PRO - Saturday,Men,9,5,"Poremba, Krystian Patryk",POL,30-34,00:58:20
2025 Barcelona,HYROX PRO - Saturday,Men,10,3,"Noble, Sean",IRL,25-29,00:58:40
2025 Barcelona,HYROX PRO - Saturday,Men,11,4,"Travers, Aaron",IRL,25-29,00:58:45
2025 Barcelona,HYROX PRO - Saturday,Men,12,6,"Thompson, Harry",ENG,30-34,00:58:46
2025 Barcelona,HYROX PRO - Saturday,Men,13,7,"Aguayo, Emilio",ESP,30-34,00:58:48
2025 Barcelona,HYROX PRO - Saturday,Men,14,5,"Hynek, Richard",CZE,25-29,00:58:56
2025 Barcelona,HYROX PRO - Saturday,Men,15,6,"Wamser, Philipp",GER,25-29,00:59:01
2025 Barcelona,HYROX PRO - Saturday,Men,16,7,"Groinig, Rene",AUT,25-29,00:59:02
2025 Barcelona,HYROX PRO - Saturday,Men,17,8,"Steger, Kenny",SWE,25-29,00:59:16
2025 Barcelona,HYROX PRO - Saturday,Men,18,9,"Viciedo Gimeno, Roberto",ESP,25-29,00:59:19
