Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Johannesburg I,HYROX PRO DOUBLES,Men,1,1,"Daniel Griesel, Estian Ferreira",,30-34,00:59:39
2025 Johannesburg I,HYROX PRO DOUBLES,Men,2,2,"Pieter Smith, Henri Meiring",,30-34,01:00:11
2025 Johannesburg I,HYROX PRO DOUBLES,Men,3,1,"Roux Havenga, Marius De Kock",,MU29,01:01:36
2025 Johannesburg I,HYROX PRO DOUBLES,Men,4,3,"Sean MacTavish, Dylan Knight",,30-34,01:02:52
2025 Johannesburg I,HYROX PRO DOUBLES,Men,5,2,"Siphesihle Maseko, Nkanyiso Buthelezi",,MU29,01:05:34
2025 Johannesburg I,HYROX PRO DOUBLES,Men,6,3,"Neil Bester, Dimitri Loupis",,MU29,01:05:39
2025 Johannesburg I,HYROX PRO DOUBLES,Men,7,4,"Wayne Frazer, Francois Van Der Merwe",,30-34,01:05:42
2025 Johannesburg I,HYROX PRO DOUBLES,Men,8,5,"Josh Kernot, Wesley Lewis",,30-34,01:05:51
2025 Johannesburg I,HYROX PRO DOUBLES,Men,9,4,"Richard Krige, Jesse Pretorius",,MU29,01:06:04
2025 Johannesburg I,HYROX PRO DOUBLES,Men,10,5,"Daneel Moller, Fourie Moller",,MU29,01:07:09
2025 Johannesburg I,HYROX PRO DOUBLES,Men,12,7,"Lafras Moolman, Willandre Kotzenberg",,30-34,01:07:20
2025 Johannesburg I,HYROX PRO DOUBLES,Men,13,8,"Lance Kier, Julian Liebenberg",,30-34,01:07:58
2025 Johannesburg I,HYROX PRO DOUBLES,Men,14,6,"Calvin Blignaut, Jonathan Muller",,MU29,01:08:24
2025 Johannesburg I,HYROX PRO DOUBLES,Men,15,7,"Jeandre Du Preez, Wihan Strauss",,MU29,01:08:42
2025 Johannesburg I,HYROX PRO DOUBLES,Men,16,9,"Kerneels Combrinck, Henco Ingram",,30-34,01:10:03
2025 Johannesburg I,HYROX PRO DOUBLES,Men,17,8,"Eduan Troskie, Daniel Minnie",,MU29,01:10:32
2025 Johannesburg I,HYROX PRO DOUBLES,Men,18,10,"Jandré Kruger, Tiaan Hattingh",,30-34,01:10:40
2025 Johannesburg I,HYROX PRO DOUBLES,Men,19,11,"Andy Haiden, Altus Moolman",,30-34,01:11:01
2025 Johannesburg I,HYROX PRO DOUBLES,Men,20,1,"John Sokolsky, Brett Eloff",,40-44,01:11:32
2025 Johannesburg I,HYROX PRO DOUBLES,Men,21,9,"Jaco de Villiers, Francois van Wyk",,MU29,01:12:37
2025 Johannesburg I,HYROX PRO DOUBLES,Men,22,10,"Claudio Busacker, Jono Smith",,MU29,01:12:39
2025 Johannesburg I,HYROX PRO DOUBLES,Men,23,12,"Matthew Penney, Todd Page",,30-34,01:12:42
2025 Johannesburg I,HYROX PRO DOUBLES,Men,24,11,"Jacques Potgieter, Keagan Altenroxel",,MU29,01:12:54
2025 Johannesburg I,HYROX PRO DOUBLES,Men,25,13,"Devon Carlinsky, MaxX Monticoe",,30-34,01:13:11
2025 Johannesburg I,HYROX PRO DOUBLES,Men,26,12,"Ulrich van Zyl, Mathew Mbambo",,MU29,01:13:27
2025 Johannesburg I,HYROX PRO DOUBLES,Men,27,14,"Zia Kolia, Nikolaos Christodoulakis",,30-34,01:13:39
2025 Johannesburg I,HYROX PRO DOUBLES,Men,28,15,"Michael Heath, Dominic Korb",,30-34,01:14:00
2025 Johannesburg I,HYROX PRO DOUBLES,Men,29,16,"Blake Coutts, Brendan Little",,30-34,01:14:31
2025 Johannesburg I,HYROX PRO DOUBLES,Men,30,2,"Roger Taylor, Chaz Taylor",,40-44,01:14:35
2025 Johannesburg I,HYROX PRO DOUBLES,Men,31,13,"Christiaan de Wet, Wihan Daffue",,MU29,01:14:36
2025 Johannesburg I,HYROX PRO DOUBLES,Men,32,17,"Ryan Butt, Dylan van Graan",,30-34,01:15:13
2025 Johannesburg I,HYROX PRO DOUBLES,Men,33,14,"Greg Surmany, Keegan Cohen",,MU29,01:15:54
2025 Johannesburg I,HYROX PRO DOUBLES,Men,34,18,"Nicolas Molina Brizuela, Luca Cioffi",,30-34,01:15:56
2025 Johannesburg I,HYROX PRO DOUBLES,Men,35,19,"Kean Pieterse, Julian Gerber",,30-34,01:16:52
2025 Johannesburg I,HYROX PRO DOUBLES,Men,37,15,"Connor Tarabanov, Timothy-Keith Naylor Gass",,MU29,01:17:53
2025 Johannesburg I,HYROX PRO DOUBLES,Men,38,21,"Johan Nel, Luke Humphrey",,30-34,01:18:19
