Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,1,1,"Benjamin Steker, Scott Brugioni",,30-34,00:57:13
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,2,1,"Calvin Fogler, Spencer Wright",,MU29,00:58:23
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,3,2,"Samuel H̩bert, Christopher Mercier Bonneau",,30-34,00:58:26
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,4,3,"Peter Edgar, Beau Meredith",,30-34,00:58:52
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,5,1,"Matthew Senofonte, Greg Viggiano",,40-44,00:59:08
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,6,4,"Mathieu Merlet, Nicolas Olive",,30-34,00:59:22
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,7,2,"Daniel Vander Veen, Adam Di Fulvio",,40-44,00:59:52
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,8,2,"Ryan Reid, Shane Mckenzie",,MU29,01:01:17
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,9,5,"Jon Cornelissen, Tyler Lee",,30-34,01:01:52
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,10,6,"Evan Tzimas, Gary Jones",,30-34,01:02:59
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,11,3,"JUAN CARLOS OBANDO, SYLVAIN LEBLANC",,40-44,01:03:38
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,12,7,"Dave Simard, Maxime Vachon",,30-34,01:03:41
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,13,8,"Mike Wies, Luke Schindler",,30-34,01:04:25
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,14,9,"David Evans, Anthony De Giorgio",,30-34,01:05:05
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,15,3,"Luca Jumabhoy, Ten Takeda",,MU29,01:05:05
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,16,10,"Jordan Ford, Conor Belanger",,30-34,01:05:33
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,17,4,"Jason Wong, Kristijan Gjorgjevik",,MU29,01:06:37
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,18,5,"Nicholas Eto, Nicolas Roussel",,MU29,01:07:09
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,19,11,"Joel Strugnell, Jerry Ennett",,30-34,01:07:38
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,20,12,"Clifford Parker, Randy Correia",,30-34,01:07:52
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,21,6,"Tommy Lariviere, Wyatt Taylor",,MU29,01:07:55
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,22,13,"Rock Langlois, Jean-Philippe Turgeon",,30-34,01:08:03
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,23,4,"Stuart Higson, Jason Houston",,40-44,01:08:06
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,24,14,"Emerson Petri, Stephen Bryan",,30-34,01:08:18
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,25,15,"Conor Oakley, Derek Thompson",,30-34,01:08:33
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,26,16,"John Robinson, Charles Diilio",,30-34,01:09:17
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,27,17,"Jordan Winberg, Kurtis Haupt",,30-34,01:09:32
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,28,7,"Alex Demrovsky, Brock Emrich",,MU29,01:09:56
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,29,8,"Peter Giddey, Owen Bloom",,MU29,01:09:59
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,30,18,"Flavio Rogantini, Francis Robidoux",,30-34,01:10:56
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,31,19,"Travis Boronka, Dhanbir (Danny) Dulay",,30-34,01:11:00
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,32,20,"Mike Golinowski, Brady Barker",,30-34,01:11:01
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,33,21,"Daniel Corso, Joe Lindsay",,30-34,01:12:14
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,34,22,"Steven Komadoski, Ryan Rosts",,30-34,01:12:22
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,35,9,"Kai Zhou, Bradley Marcial",,MU29,01:12:26
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,36,23,"Chris Jones, Robin Ayme",,30-34,01:13:00
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,37,24,"Michael Van, Robin Quiniou",,30-34,01:13:19
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,38,5,"Scott Kooistra, Justin Holland",,40-44,01:14:10
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,39,10,"Ali Khoshatefeh, Amir Dabucol",,MU29,01:14:56
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,40,1,"Richard Carroll, Derek Kettle",,50-54,01:16:20
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,41,11,"Ty Zorn, Tom Mcmann",,MU29,01:16:23
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,42,12,"Bartu Kayan, Jd Middleton",,MU29,01:18:15
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,43,13,"John Schaefer, Adam Yunes",,MU29,01:18:37
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,44,25,"Marc-Alexandre Campeau, Bruno Lefebvre",,30-34,01:18:47
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,45,26,"Rodney Quinsay, Mark Mendoza",,30-34,01:19:07
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,46,14,"Edward Smith, Alan Barry",,MU29,01:19:20
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,47,27,"Zach Macinnis, Justin Leduc",,30-34,01:19:43
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,48,6,"Steve Goetz, Chris Wilson",,40-44,01:20:27
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,49,2,"Talon Smith, Jeffrey Smith",,50-54,01:20:38
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,50,15,"Simon G James, Luis Roche",,MU29,01:20:54
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,51,7,"Dylan Blacquiere, Rob Silver",,40-44,01:20:59
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,52,28,"Marc Collineau, Mike Guzzo",,30-34,01:21:34
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,53,16,"Steve Hewitt, Kyle Krebs",,MU29,01:22:30
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,54,29,"Chris Skeates, Josh Wilson",,30-34,01:25:05
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,55,3,"James Manly, Adrian Haviland",,50-54,01:29:06
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,56,30,"Raphael Hassan, Albert Osei",,30-34,01:29:28
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,57,31,"Daniel Lisi, Nick Erb",,30-34,01:30:59
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,58,17,"Nicholas Desouza, Cory Desimone",,MU29,01:31:08
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,59,32,"Kevin Sorichetti, Mark Sorichetti",,30-34,01:31:28
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,60,33,"Will Po Hsien Lin, Jack Liu",,30-34,01:31:47
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,61,34,"Ivan Radovanovic, David Mitton",,30-34,01:36:22
2024 Toronto,HYROX PRO DOUBLES - Overall,Men,62,35,"Pranav Shenoy, Talha Siddiqi",,30-34,01:54:34
2024 Toronto,HYROX PRO DOUBLES - Overall,Women,1,1,"Lauren Peterson, Madi Grausam",,WU29,01:05:06
2024 Toronto,HYROX PRO DOUBLES - Overall,Women,2,1,"Marika Hamel, Marie-Eve Langlois",,30-34,01:07:46
2024 Toronto,HYROX PRO DOUBLES - Overall,Women,3,2,"Hilary Thorne, Meagan Bernier",,30-34,01:09:03
2024 Toronto,HYROX PRO DOUBLES - Overall,Women,4,3,"Brenda Cobos Morales, Karen Vanessa Lara Castro",,30-34,01:09:26
