Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2024 Milan,HYROX PRO,Men,1,1,"Ploj, Alen",SLO,30-34,01:00:05
2024 Milan,HYROX PRO,Men,2,1,"Humphries, Afan",GBR,35-39,01:01:10
2024 Milan,HYROX PRO,Men,3,1,"Viciedo Gimeno, Roberto",ESP,25-29,01:02:22
2024 Milan,HYROX PRO,Men,4,2,"Woodward, Erik",NOR,30-34,01:02:29
2024 Milan,HYROX PRO,Men,5,2,"Bianchi, Eugenio",ITA,35-39,01:02:52
2024 Milan,HYROX PRO,Men,6,3,"Cao, Alan",FRA,30-34,01:02:58
2024 Milan,HYROX PRO,Men,7,2,"Groinig, Rene",AUT,25-29,01:04:59
2024 Milan,HYROX PRO,Men,8,3,"Brenner, Christof",GER,35-39,01:05:38
2024 Milan,HYROX PRO,Men,9,3,"Ifversen, Sebastian",DEN,25-29,01:05:46
2024 Milan,HYROX PRO,Men,10,1,"Benzon, Giovanni",ITA,16-24,01:05:53
2024 Milan,HYROX PRO,Men,11,4,"Toplak, Denis",SLO,35-39,01:05:54
2024 Milan,HYROX PRO,Men,12,4,"Means, William",GBR,25-29,01:06:13
2024 Milan,HYROX PRO,Men,13,4,"Di Tavi, Gaetano",ITA,30-34,01:06:36
2024 Milan,HYROX PRO,Men,14,5,"De Chirico, Pasquale",ITA,30-34,01:06:40
2024 Milan,HYROX PRO,Men,15,6,"Lindsay, Ronan",IRL,30-34,01:06:40
2024 Milan,HYROX PRO,Men,16,5,"Puzone, Swan",ITA,35-39,01:07:31
2024 Milan,HYROX PRO,Men,17,2,"Ennis, Luke",GBR,16-24,01:07:36
2024 Milan,HYROX PRO,Men,18,5,"Carosso, Stefano",ITA,25-29,01:07:42
2024 Milan,HYROX PRO,Men,19,7,"Knudsen Tveit, Markus",NOR,30-34,01:08:14
2024 Milan,HYROX PRO,Men,20,6,"HOPP, ROMAN",GER,35-39,01:08:15
2024 Milan,HYROX PRO,Men,21,7,"Maizzou, Achraf",FRA,35-39,01:08:20
2024 Milan,HYROX PRO,Men,22,8,"Bernier, Alexis",FRA,30-34,01:08:51
2024 Milan,HYROX PRO,Men,23,6,"Vercouter, Félix",BEL,25-29,01:09:25
2024 Milan,HYROX PRO,Men,24,9,"Andruccioli, Mattia",ITA,30-34,01:09:30
2024 Milan,HYROX PRO,Men,25,10,"Quadarella, Matteo",ITA,30-34,01:09:48
2024 Milan,HYROX PRO,Men,26,8,"Erben, Jan",CZE,35-39,01:10:08
2024 Milan,HYROX PRO,Men,27,1,"Di Meo, Vincenzo",ITA,40-44,01:10:56
2024 Milan,HYROX PRO,Men,28,7,"Donnelly, Niall",IRL,25-29,01:10:56
2024 Milan,HYROX PRO,Men,29,9,"Scholz, Roger",SUI,35-39,01:10:57
2024 Milan,HYROX PRO,Men,30,8,"Venneman, Bob",NED,25-29,01:11:10
2024 Milan,HYROX PRO,Men,31,9,"Abrami, Samuele Carlo Ayrton",ITA,25-29,01:11:26
2024 Milan,HYROX PRO,Men,32,10,"Daly, Johnny",IRL,25-29,01:11:48
2024 Milan,HYROX PRO,Men,33,10,"Van Heerden, Christoff",RSA,35-39,01:12:15
2024 Milan,HYROX PRO,Men,34,11,"Lecras, Arthur",FRA,25-29,01:12:26
2024 Milan,HYROX PRO,Men,35,12,"Tomadini, Stefano",ITA,25-29,01:12:27
2024 Milan,HYROX PRO,Men,36,11,"Pyykölä, Henri",FIN,30-34,01:13:05
2024 Milan,HYROX PRO,Men,37,11,"Depedri, Raffaele",ITA,35-39,01:13:29
2024 Milan,HYROX PRO,Men,38,12,"Vetro, Gabriele",SUI,35-39,01:13:49
2024 Milan,HYROX PRO,Men,39,12,"Kiefer, Tobias",GER,30-34,01:14:04
2024 Milan,HYROX PRO,Men,40,13,"Irons, Tate",GBR,30-34,01:14:17
2024 Milan,HYROX PRO,Men,41,13,"Meggiolaro, Romain",FRA,25-29,01:14:28
2024 Milan,HYROX PRO,Men,42,13,"Az, Youness",ITA,35-39,01:14:44
2024 Milan,HYROX PRO,Men,43,2,"Kolarič, Rok",SLO,40-44,01:14:51
2024 Milan,HYROX PRO,Men,44,14,"Zeppegno, Roberto",ITA,30-34,01:15:12
2024 Milan,HYROX PRO,Men,45,15,"Pellegrinet, Nicola",ITA,30-34,01:15:12
2024 Milan,HYROX PRO,Men,46,14,"Sartori, Daniele",ITA,35-39,01:15:20
2024 Milan,HYROX PRO,Men,47,3,"Mckeegan, Ruairi",IRL,40-44,01:15:24
2024 Milan,HYROX PRO,Men,48,15,"Falanga, Pino",ITA,35-39,01:15:28
2024 Milan,HYROX PRO,Men,49,16,"Anni, Massimiliano3313157193",ITA,35-39,01:15:31
2024 Milan,HYROX PRO,Men,50,14,"Sinopoli, Francesco",ITA,25-29,01:15:31
2024 Milan,HYROX PRO,Men,51,1,"Pepper, Simon",GBR,45-49,01:15:52
2024 Milan,HYROX PRO,Men,52,3,"Susani, Guido",ITA,16-24,01:15:59
2024 Milan,HYROX PRO,Men,53,17,"Carminati, Ivan",ITA,35-39,01:16:06
