Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2024 Incheon,HYROX PRO DOUBLES,Men,1,1,"Byungseok Song, Kitae Nam",,30-34,00:57:27
2024 Incheon,HYROX PRO DOUBLES,Men,2,2,"Michael Wu, Nick Brown",,30-34,01:01:03
2024 Incheon,HYROX PRO DOUBLES,Men,3,3,"Gwanghyeon Jo, Wonjoon Jung",,30-34,01:02:02
2024 Incheon,HYROX PRO DOUBLES,Men,4,1,"Sangwoo Jeong, Youngbeen Kim",,MU29,01:02:25
2024 Incheon,HYROX PRO DOUBLES,Men,5,4,"Cheuk Man Chan, Tsun Ho Wu",,30-34,01:03:12
2024 Incheon,HYROX PRO DOUBLES,Men,6,2,"경민 신, 기훈 박",,MU29,01:03:25
2024 Incheon,HYROX PRO DOUBLES,Men,7,5,"승삼 하, 진완 김",,30-34,01:03:45
2024 Incheon,HYROX PRO DOUBLES,Men,8,6,"Wellington Jr. Co, Rayda Kezaz",,30-34,01:05:07
2024 Incheon,HYROX PRO DOUBLES,Men,9,7,"정도 김, 재영 송",,30-34,01:05:29
2024 Incheon,HYROX PRO DOUBLES,Men,10,8,"선호 박, 태성 김",,30-34,01:05:57
2024 Incheon,HYROX PRO DOUBLES,Men,11,9,"중한 소, 규남 박",,30-34,01:05:59
2024 Incheon,HYROX PRO DOUBLES,Men,12,3,"Dong Geun Won, Jae Ung Joung",,MU29,01:06:01
2024 Incheon,HYROX PRO DOUBLES,Men,13,4,"민석 정, 진수 유",,MU29,01:06:36
2024 Incheon,HYROX PRO DOUBLES,Men,14,5,"동호 김, 기환 공",,MU29,01:06:39
2024 Incheon,HYROX PRO DOUBLES,Men,15,6,"Younghyun Cho, 재현 설",,MU29,01:06:55
2024 Incheon,HYROX PRO DOUBLES,Men,16,10,"Sungmin Kim, Insup Kim",,30-34,01:06:59
2024 Incheon,HYROX PRO DOUBLES,Men,17,7,"동재 원, 주영 이",,MU29,01:07:08
2024 Incheon,HYROX PRO DOUBLES,Men,18,8,"Seung Jun Kim, Chanwoong Lee",,MU29,01:07:48
2024 Incheon,HYROX PRO DOUBLES,Men,19,11,"Taejin Song, Sanghyeon Jin",,30-34,01:07:56
2024 Incheon,HYROX PRO DOUBLES,Men,20,12,"Sunggun Kim, Siwoo Lee",,30-34,01:07:59
2024 Incheon,HYROX PRO DOUBLES,Men,21,9,"형민 김, 향석 이",,MU29,01:08:05
2024 Incheon,HYROX PRO DOUBLES,Men,22,13,"성조 강, 연규 추",,30-34,01:08:09
2024 Incheon,HYROX PRO DOUBLES,Men,23,14,"Dongguk Jeong, Jaehun Kim",,30-34,01:08:22
2024 Incheon,HYROX PRO DOUBLES,Men,24,15,"강웅 전, 정완 정",,30-34,01:08:47
2024 Incheon,HYROX PRO DOUBLES,Men,25,10,"Beomdo Kim, Dongho Nam",,MU29,01:09:08
2024 Incheon,HYROX PRO DOUBLES,Men,26,11,"충원 백, 현빈 우",,MU29,01:09:30
2024 Incheon,HYROX PRO DOUBLES,Men,27,12,"인성 양, 재광 김",,MU29,01:09:49
2024 Incheon,HYROX PRO DOUBLES,Men,28,16,"신영 박, 호영 송",,30-34,01:10:03
2024 Incheon,HYROX PRO DOUBLES,Men,29,17,"Sugyu Kong, Taehwan Park",,30-34,01:10:28
2024 Incheon,HYROX PRO DOUBLES,Men,30,18,"선우 이, 현철 오",,30-34,01:10:30
2024 Incheon,HYROX PRO DOUBLES,Men,31,13,"성호 윤, 교웅 오",,MU29,01:10:43
2024 Incheon,HYROX PRO DOUBLES,Men,32,14,"Sang Hoon Youn, Sang Yo Yun",,MU29,01:10:47
2024 Incheon,HYROX PRO DOUBLES,Men,33,19,"준희 이, 중헌 이",,30-34,01:11:30
2024 Incheon,HYROX PRO DOUBLES,Men,34,20,"준석 이, 재경 박",,30-34,01:11:30
2024 Incheon,HYROX PRO DOUBLES,Men,35,15,"진규 송, 희재 여",,MU29,01:11:33
2024 Incheon,HYROX PRO DOUBLES,Men,36,16,"재호 양, 형욱 김",,MU29,01:11:40
