Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Miami Beach,HYROX PRO,Men,1,1,"Hebert, Samuel",CAN,30-34,00:59:13
2025 Miami Beach,HYROX PRO,Men,2,1,"Scott, Dylan",USA,25-29,00:59:19
2025 Miami Beach,HYROX PRO,Men,3,1,"Hertig, Savo",SUI,40-44,01:00:59
2025 Miami Beach,HYROX PRO,Men,4,2,"Acuna, Fabian",USA,30-34,01:01:00
2025 Miami Beach,HYROX PRO,Men,5,1,"Howe, Marc",USA,35-39,01:01:21
2025 Miami Beach,HYROX PRO,Men,6,3,"Doerfer, Marc",GER,30-34,01:01:48
2025 Miami Beach,HYROX PRO,Men,7,4,"Greenspan, Sean",USA,30-34,01:02:04
2025 Miami Beach,HYROX PRO,Men,8,5,"Ouahrig, Youssef",CAN,30-34,01:02:27
2025 Miami Beach,HYROX PRO,Men,9,2,"Di Fulvio, Adam",CAN,40-44,01:03:05
2025 Miami Beach,HYROX PRO,Men,10,6,"Amsallem, Benjamin",FRA,30-34,01:03:22
2025 Miami Beach,HYROX PRO,Men,11,2,"Vincent, Cedric",HAI,25-29,01:04:34
2025 Miami Beach,HYROX PRO,Men,12,3,"Ovadal, Tim",USA,40-44,01:04:34
2025 Miami Beach,HYROX PRO,Men,13,4,"Horton, Elijah",USA,40-44,01:04:36
2025 Miami Beach,HYROX PRO,Men,14,2,"Assayag, Caio",BRA,35-39,01:05:08
2025 Miami Beach,HYROX PRO,Men,15,7,"Crawford, Benjamin",USA,30-34,01:05:15
2025 Miami Beach,HYROX PRO,Men,16,8,"Ganly, Tyler",CAN,30-34,01:05:19
2025 Miami Beach,HYROX PRO,Men,17,9,"Hansen, Aaron",USA,30-34,01:05:36
2025 Miami Beach,HYROX PRO,Men,18,1,"Wisdom, Brady",USA,16-24,01:05:56
2025 Miami Beach,HYROX PRO,Men,19,3,"Johnson, Trezden",USA,25-29,01:06:28
2025 Miami Beach,HYROX PRO,Men,20,10,"Pennock, Blake",USA,30-34,01:06:43
2025 Miami Beach,HYROX PRO,Men,21,11,"Jay, Isaac",CAN,30-34,01:06:48
