Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Rimini,HYROX PRO - Overall,Men,1,1,"Hynek, Richard",CZE,25-29,00:57:39
2025 Rimini,HYROX PRO - Overall,Men,2,1,"Bingham, Joe",GBR,30-34,01:00:49
2025 Rimini,HYROX PRO - Overall,Men,3,2,"Valentin, Tommy",FRA,30-34,01:01:36
2025 Rimini,HYROX PRO - Overall,Men,4,1,"Bianchi, Eugenio",ITA,35-39,01:01:39
2025 Rimini,HYROX PRO - Overall,Men,5,2,"Hugemarq, Hugo",SWE,25-29,01:02:37
2025 Rimini,HYROX PRO - Overall,Men,6,3,"Hahnsch, Felix",GER,30-34,01:02:38
2025 Rimini,HYROX PRO - Overall,Men,7,1,"Leroux, Adrien",FRA,16-24,01:03:32
2025 Rimini,HYROX PRO - Overall,Men,8,2,"Lauria, Mauro Adriel",ARG,35-39,01:04:51
2025 Rimini,HYROX PRO - Overall,Men,9,3,"Mrázek, Petr",CZE,35-39,01:05:09
2025 Rimini,HYROX PRO - Overall,Men,10,3,"Parodi, Lorenzo",ITA,25-29,01:05:12
2025 Rimini,HYROX PRO - Overall,Men,11,4,"Biviano, Francesco",ITA,30-34,01:05:48
2025 Rimini,HYROX PRO - Overall,Men,12,4,"Forbes, Ross",GBR,25-29,01:06:31
2025 Rimini,HYROX PRO - Overall,Men,13,5,"Becourt, François",FRA,25-29,01:07:06
2025 Rimini,HYROX PRO - Overall,Men,14,1,"Kolarič, Rok",SLO,40-44,01:07:09
2025 Rimini,HYROX PRO - Overall,Men,15,5,"Arturo, Jorge",ESP,30-34,01:07:17
2025 Rimini,HYROX PRO - Overall,Men,16,6,"Barbiere, Simone",ITA,30-34,01:07:44
2025 Rimini,HYROX PRO - Overall,Men,17,2,"Cerchiaro, Nicola",ITA,16-24,01:07:54
2025 Rimini,HYROX PRO - Overall,Men,18,4,"Rodríguez Quintana, Juan Manuel",ESP,35-39,01:08:10
2025 Rimini,HYROX PRO - Overall,Men,19,5,"Casquero, Unay",ESP,35-39,01:08:18
2025 Rimini,HYROX PRO - Overall,Men,20,7,"Merkt, Raphael",GER,30-34,01:08:18
2025 Rimini,HYROX PRO - Overall,Men,21,6,"Cioè, Matteo",ITA,25-29,01:08:35
2025 Rimini,HYROX PRO - Overall,Men,22,6,"Cavicchiolo, Luca",ITA,35-39,01:08:43
2025 Rimini,HYROX PRO - Overall,Men,23,7,"Depedri, Raffaele",ITA,35-39,01:08:45
2025 Rimini,HYROX PRO - Overall,Men,24,7,"Tenuta, Marco",ITA,25-29,01:08:48
2025 Rimini,HYROX PRO - Overall,Men,25,8,"Volpato, Tommaso",ITA,30-34,01:08:57
2025 Rimini,HYROX PRO - Overall,Men,26,3,"Plebani, Nicola",ITA,16-24,01:09:39
2025 Rimini,HYROX PRO - Overall,Men,27,9,"Dal Fior, Riccardo",ITA,30-34,01:09:43
2025 Rimini,HYROX PRO - Overall,Men,28,8,"Cesti, Emanuele",ITA,35-39,01:09:45
2025 Rimini,HYROX PRO - Overall,Men,29,9,"Kilkenny, Sean",GBR,35-39,01:09:48
2025 Rimini,HYROX PRO - Overall,Men,30,10,"Vartiainen, Larri",FIN,30-34,01:09:57
2025 Rimini,HYROX PRO - Overall,Men,31,11,"Fedjekhi, Amory",FRA,30-34,01:10:03
2025 Rimini,HYROX PRO - Overall,Men,32,10,"Puzone, Swan",ITA,35-39,01:10:03
2025 Rimini,HYROX PRO - Overall,Men,33,12,"Pellegrinet, Nicola",ITA,30-34,01:10:06
2025 Rimini,HYROX PRO - Overall,Men,34,2,"Reuter, Thomas",SUI,40-44,01:10:13
