Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Barcelona,HYROX PRO DOUBLES - Saturday,Men,1,1,"Danny Johnson, Robert Livesey",,MU29,00:55:49
2025 Barcelona,HYROX PRO DOUBLES - Saturday,Men,2,2,"Harvey Williams, Liam Miller",,MU29,00:56:26
2025 Barcelona,HYROX PRO DOUBLES - Saturday,Men,3,1,"David Preciado, David Queiroz",,30-34,00:56:35
2025 Barcelona,HYROX PRO DOUBLES - Saturday,Men,4,2,"Rob Whittaker, Ben Fitzmartin",,30-34,00:57:04
2025 Barcelona,HYROX PRO DOUBLES - Saturday,Men,5,3,"Gonzalo Espejo Del Rio, Francisco Hijazo Zabala",,30-34,00:57:33
2025 Barcelona,HYROX PRO DOUBLES - Saturday,Men,6,3,"Manuel Sánchez Hervás, Marco Antonio Aliaga Koczy",,MU29,00:57:41
2025 Barcelona,HYROX PRO DOUBLES - Saturday,Men,7,1,"Joel Guerrero, Damian Bevilacqua",,40-44,00:58:03
2025 Barcelona,HYROX PRO DOUBLES - Saturday,Men,8,4,"Hamish Middlemiss, Barry Brown",,30-34,00:58:19
2025 Barcelona,HYROX PRO DOUBLES - Saturday,Men,9,4,"Baptiste Lance, Jeoffrey RABANAL",,MU29,00:58:20
2025 Barcelona,HYROX PRO DOUBLES - Saturday,Men,10,5,"Tom Carmouze, Alex Barat",,MU29,00:58:27
2025 Barcelona,HYROX PRO DOUBLES - Saturday,Men,11,2,"Steven spaans, Alejandro Romero",,40-44,00:58:34
2025 Barcelona,HYROX PRO DOUBLES - Saturday,Men,12,5,"JOSE MANUEL CABALLERO MARTEL, EKE NNOKE",,30-34,00:58:37
2025 Barcelona,HYROX PRO DOUBLES - Saturday,Men,13,6,"Samuel Barrera Saavedra, Aitami Hernández Delgado",,30-34,00:58:55
2025 Barcelona,HYROX PRO DOUBLES - Saturday,Men,14,7,"Benjamin Rezzonico, Clement REZZONICO",,30-34,00:59:06
