Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Taipei,HYROX PRO DOUBLES,Men,1,1,"Callum Meehan, Byungseok Song",,30-34,00:56:22
2025 Taipei,HYROX PRO DOUBLES,Men,2,2,"Chia Jone Chang, Wei Bin Tan",,30-34,00:58:46
2025 Taipei,HYROX PRO DOUBLES,Men,3,3,"Dave Blint, Gabriel Baijings",,30-34,01:00:23
2025 Taipei,HYROX PRO DOUBLES,Men,4,4,"Shannon Whitehead, Luca Maselli",,30-34,01:00:57
2025 Taipei,HYROX PRO DOUBLES,Men,5,1,"Joshua Smith, Kenny Wang",,MU29,01:02:12
2025 Taipei,HYROX PRO DOUBLES,Men,6,1,"Michael Melly, Simone Chirolli",,40-44,01:02:59
2025 Taipei,HYROX PRO DOUBLES,Men,7,5,"James Iberson-Hurst, Dan Forster",,30-34,01:03:13
2025 Taipei,HYROX PRO DOUBLES,Men,8,2,"Will Brownie, Jack Brownie",,MU29,01:04:59
2025 Taipei,HYROX PRO DOUBLES,Men,9,3,"EK Toh, Jordan Antony",,MU29,01:06:31
2025 Taipei,HYROX PRO DOUBLES,Men,10,2,"Dong Peng Isaac Mong, Gordon Gn",,40-44,01:06:43
2025 Taipei,HYROX PRO DOUBLES,Men,11,6,"Hsih Hwa Ling, Wei Min How",,30-34,01:06:55
2025 Taipei,HYROX PRO DOUBLES,Men,12,3,"Oliver Pearson, Matt Slater",,40-44,01:07:42
2025 Taipei,HYROX PRO DOUBLES,Men,13,7,"kyeongsun kang, 宇森 朱",,30-34,01:08:07
2025 Taipei,HYROX PRO DOUBLES,Men,14,8,"Kamarul Ariffin, Ping chiing Lim",,30-34,01:08:49
2025 Taipei,HYROX PRO DOUBLES,Men,15,4,"승한 임, 경석 홍",,40-44,01:10:10
2025 Taipei,HYROX PRO DOUBLES,Men,16,5,"靖騰 蔡, Weipang Chiu",,40-44,01:10:23
2025 Taipei,HYROX PRO DOUBLES,Men,17,9,"梧峻 鄭, 秉銘 郭",,30-34,01:10:29
2025 Taipei,HYROX PRO DOUBLES,Men,18,10,"Nicklaus Yu, Myron Rui He Lai",,30-34,01:10:32
2025 Taipei,HYROX PRO DOUBLES,Men,19,11,"Samuel Palmer, Andres Becerra",,30-34,01:11:17
2025 Taipei,HYROX PRO DOUBLES,Men,20,12,"許 文豪, 黃 抗志",,30-34,01:13:51
2025 Taipei,HYROX PRO DOUBLES,Men,21,13,"Laurance Chao, CHUN HUNG YEH",,30-34,01:14:18
2025 Taipei,HYROX PRO DOUBLES,Men,22,14,"Derrick Gaw, Mark Go",,30-34,01:15:33
2025 Taipei,HYROX PRO DOUBLES,Men,23,1,"Nort Janssen, Iain Tucker",,50-54,01:16:18
2025 Taipei,HYROX PRO DOUBLES,Men,24,4,"David Arutunyan, Pablo García-Machín Santana",,MU29,01:16:44
2025 Taipei,HYROX PRO DOUBLES,Men,25,15,"Duncan Koh, Aaron Tan",,30-34,01:17:53
2025 Taipei,HYROX PRO DOUBLES,Men,26,16,"GERALD WONG, KE WEN TAN",,30-34,01:19:41
2025 Taipei,HYROX PRO DOUBLES,Men,27,17,"Han Teng Ang, Benjamin Tan",,30-34,01:20:49
2025 Taipei,HYROX PRO DOUBLES,Men,28,6,"Kerwin Tan, Alvin Phua",,40-44,01:21:17
2025 Taipei,HYROX PRO DOUBLES,Men,29,18,"Hikaru Watanabe, Yuichiro Anada",,30-34,01:22:03
2025 Taipei,HYROX PRO DOUBLES,Men,30,5,"浩澤 方, 宗泯 葉",,MU29,01:22:48
2025 Taipei,HYROX PRO DOUBLES,Men,31,6,"James Chiu, Victor Yeung",,MU29,01:23:12
2025 Taipei,HYROX PRO DOUBLES,Men,32,19,"博任 湯, 晉丞 林",,30-34,01:23:16
2025 Taipei,HYROX PRO DOUBLES,Men,33,20,"Andrew Wu, Eugene Cheng",,30-34,01:24:16
2025 Taipei,HYROX PRO DOUBLES,Men,34,21,"Michael Robert Telfer, NIAN RU YU",,30-34,01:25:29
2025 Taipei,HYROX PRO DOUBLES,Men,35,7,"宇傑 鄭, 佳龍 袁",,MU29,01:26:39
2025 Taipei,HYROX PRO DOUBLES,Men,36,22,"Chin Jui Liu, Tai Yuan Huang",,30-34,01:32:28
2025 Taipei,HYROX PRO DOUBLES,Men,37,23,"재민 이, Jae-ung Lee",,30-34,01:33:10
2025 Taipei,HYROX PRO DOUBLES,Men,38,8,"Casey Ong, Joel(comma) Boon Chai Tan",,MU29,01:36:51
2025 Taipei,HYROX PRO DOUBLES,Men,39,24,"Kevin Thomas, DANY Mappala",,30-34,01:37:16
2025 Taipei,HYROX PRO DOUBLES,Men,40,9,"Micheal Acevedo, Jimmy Podolak",,MU29,01:39:47
2025 Taipei,HYROX PRO DOUBLES,Men,41,25,"毓軒 梁, 和 湯",,30-34,01:48:06
2025 Taipei,HYROX PRO DOUBLES,Men,42,2,"Chuan Hock Koh, Yeow Yong Koh",,50-54,02:02:50
2025 Taipei,HYROX PRO DOUBLES,Women,1,1,"Melanie Enriquez, Lily Jervis",,WU29,01:08:29
2025 Taipei,HYROX PRO DOUBLES,Women,2,1,"Julie From, Sammy Ventrice",,30-34,01:08:29
2025 Taipei,HYROX PRO DOUBLES,Women,3,2,"Lizzie Corbett, Ashley Benson",,30-34,01:10:08
2025 Taipei,HYROX PRO DOUBLES,Women,4,3,"Sohee Kim, Kisako Yoshizaki",,30-34,01:10:53
2025 Taipei,HYROX PRO DOUBLES,Women,5,2,"Yurany Romero Diaz, Jessica Stuart",,WU29,01:12:46
2025 Taipei,HYROX PRO DOUBLES,Women,6,3,"Chloe Chu, Rachel Tan",,WU29,01:15:18
2025 Taipei,HYROX PRO DOUBLES,Women,7,4,"Sonia Kurien, Steffi Chan",,WU29,01:16:25
2025 Taipei,HYROX PRO DOUBLES,Women,8,4,"Chia-Wen Tsai, Nicole Edwards",,30-34,01:16:47
2025 Taipei,HYROX PRO DOUBLES,Women,9,5,"Annabel Felton, Hyun Jung Oh",,30-34,01:20:06
2025 Taipei,HYROX PRO DOUBLES,Women,10,5,"Vassiliki Maalouf, Myrtle Sum",,WU29,01:25:38
2025 Taipei,HYROX PRO DOUBLES,Women,11,6,"Lirene Bay, Kimberley Yong",,30-34,01:26:48
2025 Taipei,HYROX PRO DOUBLES,Women,12,7,"Chris Hong, Erin Ong",,30-34,01:27:33
2025 Taipei,HYROX PRO DOUBLES,Women,13,8,"CHIHLING LAI, Ting_Yu CHANG",,30-34,01:28:28
2025 Taipei,HYROX PRO DOUBLES,Women,14,9,"Rosalind Soh, Angelica Chua",,30-34,01:28:49
2025 Taipei,HYROX PRO DOUBLES,Women,15,10,"Savannah Hsu, 蕭 苑伶",,30-34,01:29:34
2025 Taipei,HYROX PRO DOUBLES,Women,16,11,"婉萍 周, 怡廷 林",,30-34,01:30:05
2025 Taipei,HYROX PRO DOUBLES,Women,17,1,"Ida Rohana, Karissa Sjawaldy",,40-44,01:35:10
2025 Taipei,HYROX PRO DOUBLES,Women,18,12,"Putu Mira Indrayanti, Made Diah Paramitha",,30-34,01:35:31
2025 Taipei,HYROX PRO DOUBLES,Women,19,13,"Grace Anne, Danyu Koh",,30-34,01:36:45
2025 Taipei,HYROX PRO DOUBLES,Women,20,14,"Lisa El-Hinn, 郁芸 周",,30-34,01:41:56
2025 Taipei,HYROX PRO DOUBLES,Women,21,15,"瑞安 糜, 淑敏 涂",,30-34,01:43:05
2025 Taipei,HYROX PRO DOUBLES,Women,22,6,"Genevieve Leo, Cherie Lin",,WU29,01:44:14
2025 Taipei,HYROX PRO DOUBLES,Women,23,16,"Irene Chua, Jessie Heng",,30-34,01:52:25
2025 Taipei,HYROX PRO DOUBLES,Women,24,2,"艾婷 沈, 姿年 錢",,40-44,01:54:51
