Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,1,1,"John Carlisle, Niall McMeeken",,30-34,00:50:57
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,2,1,"Liam Mccroary, Danny Rae",,MU29,00:51:31
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,3,2,"Jorg Gurney, Craig Forbes",,MU29,00:52:21
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,4,2,"Christopher De Souza Christopher De Souza, Matt Green",,30-34,00:52:37
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,5,3,"Ciaran Parkinson, Tony Revell",,30-34,00:52:39
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,6,3,"Ross Walker, Jake Williamson",,MU29,00:52:43
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,7,4,"Jess Price-Owen, David O’toole",,30-34,00:52:50
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,8,5,"Kev Jackson, Daniel Pow",,30-34,00:53:29
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,9,4,"Scott Highlands, Luke Ennis",,MU29,00:53:44
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,10,6,"Matthew Bloor, Danny Uscroft-Mould",,30-34,00:54:15
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,11,5,"Charlie Botterill, George Wootten",,MU29,00:54:19
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,12,6,"Nathan Gardner, Thomas Augaitis",,MU29,00:54:28
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,13,7,"Sam Bandeen, Brucey Ronaldson",,30-34,00:54:29
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,14,7,"Ciaran Nicholls, Aaron Partridge",,MU29,00:54:34
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,15,8,"Ryan Hogarth, John Townsend",,30-34,00:54:36
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,16,8,"Robert Livesey, Danny Johnson",,MU29,00:54:47
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,17,9,"Euan Dickson, John Middleton",,MU29,00:55:04
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,18,1,"Stephen Lawlor, David Guerin",,40-44,00:55:05
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,19,10,"Dan Nota, James Warnock",,MU29,00:55:10
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,20,9,"Laurence Brown, Dayle Dwyer",,30-34,00:55:21
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,21,10,"Anthony Quinlan, Dayle Dwyer",,30-34,00:55:22
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,22,11,"Sam West, Lewis Frost",,30-34,00:55:29
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,23,11,"Luke McCarthy, George Simmutch",,MU29,00:55:34
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,24,2,"Martin Garnett, Michael Molloy",,40-44,00:55:36
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,25,12,"Andrew Crawford, Hendrik Themann",,30-34,00:56:00
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,26,13,"Harvey Gallagher, Jack Elliot",,30-34,00:56:22
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,27,12,"Jordan Duncan, William Mowat",,MU29,00:56:38
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,28,3,"Mark Kinell, John Burns",,40-44,00:57:09
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,29,14,"Jordan Gee, Adam Darbyshire",,30-34,00:57:10
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,30,15,"Dale Harding, Billy Elam",,30-34,00:57:12
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,31,16,"Declan Moylett, Ciaran Quinn",,30-34,00:57:26
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,32,13,"Russell Christie, Dylan Thomson",,MU29,00:57:36
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,33,14,"Daniel Crawford, Andrew Maxwell",,MU29,00:57:38
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,34,17,"Mike Chadwick, Isaac Longden",,30-34,00:57:43
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,35,18,"Daniel Park, Nathan Askew",,30-34,00:57:44
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,36,19,"VLADIMIR CASAP, Sam Halper",,30-34,00:57:44
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,37,15,"Alex Sherratt, Harry Broughton",,MU29,00:57:47
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,38,20,"Chris Cummins, Cameron Macro",,30-34,00:57:51
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,39,21,"Jack Kelbrick, Warren Sinden",,30-34,00:57:59
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,40,4,"Kev Marson, Dan Cashmore",,40-44,00:58:05
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,41,22,"Jack johnson, Jordan parker n",,30-34,00:58:15
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,42,5,David Sloan,,40-44,00:58:19
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,43,23,"Richard Hemple, Conor McGregor",,30-34,00:58:21
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,44,24,"Darren Gray, David Paterson",,30-34,00:58:32
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,45,6,"Alan Strachan, Markus Rhose",,40-44,00:58:37
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,46,25,"Phil Mant, Alex Grumley",,30-34,00:58:40
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,47,26,"Daniel Brook, Lewis Holmes",,30-34,00:58:44
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,48,27,"Ben ALLON-SMITH, Matt Newsome",,30-34,00:58:46
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,49,28,"Robert Beresford, Adam Cheang",,30-34,00:58:50
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,50,29,"Matthew Pope, Stuart MacDonald",,30-34,00:59:10
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,51,16,"Oliver Flowers, Morgan Johnston",,MU29,00:59:11
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,52,17,"Thomas Manson-Stubbs, Michael Cairns",,MU29,00:59:13
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,53,30,"Declan Moylett, Ciaran Quinn",,30-34,00:59:18
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,54,31,"Derek Skee, Frazer Dewar",,30-34,00:59:18
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,55,32,"Connor Evison, Justin Smith",,30-34,00:59:20
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,56,33,"Scott Walker, Callum Laird",,30-34,00:59:23
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,57,34,"Hector Macneal, Peter Macneal",,30-34,00:59:33
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,58,18,"Zachary Fisher, Nathan Tong-Webster",,MU29,00:59:48
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,59,19,"Mitchell Adams, Philroy Peters",,MU29,00:59:49
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,60,20,"Sean Walsh, Donnchadh Healy",,MU29,00:59:58
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,61,35,"Kevin O’Connor, Dominic Slowey",,30-34,01:00:26
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,62,36,"Joseph Wood, Tom Hodgins",,30-34,01:00:36
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,63,21,"Matt Kenny, Murray Richardson",,MU29,01:00:49
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,64,7,"Dan Barker, Sam Thomason",,40-44,01:00:50
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,65,37,"Hugh Parker, Jeremy Hanks",,30-34,01:01:00
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,66,38,"Lewis Dyer, Mack Nicholls",,30-34,01:01:04
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,67,1,"Neil Kinder, Tom Wyles",,50-54,01:01:13
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,68,39,"Jamie Howard, Adam Little",,30-34,01:01:16
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,69,8,"Jonathan Ward, Laurence Farrington",,40-44,01:01:18
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,70,40,"Jack Williams, Daniel Burke",,30-34,01:01:20
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,71,22,"Oli Leighton, Jay Johnson",,MU29,01:01:29
2025 Glasgow,HYROX PRO DOUBLES - Overall,Men,72,9,"Vitalijus Siegas, John Quirk",,40-44,01:01:31
