Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2024 Stuttgart,HYROX PRO,Men,1,1,"Halliday, Graham",SCO,30-34,00:56:33
2024 Stuttgart,HYROX PRO,Men,2,1,"Ifversen, Sebastian",DEN,25-29,00:58:12
2024 Stuttgart,HYROX PRO,Men,3,2,"Hugo, Huge",SWE,25-29,00:58:44
2024 Stuttgart,HYROX PRO,Men,4,1,"Parkin, David",GBR,35-39,00:58:56
2024 Stuttgart,HYROX PRO,Men,5,2,"Tvrdik, Tomas",CZE,35-39,00:59:18
2024 Stuttgart,HYROX PRO,Men,6,2,"Fricker, Oli",ENG,30-34,00:59:22
2024 Stuttgart,HYROX PRO,Men,7,3,"Baez Ayala, Benito",GER,35-39,00:59:54
2024 Stuttgart,HYROX PRO,Men,8,4,"Bianchi, Eugenio",ITA,35-39,00:59:55
2024 Stuttgart,HYROX PRO,Men,9,3,"Groinig, Rene",AUT,25-29,01:00:11
2024 Stuttgart,HYROX PRO,Men,10,4,"Russell, Oliver",ENG,25-29,01:01:53
2024 Stuttgart,HYROX PRO,Men,11,5,"Hogan, Ryan",GBR,35-39,01:02:32
2024 Stuttgart,HYROX PRO,Men,12,1,"Dyer, George",GBR,16-24,01:03:19
2024 Stuttgart,HYROX PRO,Men,13,1,"Storath, Lukas",GER,40-44,01:03:52
2024 Stuttgart,HYROX PRO,Men,14,2,"Magill, Connor",IRL,40-44,01:04:27
2024 Stuttgart,HYROX PRO,Men,15,3,"Paquay, Nicolas",FRA,30-34,01:05:03
2024 Stuttgart,HYROX PRO,Men,16,4,"forootan, kevin",FRA,30-34,01:05:17
2024 Stuttgart,HYROX PRO,Men,17,3,"Bendler, Matthias",GER,40-44,01:05:18
2024 Stuttgart,HYROX PRO,Men,18,6,"Rodríguez Azcunaga, David",ESP,35-39,01:05:32
2024 Stuttgart,HYROX PRO,Men,19,5,"M Brame, Jordan",GBR,25-29,01:06:31
2024 Stuttgart,HYROX PRO,Men,20,2,"Wacker, Tim",GER,16-24,01:06:42
2024 Stuttgart,HYROX PRO,Men,21,4,"Hertig, Savo",SUI,40-44,01:06:57
2024 Stuttgart,HYROX PRO,Men,22,7,"Contreras, Fernando",FRA,35-39,01:06:58
2024 Stuttgart,HYROX PRO,Men,23,8,"Brekalo, Marijan",CRO,35-39,01:07:26
2024 Stuttgart,HYROX PRO,Men,24,6,"Sutherland, Harry",GBR,25-29,01:07:32
2024 Stuttgart,HYROX PRO,Men,25,7,"Schilling, Henrik",GER,25-29,01:07:35
2024 Stuttgart,HYROX PRO,Men,26,9,"Denti, Paolo",ITA,35-39,01:07:41
2024 Stuttgart,HYROX PRO,Men,27,10,"Pokorný, Michal",CZE,35-39,01:08:18
2024 Stuttgart,HYROX PRO,Men,28,8,"Cano Benito, Erlaitz",ESP,25-29,01:08:23
2024 Stuttgart,HYROX PRO,Men,29,11,"Walker, Scott",GBR,35-39,01:09:00
2024 Stuttgart,HYROX PRO,Men,30,5,"Staudt, Florian",GER,30-34,01:09:31
