Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,1,1,"Adrián Martínez Jiménez, Antonio Marí Vargas",,30-34,00:57:56
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,2,1,"Adrian Villanueva, Ian Blanco",,MU29,00:58:01
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,3,2,"Osvaldo Lomelí, Joshua Cunha",,MU29,01:00:09
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,4,2,"Alberto Vasconcelos, Miguel Carvalho",,30-34,01:01:14
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,5,1,"Mark Whittle, Ian Campbell",,40-44,01:02:52
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,6,3,"Vasco Garcez, Francisco Ferrador",,MU29,01:03:16
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,7,4,"Mark Nicholas, Darragh Kennedy",,MU29,01:03:28
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,8,5,"Alexander Lindert, Armin Auerbach",,MU29,01:05:13
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,9,3,"David Jose Ortiz Aguado, Leonardo Alonso Mora",,30-34,01:05:36
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,10,6,"José Luis López Puertas, Juanjo López Peláez",,MU29,01:06:17
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,11,2,"Nuno Dinis, Henrique Cavaleiro",,40-44,01:06:52
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,12,4,"Paulo Marques, Guilherme Oliveira",,30-34,01:07:46
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,13,5,"Hugo Miguel Martins Lourenço, Bruno Abrantes",,30-34,01:08:41
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,14,6,"Sebastian Llodra, Juan Pablo Di Bella Gómez",,30-34,01:08:47
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,15,7,"Juan Catalá De Las Marinas, Sergio Pombo Alonso",,30-34,01:09:16
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,16,3,"Jose Miguel Gutierrez Martin, Juan Francisco Hernandez Melian",,40-44,01:09:38
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,17,7,"Quique Fuentes Pérez, Miguel Fuentes Pérez",,MU29,01:09:45
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,18,4,"Cristobal Murzeau Martin, Pedrito Moreno",,40-44,01:10:22
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,19,8,"Fernando Vergillos González, Diego Martínez García",,30-34,01:10:54
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,20,9,"Diego De Egea Menéndez, Jaime Castillo Parages",,30-34,01:11:42
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,21,10,"Mario Almeida, Diogo Pinto De Oliveira Ferreira Gom",,30-34,01:12:30
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,22,11,"Pedro Ollero, Jaime De Antonio Del Castillo",,30-34,01:14:23
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,23,5,"Steve Guinan, Adam Connolly",,40-44,01:16:19
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,24,1,"Richard Thomas, David Shepperd",,50-54,01:17:03
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,25,12,"Rob Gallacher, James Mace",,30-34,01:18:17
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,26,8,"Rafa Antón Jiménez, Juanjo Valero",,MU29,01:19:55
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,27,6,"Pepe Farrés Marí, David Fiol Busquets",,40-44,01:22:36
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,28,13,"Alexander Hinds, Jonny Williams",,30-34,01:24:05
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,29,14,"Alan Vallecillo, Lluis Pascual",,30-34,01:24:33
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,30,9,"Daniel Moore, Markel Clarke",,MU29,01:26:59
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,31,7,"Jose Mestres Espinosa, Miguel Duque Rodriguez",,40-44,01:31:09
2025 Valencia,HYROX PRO DOUBLES - Saturday,Male,32,8,"Paul Mcminn, Chris Fearon",,40-44,01:44:22
2025 Valencia,HYROX PRO DOUBLES - Saturday,Female,1,1,"Jodie Bray, Samantha Grist",,30-34,01:04:06
2025 Valencia,HYROX PRO DOUBLES - Saturday,Female,2,2,"Ana Millán Mattern, Eva María Mocholi",,30-34,01:04:37
2025 Valencia,HYROX PRO DOUBLES - Saturday,Female,3,1,"Ludovica Midei, Fabrizia Midei",,WU29,01:07:22
2025 Valencia,HYROX PRO DOUBLES - Saturday,Female,4,2,"Vera Silva, Ana Pires",,WU29,01:08:13
