Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Guadalajara,HYROX PRO,Men,1,1,"Trujillo Ortega, Alexis",MEX,30-34,01:04:48
2025 Guadalajara,HYROX PRO,Men,2,1,"Flores Bulnes, German",MEX,25-29,01:09:36
2025 Guadalajara,HYROX PRO,Men,3,1,"Zatarain Casillas, Carlos",MEX,35-39,01:09:40
2025 Guadalajara,HYROX PRO,Men,4,1,"Martinez valdez, Mauricio",MEX,40-44,01:11:19
2025 Guadalajara,HYROX PRO,Men,5,2,"Horton, Elijah",USA,40-44,01:12:11
2025 Guadalajara,HYROX PRO,Men,6,2,"Pickelner, Thomas",SWE,35-39,01:12:20
2025 Guadalajara,HYROX PRO,Men,7,3,"Zavala, Marco",MEX,35-39,01:12:55
2025 Guadalajara,HYROX PRO,Men,8,2,"Velazquez, Juan Carlos",MEX,30-34,01:13:07
2025 Guadalajara,HYROX PRO,Men,9,3,"Lobo, Sebastian",MEX,35-39,01:13:40
2025 Guadalajara,HYROX PRO,Men,10,4,"García Martinez, Daniel",MEX,35-39,01:13:43
2025 Guadalajara,HYROX PRO,Men,11,1,"Bobadilla Valdez, Leonardo",MEX,16-24,01:14:01
2025 Guadalajara,HYROX PRO,Men,12,4,"Klopfenstein, Jack",USA,30-34,01:14:01
2025 Guadalajara,HYROX PRO,Men,13,1,"Korat, Eduard",GER,55-59,01:15:05
2025 Guadalajara,HYROX PRO,Men,14,5,"Espinoza, Bryan",MEX,30-34,01:15:31
2025 Guadalajara,HYROX PRO,Men,15,2,"Cruz Reyes, Said Jahzeel",MEX,25-29,01:15:42
2025 Guadalajara,HYROX PRO,Men,16,5,"Nantois, Quentin",FRA,35-39,01:16:02
2025 Guadalajara,HYROX PRO,Men,17,3,"Chávez Torres, Julio",MEX,25-29,01:18:00
2025 Guadalajara,HYROX PRO,Men,18,2,"Cerqueda, Dogo",MEX,16-24,01:18:07
