Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,1,1,"Wade Jacobs, Preston Pavlica",,MU29,00:56:44
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,2,2,"Bernardo Branco, André Gonçalves",,MU29,00:57:18
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,3,1,"Ian Berger, Christian Harris",,30-34,00:58:09
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,4,1,"Chad Coleman, Jared Lawrence",,40-44,00:58:35
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,5,2,"Evan Tzimas, Gary Jones",,30-34,00:59:59
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,6,3,"Talon Smith, John Radzwilla",,30-34,01:01:33
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,7,4,"Jack Espy, Eric Hinman",,30-34,01:01:34
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,8,5,"Cameron Close, Tommy Stracke",,30-34,01:01:56
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,9,3,"Nick Mathew, Matt Mohr",,MU29,01:03:33
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,10,6,"Matthew Heins, John Wloch",,30-34,01:03:42
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,11,7,"Jack Mordell, Brett Gage",,30-34,01:04:31
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,12,8,"Mike Fecik, Jose Andrade",,30-34,01:04:47
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,13,4,"Carl Holborn, Blair Mccormick",,MU29,01:05:00
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,14,9,"Cameron Ahouse, Austin Clare",,30-34,01:05:55
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,15,10,"George Grandolfo, Michael Dzierzynski",,30-34,01:06:36
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,16,11,"Brandon Kessler, Bryan Meraviglia",,30-34,01:06:55
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,17,5,"Alex Fotiadis, Ricardo Gomez",,MU29,01:07:00
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,18,12,"William Colbert-Sanders, Tony Krugel",,30-34,01:07:34
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,19,13,"Joe Anzur, Corey Holthaus",,30-34,01:07:48
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,20,6,"Jack King, Joseph Ryan",,MU29,01:07:52
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,21,14,"Juan Herrera, Konnor Fleming",,30-34,01:07:56
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,22,–,"Jerry Gallegos, Jordan Zachroczemski",,–,01:07:59
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,23,7,"Logan Ackerman, Cody Ackerman",,MU29,01:09:17
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,24,15,"Loren Sjoquist, Nick Gore",,30-34,01:10:05
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,25,8,"Tarail King, Jersey Eickhorst",,MU29,01:11:02
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,26,1,"Freddy Hansen, Roan Low",,50-54,01:11:03
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,27,16,"Maxwell Elling, Joshua Lee",,30-34,01:12:20
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,28,17,"Jonathan Kaufman, John Isaacs",,30-34,01:12:21
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,29,2,"Matthew Sivertsen, Tobias Mann",,40-44,01:12:39
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,30,18,"Ryan Smith, Grant Luther",,30-34,01:12:45
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,31,9,"Mike Ruane, Nick Sullivan",,MU29,01:13:06
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,32,3,"Jason Yu, Rishi Kirby",,40-44,01:14:25
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,33,19,"Jarrod Shaw, Andrew Kolodziej",,30-34,01:15:16
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,34,20,"Alex Sroka, Jake Gordon",,30-34,01:15:28
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,35,10,"Hunter Highfill, Max Vonachen",,MU29,01:16:57
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,36,2,"Jason Woods, Don Lewis",,50-54,01:21:26
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,37,21,"Chris Larosa, Joe Mendonca",,30-34,01:24:07
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,38,22,"Mfon Ubaha, Chiemeka Duru",,30-34,01:27:48
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,39,23,"Charles Hayward, Michael Nicolia",,30-34,01:30:24
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,40,24,"Clay Anderson, David Ellis",,30-34,01:34:01
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Men,41,4,"Akile Stuart, Vincent Green",,40-44,01:34:21
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,1,1,"Michelle Mcdonald, Kris Rugloski",,30-34,01:02:43
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,2,2,"Sally Thompson, Sarah Mcmurchie",,30-34,01:05:40
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,3,3,"Gabriela Olivier, Lex Dreiss",,30-34,01:06:00
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,4,4,"Carly Varland, Erika Copeland",,30-34,01:07:59
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,5,5,"Evyenia Wilkins, Margaret Nelson",,30-34,01:08:22
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,6,6,"Carina Burdick, Ashley Etue",,30-34,01:10:04
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,7,7,"Rochelle Reyes, Mallory Darnell",,30-34,01:11:18
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,8,1,"Janelle Goss, Janette Watkins",,WU29,01:11:28
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,9,1,"Kim Binks, Andrea Fox",,40-44,01:13:12
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,10,2,"Anna Plotnik, Emily Nelson",,WU29,01:13:12
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,11,2,"Ginny Leavitt, Tanya Fitzgerald",,40-44,01:13:53
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,12,3,"Katelyn Sampson, Rose Tullos",,WU29,01:14:11
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,13,3,"Gabriella Hriljac, Abby Wuebker",,40-44,01:14:18
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,14,8,"Megan Coronado, Kristine Garcia",,30-34,01:14:29
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,15,4,"Stephanie Danielson, Brenna Lindemann",,40-44,01:14:43
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,16,9,"Emme Mcatee, Joellyn Mcatee",,30-34,01:15:20
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,17,4,"Kat Shier, Lindsey Taylor",,WU29,01:15:30
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,18,5,"Joslin Prince, Michelle Graczyk",,WU29,01:16:03
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,19,1,"Julie Dvoskin, Brenda Rubin",,50-54,01:16:43
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,20,10,"Jodi Gschwind, Rachel Dahlheimer",,30-34,01:17:12
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,21,5,"Autumn Brown, Stephanie Bower",,40-44,01:18:12
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,22,6,"Alexandra Castillo, Lara Mele",,40-44,01:19:40
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,23,6,"Kelli Stanley, Heather Thayer",,WU29,01:20:08
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,24,7,"Madison Villanova, Aimee Lonneman",,WU29,01:20:41
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,25,11,"Hailey Bryant, Jordonna Bergeron",,30-34,01:21:09
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,26,12,"Lacey Chesser, Raechel Liska",,30-34,01:21:44
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,27,7,"Elizabeth Borchardt, Terrie Tauferner",,40-44,01:24:32
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,28,2,"Rebecca Haehnle, Shawn Stokes",,50-54,01:24:37
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,29,13,"Jessica Garretson, Sara Fliehman",,30-34,01:24:49
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,30,14,"Amber Coffman, Kerrington Maner",,30-34,01:25:29
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,31,15,"Samantha Johannesen, Madeline Schwartz",,30-34,01:27:25
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,32,8,"Michelle Zullo, Veronica Garcia",,40-44,01:29:04
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,33,16,"Brittany Vandyken, Elise Munson",,30-34,01:31:09
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,34,9,"Leslie Krueger, Becky Dandy",,40-44,01:33:58
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,35,8,"Caroline Dinapoli, Meenal Singhavi",,WU29,01:36:14
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,36,9,"Mary Fisher, Bria Polzin",,WU29,01:36:35
2024 Chicago Navy Pier,HYROX PRO DOUBLES,Women,37,10,"Jane Murphy, Ashley Starodub",,WU29,01:47:12
