Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Guadalajara,HYROX PRO DOUBLES,Men,1,1,"Aldo Lozano Marquez, Ángel Quintero",,30-34,00:59:08
2025 Guadalajara,HYROX PRO DOUBLES,Men,2,2,"HUGO SALVADOR CARPIO GARCIA, Gerardo Villalobos",,30-34,01:01:07
2025 Guadalajara,HYROX PRO DOUBLES,Men,3,1,"Raul Victoria Bautista, Christian Scherf Islas",,40-44,01:01:43
2025 Guadalajara,HYROX PRO DOUBLES,Men,4,1,"Gabriel Antonio Vázquez Rosas, Christian Jesus Jiménez Núñez",,MU29,01:04:16
2025 Guadalajara,HYROX PRO DOUBLES,Men,5,2,"Jesus Roberto Gutierrez, JAFET DELGADO",,MU29,01:06:28
2025 Guadalajara,HYROX PRO DOUBLES,Men,6,3,"Pedro Trejo Foubert, Fernando Osorio",,MU29,01:07:11
2025 Guadalajara,HYROX PRO DOUBLES,Men,7,3,"Luis Gallegos, Fernando Mejia",,30-34,01:09:21
2025 Guadalajara,HYROX PRO DOUBLES,Men,8,4,"Edgar Pedroza Vallin, Miguel Pedroza Vallin",,MU29,01:10:28
2025 Guadalajara,HYROX PRO DOUBLES,Men,9,4,"Carlos Rabago Valdes, Omar Sanchez Guevara",,30-34,01:10:59
2025 Guadalajara,HYROX PRO DOUBLES,Men,10,5,"Fernando Gomez Diaz, gilberto rodriguez",,30-34,01:11:09
2025 Guadalajara,HYROX PRO DOUBLES,Men,11,5,"Bruno Gonzalez Villalobos, Iker Marin Solis",,MU29,01:12:05
2025 Guadalajara,HYROX PRO DOUBLES,Men,12,2,"Mario Ugalde Gleason, David Álvarez pulido",,40-44,01:12:25
2025 Guadalajara,HYROX PRO DOUBLES,Men,13,6,"Víctor Eduardo Saucedo Ponce, VIDAL ORDUÑA SUAREZ",,MU29,01:12:31
2025 Guadalajara,HYROX PRO DOUBLES,Men,14,6,"Alberto Sosa Sánchez, Ricardo Huerta",,30-34,01:12:41
