Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2024 Poznan,HYROX PRO,Men,1,1,"Poremba, Krystian",POL,30-34,00:57:33
2024 Poznan,HYROX PRO,Men,2,2,"Ploj, Alen",SLO,30-34,00:58:28
2024 Poznan,HYROX PRO,Men,3,3,"Cao, Alan",FRA,30-34,00:58:51
2024 Poznan,HYROX PRO,Men,4,4,"Thompson, Harry",GBR,30-34,00:59:11
2024 Poznan,HYROX PRO,Men,5,5,"Adamson, Ryan",GBR,30-34,00:59:19
2024 Poznan,HYROX PRO,Men,6,1,"Mc Gowan, Shane",IRL,35-39,01:00:16
2024 Poznan,HYROX PRO,Men,7,1,"Noble, Sean",IRL,25-29,01:00:54
2024 Poznan,HYROX PRO,Men,8,6,"Woodward, Erik",NOR,30-34,01:00:55
2024 Poznan,HYROX PRO,Men,9,2,"Tvrdik, Tomas",CZE,35-39,01:02:09
2024 Poznan,HYROX PRO,Men,10,3,"Bucci, Michele",ITA,35-39,01:02:26
2024 Poznan,HYROX PRO,Men,11,7,"Galloway, Evan",GBR,30-34,01:02:42
2024 Poznan,HYROX PRO,Men,12,1,"Gramacki, Paweł",POL,40-44,01:03:21
2024 Poznan,HYROX PRO,Men,13,8,"Logue, Michael",UAE,30-34,01:03:28
2024 Poznan,HYROX PRO,Men,14,4,"Toplak, Denis",SLO,35-39,01:04:07
2024 Poznan,HYROX PRO,Men,15,1,"Botterill, Charlie",GBR,16-24,01:04:37
2024 Poznan,HYROX PRO,Men,16,2,"Ennis, Luke",GBR,16-24,01:05:03
2024 Poznan,HYROX PRO,Men,17,9,"Petersen, Oscar",DEN,30-34,01:05:15
2024 Poznan,HYROX PRO,Men,18,2,"Hertig, Savo",SUI,40-44,01:05:32
2024 Poznan,HYROX PRO,Men,19,10,"Vladyka, Jan",CZE,30-34,01:05:35
2024 Poznan,HYROX PRO,Men,20,11,"Stejskal, Tomas",CZE,30-34,01:05:36
2024 Poznan,HYROX PRO,Men,21,12,"Kozioł, Kamil",POL,30-34,01:05:48
2024 Poznan,HYROX PRO,Men,22,2,"Kreutzer, Julian",AUT,25-29,01:06:07
2024 Poznan,HYROX PRO,Men,23,1,"Kojc, Joze",SLO,55-59,01:06:39
2024 Poznan,HYROX PRO,Men,24,13,"Bailey, Luke",GBR,30-34,01:07:43
2024 Poznan,HYROX PRO,Men,25,3,"Muniak, Mariusz",POL,25-29,01:07:52
2024 Poznan,HYROX PRO,Men,26,1,"Sevillla, Daniel",ESP,50-54,01:08:12
2024 Poznan,HYROX PRO,Men,27,3,"Crawford, Harry",NZL,16-24,01:08:14
2024 Poznan,HYROX PRO,Men,28,3,"Hendrie, Charlie",GBR,40-44,01:08:28
2024 Poznan,HYROX PRO,Men,29,14,"Szymański, Paweł",POL,30-34,01:08:30
2024 Poznan,HYROX PRO,Men,30,4,"Casap, Vladimir",MDA,25-29,01:08:48
2024 Poznan,HYROX PRO,Men,31,15,"Arvidsson, John",SWE,30-34,01:09:05
2024 Poznan,HYROX PRO,Men,32,16,"Biles, Marcus",GBR,30-34,01:09:07
2024 Poznan,HYROX PRO,Men,33,17,"Holona, Marcin",POL,30-34,01:09:23
2024 Poznan,HYROX PRO,Men,34,18,"Kitchen, Miles",GBR,30-34,01:09:40
2024 Poznan,HYROX PRO,Men,35,1,"Campbell, Ian",GBR,45-49,01:09:51
2024 Poznan,HYROX PRO,Men,36,19,"Iby, Elischa",AUT,30-34,01:09:53
2024 Poznan,HYROX PRO,Men,37,20,"Szymański, Nikodem",POL,30-34,01:10:27
2024 Poznan,HYROX PRO,Men,38,4,"Camilleri, Alister",MLT,16-24,01:10:29
2024 Poznan,HYROX PRO,Men,39,5,"Ulajew, Dimitri",GER,35-39,01:10:51
2024 Poznan,HYROX PRO,Men,40,21,"Berger, Alex",DEN,30-34,01:10:56
2024 Poznan,HYROX PRO,Men,41,5,"Kuczera, Artur",POL,25-29,01:11:19
2024 Poznan,HYROX PRO,Men,42,6,"Shaw, Chris",GBR,35-39,01:12:02
2024 Poznan,HYROX PRO,Men,43,2,"Budzisz, Krzysztof",POL,45-49,01:12:03
2024 Poznan,HYROX PRO,Men,44,5,"Miller, Liam",GBR,16-24,01:12:04
2024 Poznan,HYROX PRO,Men,45,22,"Godziek, Marek",POL,30-34,01:12:05
2024 Poznan,HYROX PRO,Men,46,7,"Płóciennik, Piotr",POL,35-39,01:12:25
2024 Poznan,HYROX PRO,Men,47,8,"Biega, Maciej",POL,35-39,01:12:32
2024 Poznan,HYROX PRO,Men,48,9,"Mckee, James",IRL,35-39,01:12:33
2024 Poznan,HYROX PRO,Men,49,23,"Höcht, Stefan",GER,30-34,01:12:43
2024 Poznan,HYROX PRO,Men,50,6,"Nordistuenløvik, Magnus",NOR,25-29,01:12:55
2024 Poznan,HYROX PRO,Men,51,10,"Zakowany, Emil",POL,35-39,01:13:14
2024 Poznan,HYROX PRO,Men,52,7,"Sæberg, Lars",NOR,25-29,01:13:18
2024 Poznan,HYROX PRO,Men,53,4,"Smyth, Seamus",IRL,40-44,01:13:22
2024 Poznan,HYROX PRO,Men,54,24,"Rendall, George",GBR,30-34,01:13:27
2024 Poznan,HYROX PRO,Men,55,11,"Nangle, Joe",IRL,35-39,01:13:28
2024 Poznan,HYROX PRO,Men,56,8,"Jones, Ieuan",GBR,25-29,01:13:39
2024 Poznan,HYROX PRO,Men,57,5,"De Pra, Jacopo Gördo",CUB,40-44,01:13:45
2024 Poznan,HYROX PRO,Men,58,12,"Jílek, Martin",CZE,35-39,01:14:02
2024 Poznan,HYROX PRO,Men,59,13,"Podsiadło, Jacek",POL,35-39,01:14:24
