Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Madrid,HYROX PRO - Overall,Men,1,1,"Cao, Alan",FRA,30-34,00:57:56
2025 Madrid,HYROX PRO - Overall,Men,2,1,"Russell, Ollie",ENG,25-29,00:58:49
2025 Madrid,HYROX PRO - Overall,Men,3,1,"Botterill, Charlie",ENG,16-24,00:59:48
2025 Madrid,HYROX PRO - Overall,Men,4,2,"Smith, Beau",GBR,30-34,00:59:59
2025 Madrid,HYROX PRO - Overall,Men,5,3,"Martindale, George",GBR,30-34,01:00:03
2025 Madrid,HYROX PRO - Overall,Men,6,1,"Adamson, Ryan",GBR,35-39,01:00:14
2025 Madrid,HYROX PRO - Overall,Men,7,2,"Iriondo Arangonés, Jon",ESP,25-29,01:00:52
2025 Madrid,HYROX PRO - Overall,Men,8,3,"Toral Leiva, Pedro Antonio",ESP,25-29,01:00:56
2025 Madrid,HYROX PRO - Overall,Men,9,4,"Salama, Jose",ESP,30-34,01:01:19
2025 Madrid,HYROX PRO - Overall,Men,10,5,"Jouve, Olivier",FRA,30-34,01:01:22
2025 Madrid,HYROX PRO - Overall,Men,11,6,"Owen, Jesse",GBR,30-34,01:01:45
2025 Madrid,HYROX PRO - Overall,Men,12,4,"Soares, Daniel",POR,25-29,01:01:49
2025 Madrid,HYROX PRO - Overall,Men,13,2,"Hladkyj, Jacques",GBR,16-24,01:01:51
2025 Madrid,HYROX PRO - Overall,Men,14,5,"Pacewicz, Jocelyn",FRA,25-29,01:01:59
2025 Madrid,HYROX PRO - Overall,Men,15,2,"Baez Ayala, Benito",GER,35-39,01:02:00
2025 Madrid,HYROX PRO - Overall,Men,16,3,"Riedel, Jakub",POL,16-24,01:02:27
2025 Madrid,HYROX PRO - Overall,Men,17,4,"caruso, dylan",ITA,16-24,01:02:44
2025 Madrid,HYROX PRO - Overall,Men,18,5,"O'Neill, Tiarnan",IRL,16-24,01:02:55
2025 Madrid,HYROX PRO - Overall,Men,19,3,"Brown, Lawrence",GBR,35-39,01:03:11
2025 Madrid,HYROX PRO - Overall,Men,20,4,"Parkin, David",GBR,35-39,01:03:20
2025 Madrid,HYROX PRO - Overall,Men,21,6,"Sutton, MJ",IRL,25-29,01:03:24
2025 Madrid,HYROX PRO - Overall,Men,22,5,"Mc Gowan, Shane",IRL,35-39,01:03:26
2025 Madrid,HYROX PRO - Overall,Men,23,7,"Schilling, Sam",USA,25-29,01:03:33
2025 Madrid,HYROX PRO - Overall,Men,24,7,"Rademaker, Lars",NED,30-34,01:03:34
2025 Madrid,HYROX PRO - Overall,Men,25,8,"Means, William",GBR,25-29,01:03:38
2025 Madrid,HYROX PRO - Overall,Men,26,8,"Salama, Pepe",ESP,30-34,01:03:38
2025 Madrid,HYROX PRO - Overall,Men,27,9,"Becourt, François",FRA,25-29,01:03:48
2025 Madrid,HYROX PRO - Overall,Men,28,6,"Marion, Evan",FRA,16-24,01:03:49
2025 Madrid,HYROX PRO - Overall,Men,29,10,"George, Jamie",GBR,25-29,01:04:00
2025 Madrid,HYROX PRO - Overall,Men,30,7,"Livesey, Robert",GBR,16-24,01:04:01
2025 Madrid,HYROX PRO - Overall,Men,31,6,"Portela, Fabio",POR,35-39,01:04:03
2025 Madrid,HYROX PRO - Overall,Men,32,9,"Stafford, Ryan",GBR,30-34,01:04:18
2025 Madrid,HYROX PRO - Overall,Men,33,10,"Kozioł, Kamil",POL,30-34,01:04:21
2025 Madrid,HYROX PRO - Overall,Men,34,11,"González, Íñigo",ESP,25-29,01:04:23
2025 Madrid,HYROX PRO - Overall,Men,35,7,"SOUSA, JOÃO",POR,35-39,01:04:28
2025 Madrid,HYROX PRO - Overall,Men,36,11,"Bassett, Aaron",IRL,30-34,01:04:57
2025 Madrid,HYROX PRO - Overall,Men,37,12,"Morin, Christophe",FRA,30-34,01:05:11
2025 Madrid,HYROX PRO - Overall,Men,38,12,"Higgs, Kieran",GBR,25-29,01:05:12
2025 Madrid,HYROX PRO - Overall,Men,39,8,"Martorell Munar, Fernando",ESP,35-39,01:05:22
2025 Madrid,HYROX PRO - Overall,Men,40,13,"Rossello Knabe, Jordi",ESP,30-34,01:05:25
2025 Madrid,HYROX PRO - Overall,Men,41,13,"Lecorgne, Martin",FRA,25-29,01:05:44
2025 Madrid,HYROX PRO - Overall,Men,42,8,"Lyall, Cole",GBR,16-24,01:05:45
2025 Madrid,HYROX PRO - Overall,Men,43,14,"Cano Benito, Erlaitz",ESP,25-29,01:05:45
2025 Madrid,HYROX PRO - Overall,Men,44,14,"Dumpiérrez Ferrer, Matías",ESP,30-34,01:05:46
2025 Madrid,HYROX PRO - Overall,Men,45,9,"Toquero, Yeray",ESP,35-39,01:05:48
2025 Madrid,HYROX PRO - Overall,Men,46,15,"Hudson, Shaun",GBR,25-29,01:05:53
2025 Madrid,HYROX PRO - Overall,Men,47,16,"Fontaine, Julien",FRA,25-29,01:05:55
2025 Madrid,HYROX PRO - Overall,Men,48,17,"Vivar Becerra, Alvaro Denis",ESP,25-29,01:05:57
2025 Madrid,HYROX PRO - Overall,Men,49,9,"Kara, Rayane",FRA,16-24,01:05:57
2025 Madrid,HYROX PRO - Overall,Men,50,10,"Stoksbjerg, Daniel",DEN,16-24,01:06:00
2025 Madrid,HYROX PRO - Overall,Men,51,10,"PRATES PUCARINHO, FILIPE",POR,35-39,01:06:08
2025 Madrid,HYROX PRO - Overall,Men,52,11,"Martínez Torres, Santiago",ESP,35-39,01:06:09
2025 Madrid,HYROX PRO - Overall,Men,53,15,"Harper, Lewis",GBR,30-34,01:06:16
2025 Madrid,HYROX PRO - Overall,Men,54,11,"Konopásek, Milan",CZE,16-24,01:06:17
2025 Madrid,HYROX PRO - Overall,Men,55,12,"Capitan Sanchez, Raul",ESP,35-39,01:06:18
2025 Madrid,HYROX PRO - Overall,Men,56,18,"Wilson, Toby",GBR,25-29,01:06:27
2025 Madrid,HYROX PRO - Overall,Men,57,16,"Espada Rodríguez, Oscar",ESP,30-34,01:06:35
2025 Madrid,HYROX PRO - Overall,Men,58,13,"Krackl, Nico",GER,35-39,01:06:40
2025 Madrid,HYROX PRO - Overall,Men,59,14,"McKeown, Paul",IRL,35-39,01:06:45
2025 Madrid,HYROX PRO - Overall,Men,60,19,"LASSERRE, Kevin",FRA,25-29,01:06:51
2025 Madrid,HYROX PRO - Overall,Men,61,17,"Alonso Mora, Leonardo",ESP,30-34,01:06:54
2025 Madrid,HYROX PRO - Overall,Men,62,20,"Suárez Medina, Fernando",ESP,25-29,01:06:55
2025 Madrid,HYROX PRO - Overall,Men,63,18,"Alič, Klemen",SLO,30-34,01:06:57
2025 Madrid,HYROX PRO - Overall,Men,64,21,"Villanger, Ken David",NOR,25-29,01:07:05
2025 Madrid,HYROX PRO - Overall,Men,65,12,"Santos, Baltasar",POR,16-24,01:07:05
2025 Madrid,HYROX PRO - Overall,Men,66,19,"Serrano, Alberto",ESP,30-34,01:07:10
2025 Madrid,HYROX PRO - Overall,Men,67,20,"Somoza, Joni",ESP,30-34,01:07:14
2025 Madrid,HYROX PRO - Overall,Men,68,15,"Angullo Moral, Luis Daniel",ESP,35-39,01:07:22
2025 Madrid,HYROX PRO - Overall,Men,69,16,"Beltran, José Adrián",ESP,35-39,01:07:26
2025 Madrid,HYROX PRO - Overall,Men,70,22,"Sousa, José",POR,25-29,01:07:27
2025 Madrid,HYROX PRO - Overall,Men,71,21,"Hudson, Grant",GBR,30-34,01:07:28
2025 Madrid,HYROX PRO - Overall,Men,72,23,"Post, Niels",NED,25-29,01:07:37
2025 Madrid,HYROX PRO - Overall,Men,73,13,"Girling, Sam",GBR,16-24,01:07:42
2025 Madrid,HYROX PRO - Overall,Men,74,17,"Bouhana, Antoine",FRA,35-39,01:07:44
2025 Madrid,HYROX PRO - Overall,Men,75,22,"Braznell, Joshua",GBR,30-34,01:07:44
2025 Madrid,HYROX PRO - Overall,Men,76,23,"Fernandez Birchwood, Jason",ESP,30-34,01:07:49
2025 Madrid,HYROX PRO - Overall,Men,77,18,"Hodza, Albin",FRA,35-39,01:07:59
2025 Madrid,HYROX PRO - Overall,Men,78,19,"Calero, Pablo",ESP,35-39,01:08:05
2025 Madrid,HYROX PRO - Overall,Men,79,20,"Gorostidi, Jon",ESP,35-39,01:08:08
2025 Madrid,HYROX PRO - Overall,Men,80,24,"Nessah, Karim",FRA,25-29,01:08:11
2025 Madrid,HYROX PRO - Overall,Men,81,25,"BA, OUMAR",FRA,25-29,01:08:12
2025 Madrid,HYROX PRO - Overall,Men,82,26,"CHATELIER, Theo",FRA,25-29,01:08:17
2025 Madrid,HYROX PRO - Overall,Men,83,27,"Nogueira, Ekain",PLE,25-29,01:08:17
2025 Madrid,HYROX PRO - Overall,Men,84,1,"Mancera, Diego",ESP,40-44,01:08:17
2025 Madrid,HYROX PRO - Overall,Men,86,28,"Vojtaško, Patrik",SVK,25-29,01:08:30
2025 Madrid,HYROX PRO - Overall,Men,87,29,"Velazquez, Rafa",ESP,25-29,01:08:44
2025 Madrid,HYROX PRO - Overall,Men,88,14,"Rojas Cañas, Julián David",COL,16-24,01:08:46
2025 Madrid,HYROX PRO - Overall,Men,89,2,"Pedraza, Nacho",ESP,40-44,01:08:46
2025 Madrid,HYROX PRO - Overall,Men,90,1,"Hidalgo Izquierdo, Jose Angel",ESP,45-49,01:08:51
2025 Madrid,HYROX PRO - Overall,Men,91,22,"Palmer, Jamie",GBR,35-39,01:08:55
2025 Madrid,HYROX PRO - Overall,Men,92,30,"Rice, Mitchell",GBR,25-29,01:08:57
2025 Madrid,HYROX PRO - Overall,Men,93,24,"Mille, Florian",FRA,30-34,01:08:57
2025 Madrid,HYROX PRO - Overall,Men,94,25,"Whitehead, Al",GBR,30-34,01:08:59
2025 Madrid,HYROX PRO - Overall,Men,95,23,"Prieto de looe, Jesús",ESP,35-39,01:08:59
2025 Madrid,HYROX PRO - Overall,Men,96,24,"BUSTOS, David",ESP,35-39,01:09:03
2025 Madrid,HYROX PRO - Overall,Men,97,31,"Karaman, Dino",CRO,25-29,01:09:05
2025 Madrid,HYROX PRO - Overall,Men,98,25,"Olivares Plaza, Sergio",ESP,35-39,01:09:05
2025 Madrid,HYROX PRO - Overall,Men,99,3,"Fairnington, Barney",GBR,40-44,01:09:14
2025 Madrid,HYROX PRO - Overall,Men,100,26,"Nessah, Mohamed",FRA,30-34,01:09:23
2025 Madrid,HYROX PRO - Overall,Men,101,4,"Mezzache, Sam",FRA,40-44,01:09:26
2025 Madrid,HYROX PRO - Overall,Men,102,27,"Dunsmore, Gregg",GBR,30-34,01:09:28
2025 Madrid,HYROX PRO - Overall,Men,103,32,"Callagher, George",GBR,25-29,01:09:29
2025 Madrid,HYROX PRO - Overall,Men,104,33,"Le Clainche, Lucas",FRA,25-29,01:09:34
2025 Madrid,HYROX PRO - Overall,Men,105,5,"Martín-Romo Parra, Santiago",ESP,40-44,01:09:35
2025 Madrid,HYROX PRO - Overall,Men,106,26,"Ferrer, Yoel",ESP,35-39,01:09:37
2025 Madrid,HYROX PRO - Overall,Men,107,15,"Jumabhoy, Luca",AUS,16-24,01:09:40
2025 Madrid,HYROX PRO - Overall,Men,108,34,"Mehanovic, Harun",BIH,25-29,01:09:40
2025 Madrid,HYROX PRO - Overall,Men,109,28,"Gil Gómez, Jose Miguel",ESP,30-34,01:09:46
2025 Madrid,HYROX PRO - Overall,Men,110,27,"Papikas, Ioannis",GRE,35-39,01:09:47
2025 Madrid,HYROX PRO - Overall,Men,111,35,"Crossley, Conor",GBR,25-29,01:09:48
2025 Madrid,HYROX PRO - Overall,Men,112,29,"Pallarés Pastor, Guillermo",ESP,30-34,01:09:52
2025 Madrid,HYROX PRO - Overall,Men,113,36,"Blanco Bello, Ian",ESP,25-29,01:09:53
2025 Madrid,HYROX PRO - Overall,Men,114,37,"Lescarboura, Guillaume",FRA,25-29,01:09:56
2025 Madrid,HYROX PRO - Overall,Men,115,28,"Hanson, Jordan",GBR,35-39,01:10:02
2025 Madrid,HYROX PRO - Overall,Men,116,38,"Whitney, Josh",GBR,25-29,01:10:05
2025 Madrid,HYROX PRO - Overall,Men,117,16,"Marques, Luis",POR,16-24,01:10:09
2025 Madrid,HYROX PRO - Overall,Men,118,39,"Taki, Al",GBR,25-29,01:10:12
2025 Madrid,HYROX PRO - Overall,Men,119,30,"De la Peña, Luis",ESP,30-34,01:10:18
2025 Madrid,HYROX PRO - Overall,Men,120,6,"Gordo Hernández, Miguel Ángel",ESP,40-44,01:10:19
2025 Madrid,HYROX PRO - Overall,Men,121,40,"Obeso, Jon Ander",ESP,25-29,01:10:22
2025 Madrid,HYROX PRO - Overall,Men,122,31,"Baha, Ali",FRA,30-34,01:10:25
2025 Madrid,HYROX PRO - Overall,Men,123,32,"Jiménez caballero, Sergio",ESP,30-34,01:10:28
2025 Madrid,HYROX PRO - Overall,Men,124,41,"Jensen, Frederik",DEN,25-29,01:10:29
2025 Madrid,HYROX PRO - Overall,Men,125,2,"Silva, Ivan",POR,45-49,01:10:39
