Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2026 Bilbao,HYROX PRO,Men,1,1,"Thompson, Harry",ENG,30-34,00:54:55
2026 Bilbao,HYROX PRO,Men,2,2,"Halliday, Graham",GBR,30-34,00:56:22
2026 Bilbao,HYROX PRO,Men,3,3,"Sánchez Santos, Pablo",ESP,30-34,00:56:37
2026 Bilbao,HYROX PRO,Men,4,1,"Toral Leiva, Pedro Antonio",ESP,25-29,00:57:12
2026 Bilbao,HYROX PRO,Men,5,2,"Viciedo Gimeno, Roberto",ESP,25-29,00:58:40
2026 Bilbao,HYROX PRO,Men,6,1,"Ribeiro, José",POR,16-24,00:58:51
2026 Bilbao,HYROX PRO,Men,7,4,"Jouve, Olivier",FRA,30-34,00:59:09
2026 Bilbao,HYROX PRO,Men,8,1,"Pimentel, Samuel",ESP,40-44,00:59:33
2026 Bilbao,HYROX PRO,Men,9,5,"Latinne, Reynaldo",BEL,30-34,00:59:34
2026 Bilbao,HYROX PRO,Men,10,2,"Khampasath, Cédric",FRA,40-44,00:59:58
2026 Bilbao,HYROX PRO,Men,11,6,"Dumpiérrez Ferrer, Matías",ESP,30-34,01:00:52
2026 Bilbao,HYROX PRO,Men,12,7,"SAURIN, FLORIAN",FRA,30-34,01:01:06
2026 Bilbao,HYROX PRO,Men,13,8,"ANGLADA, BERNAT",ESP,30-34,01:01:21
2026 Bilbao,HYROX PRO,Men,14,2,"Teresinho, Pedro",POR,16-24,01:01:21
2026 Bilbao,HYROX PRO,Men,15,9,"McSherry, Kristofer",SCO,30-34,01:01:24
2026 Bilbao,HYROX PRO,Men,16,3,"Solari, Matteo",SUI,25-29,01:01:31
2026 Bilbao,HYROX PRO,Men,17,4,"Cano, Erlaitz",ESP,25-29,01:01:32
2026 Bilbao,HYROX PRO,Men,18,10,"Dias, Francisco",POR,30-34,01:01:45
2026 Bilbao,HYROX PRO,Men,19,1,"bouhana, Antoine",FRA,35-39,01:01:50
2026 Bilbao,HYROX PRO,Men,20,2,"Prates, Filipe",POR,35-39,01:01:55
2026 Bilbao,HYROX PRO,Men,21,3,"Harold, Stephen",IRL,35-39,01:02:04
2026 Bilbao,HYROX PRO,Men,22,5,"Lamothe, Emmanuel",FRA,25-29,01:02:08
2026 Bilbao,HYROX PRO,Men,23,4,"Harrell, Ash",GBR,35-39,01:02:33
2026 Bilbao,HYROX PRO,Men,24,5,"Patiño vieites, Rubén",ESP,35-39,01:03:01
2026 Bilbao,HYROX PRO,Men,25,11,"Mayoute, Nicolas",FRA,30-34,01:03:12
2026 Bilbao,HYROX PRO,Men,26,12,"Arturo Barral, Jorge",ESP,30-34,01:03:17
2026 Bilbao,HYROX PRO,Men,27,3,"Rojas Cañas, Julián D.",COL,16-24,01:03:32
2026 Bilbao,HYROX PRO,Men,28,6,"Mtnez, Santi",ESP,35-39,01:03:33
2026 Bilbao,HYROX PRO,Men,29,13,"Serrano, Alberto",ESP,30-34,01:03:33
2026 Bilbao,HYROX PRO,Men,30,6,"Obeso, Jon Ander",ESP,25-29,01:03:36
2026 Bilbao,HYROX PRO,Men,31,7,"Toquero, Yeray",ESP,35-39,01:04:04
2026 Bilbao,HYROX PRO,Men,32,3,"Clot, Romain",FRA,40-44,01:04:17
2026 Bilbao,HYROX PRO,Men,33,7,"Martins, Dimitry",FRA,25-29,01:04:21
2026 Bilbao,HYROX PRO,Men,34,8,"Biguet, Emmanuel",FRA,25-29,01:04:34
2026 Bilbao,HYROX PRO,Men,35,14,"Salama, Pepe",ESP,30-34,01:04:36
2026 Bilbao,HYROX PRO,Men,36,9,"Syrotiuk, Evan",FRA,25-29,01:04:40
2026 Bilbao,HYROX PRO,Men,37,8,"Delavari, Kyle",IRL,35-39,01:04:49
2026 Bilbao,HYROX PRO,Men,38,15,"Pareja, Alberto",ESP,30-34,01:04:50
2026 Bilbao,HYROX PRO,Men,39,4,"Arcos Liroa, Julian",ESP,40-44,01:04:54
2026 Bilbao,HYROX PRO,Men,40,9,"Gorostidi diaz, Ion",ESP,35-39,01:04:59
2026 Bilbao,HYROX PRO,Men,41,5,"Oliver, Anthony",FRA,40-44,01:05:01
2026 Bilbao,HYROX PRO,Men,42,10,"Lescarboura, Guillaume",FRA,25-29,01:05:01
2026 Bilbao,HYROX PRO,Men,43,11,"Ponte Luna, Francisco Javier",ESP,25-29,01:05:02
2026 Bilbao,HYROX PRO,Men,44,16,"Maia, David",POR,30-34,01:05:07
2026 Bilbao,HYROX PRO,Men,45,6,"Stols, Robert",NED,40-44,01:05:24
2026 Bilbao,HYROX PRO,Men,46,12,"Aspuru, Hodei",ESP,25-29,01:05:35
2026 Bilbao,HYROX PRO,Men,47,10,"johnson, bradley",GBR,35-39,01:05:55
2026 Bilbao,HYROX PRO,Men,48,13,"Grabowski, Michal",POL,25-29,01:06:13
2026 Bilbao,HYROX PRO,Men,49,17,"Beristain, Iker",ESP,30-34,01:06:21
2026 Bilbao,HYROX PRO,Men,50,14,"Manuel Roca, Maneu",ESP,25-29,01:06:21
2026 Bilbao,HYROX PRO,Men,51,15,"Mullane, Jack",IRL,25-29,01:06:23
2026 Bilbao,HYROX PRO,Men,52,18,"de la Peña, Luis",ESP,30-34,01:06:27
2026 Bilbao,HYROX PRO,Men,53,16,"Vesterholm, Andreas",DEN,25-29,01:06:27
2026 Bilbao,HYROX PRO,Men,54,11,"Monguillon, Grégoire",FRA,35-39,01:06:41
2026 Bilbao,HYROX PRO,Men,55,19,"Næstholdt, Anders",DEN,30-34,01:06:43
2026 Bilbao,HYROX PRO,Men,56,1,"Feijoo, DANIEL",ESP,45-49,01:06:45
2026 Bilbao,HYROX PRO,Men,57,20,"Gonzalez Pereda, Ruben",ESP,30-34,01:06:58
2026 Bilbao,HYROX PRO,Men,58,17,"Fernández Lorenzo, Guillerme",ESP,25-29,01:07:09
2026 Bilbao,HYROX PRO,Men,59,21,"Nunes, Gonçalo",POR,30-34,01:07:18
2026 Bilbao,HYROX PRO,Men,60,18,"Reynolds, Robert",IRL,25-29,01:07:18
2026 Bilbao,HYROX PRO,Men,61,19,"Mas Serrano, Daniel",ESP,25-29,01:07:18
2026 Bilbao,HYROX PRO,Men,62,22,"Shoemark, Conor",GBR,30-34,01:07:23
2026 Bilbao,HYROX PRO,Men,63,2,"Adriani, Benjamin",GER,45-49,01:07:24
2026 Bilbao,HYROX PRO,Men,64,12,"Santana Acosta, Omar Jesús",ESP,35-39,01:07:32
2026 Bilbao,HYROX PRO,Men,65,23,"Villa, Max",FRA,30-34,01:07:47
2026 Bilbao,HYROX PRO,Men,66,24,"Gonzales, Luis",PER,30-34,01:07:53
2026 Bilbao,HYROX PRO,Men,67,25,"Perdomo Suárez, Javier",ESP,30-34,01:08:03
2026 Bilbao,HYROX PRO,Men,68,13,"Cansfield, Tom",GBR,35-39,01:08:16
2026 Bilbao,HYROX PRO,Men,69,7,"Rodríguez Quintana, Juan Manuel",ESP,40-44,01:08:16
2026 Bilbao,HYROX PRO,Men,70,14,"Rodríguez azcunaga, David",ESP,35-39,01:08:17
2026 Bilbao,HYROX PRO,Men,71,8,"FERNÁNDEZ PEÑA, MIKEL",ESP,40-44,01:08:17
2026 Bilbao,HYROX PRO,Men,72,9,"degoutte, laurent",FRA,40-44,01:08:22
2026 Bilbao,HYROX PRO,Men,73,3,"Henriques, Francisco",POR,45-49,01:08:25
2026 Bilbao,HYROX PRO,Men,74,4,"Rivero, Angel",ESP,45-49,01:08:25
2026 Bilbao,HYROX PRO,Men,75,20,"Branco, José",POR,25-29,01:08:26
2026 Bilbao,HYROX PRO,Men,76,4,"Ansard, Steven",FRA,16-24,01:08:29
2026 Bilbao,HYROX PRO,Men,77,21,"Eckstein Guerado, Samuel",ESP,25-29,01:08:29
2026 Bilbao,HYROX PRO,Men,78,15,"Cespedosa Toribio, David",ESP,35-39,01:08:39
2026 Bilbao,HYROX PRO,Men,79,10,"Bianchi, Mattia",ITA,40-44,01:08:47
