Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Rio de Janeiro,HYROX PRO,Men,1,1,"Lozano Márquez, Aldo",MEX,25-29,01:01:25
2025 Rio de Janeiro,HYROX PRO,Men,2,1,"Afornali, Derik",BRA,35-39,01:03:35
2025 Rio de Janeiro,HYROX PRO,Men,3,1,"Guida, Luiz",BRA,40-44,01:04:14
2025 Rio de Janeiro,HYROX PRO,Men,4,2,"Roncancio, Sergio",COL,25-29,01:04:31
2025 Rio de Janeiro,HYROX PRO,Men,5,2,"Oliver, Anthony",FRA,40-44,01:06:19
2025 Rio de Janeiro,HYROX PRO,Men,6,2,"Ficcadenti, Santiago",ARG,35-39,01:06:23
2025 Rio de Janeiro,HYROX PRO,Men,7,3,"Miranda, Alan",BRA,40-44,01:06:45
2025 Rio de Janeiro,HYROX PRO,Men,8,1,"Marques, Renato",BRA,30-34,01:06:59
2025 Rio de Janeiro,HYROX PRO,Men,9,4,"Nogueira, Rafael",BRA,40-44,01:07:18
2025 Rio de Janeiro,HYROX PRO,Men,10,1,"Ventura, Hugo",POR,45-49,01:07:19
2025 Rio de Janeiro,HYROX PRO,Men,11,3,"Nantois, Quentin",FRA,35-39,01:07:26
2025 Rio de Janeiro,HYROX PRO,Men,12,1,"Abreu, Duanny",DOM,16-24,01:07:45
2025 Rio de Janeiro,HYROX PRO,Men,13,3,"Leon, Igor",BRA,25-29,01:07:53
2025 Rio de Janeiro,HYROX PRO,Men,14,4,"Lino, Matheus",BRA,25-29,01:08:29
2025 Rio de Janeiro,HYROX PRO,Men,15,5,"Davis, Agustín",CHI,25-29,01:08:50
2025 Rio de Janeiro,HYROX PRO,Men,16,2,"Huerta Saint John, Aric",MEX,30-34,01:08:51
2025 Rio de Janeiro,HYROX PRO,Men,17,2,"Vincent, Mathéo",FRA,16-24,01:09:20
2025 Rio de Janeiro,HYROX PRO,Men,18,6,"Gómez, Víctor",DOM,25-29,01:09:42
2025 Rio de Janeiro,HYROX PRO,Men,19,4,"Gohl, Gustavo",BRA,35-39,01:10:29
2025 Rio de Janeiro,HYROX PRO,Men,20,3,"Gouveia, Lucas",BRA,30-34,01:10:34
2025 Rio de Janeiro,HYROX PRO,Men,21,4,"Caetano, Pedro",BRA,30-34,01:10:42
2025 Rio de Janeiro,HYROX PRO,Men,22,5,"Peruzzo, Tiago",BRA,40-44,01:10:49
2025 Rio de Janeiro,HYROX PRO,Men,23,5,"Cunha, Marcos",BRA,35-39,01:11:03
2025 Rio de Janeiro,HYROX PRO,Men,24,6,"Britto, Tony",BRA,35-39,01:11:06
2025 Rio de Janeiro,HYROX PRO,Men,25,7,"Laafar, Yassine",FRA,35-39,01:11:18
