Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Frankfurt,HYROX PRO DOUBLES,Men,1,1,"Tobias Lautwein, Christof Brenner",,35-39,00:52:10
2025 Frankfurt,HYROX PRO DOUBLES,Men,2,1,"Florian Gast, Lukas Zajons",,30-34,00:53:17
2025 Frankfurt,HYROX PRO DOUBLES,Men,3,1,"Tiago Lousa, Tom Hogan",,40-44,00:53:34
2025 Frankfurt,HYROX PRO DOUBLES,Men,4,2,"Lukas Storath, Andi Dreitz",,40-44,00:53:53
2025 Frankfurt,HYROX PRO DOUBLES,Men,5,2,"Sascha Ahrens, Tobias Kiefer",,35-39,00:54:10
2025 Frankfurt,HYROX PRO DOUBLES,Men,6,2,"Benito Baez Ayala, Julian Krüger",,30-34,00:54:48
2025 Frankfurt,HYROX PRO DOUBLES,Men,7,3,"Frederic Legatzki, Timo Van Der Meer",,30-34,00:54:52
2025 Frankfurt,HYROX PRO DOUBLES,Men,8,4,"Felix Bierwirth, Henrik Schilling",,30-34,00:56:25
2025 Frankfurt,HYROX PRO DOUBLES,Men,9,1,"Dennis Musche, Noel-Etienne Prietzel",,16-24,00:56:37
2025 Frankfurt,HYROX PRO DOUBLES,Men,10,1,"Jonathan Heuer, Mario Kuhnt",,25-29,00:57:16
2025 Frankfurt,HYROX PRO DOUBLES,Men,11,2,"Manuel Jandrijevic, Daniel Leibinger",,25-29,00:57:34
2025 Frankfurt,HYROX PRO DOUBLES,Men,12,3,"Marius Sauter, Dominik Sauter",,25-29,00:57:41
2025 Frankfurt,HYROX PRO DOUBLES,Men,13,4,"Alex Kukla, Kim Gottwald",,25-29,00:57:52
2025 Frankfurt,HYROX PRO DOUBLES,Men,14,3,"Clovis Marion, Cyrille Carre",,35-39,00:58:03
2025 Frankfurt,HYROX PRO DOUBLES,Men,15,5,"Dominik Kaunert, Tobias Kienle",,30-34,00:58:03
2025 Frankfurt,HYROX PRO DOUBLES,Men,16,2,"Sebastian Spiegl, Julien Hasse",,16-24,00:58:07
2025 Frankfurt,HYROX PRO DOUBLES,Men,17,6,"Kevin Forootan, Slohan Jean Marie Marie Magdeleine",,30-34,00:58:10
2025 Frankfurt,HYROX PRO DOUBLES,Men,18,5,"Marvin Walter, Malte Hornemann",,25-29,00:58:21
2025 Frankfurt,HYROX PRO DOUBLES,Men,19,4,"Martin Strauch, Gordon Bieling",,35-39,00:58:44
2025 Frankfurt,HYROX PRO DOUBLES,Men,20,7,"Fabio Mancuso, Tim Ufermann",,30-34,00:58:56
2025 Frankfurt,HYROX PRO DOUBLES,Men,21,6,"Elias Maier, Alexander Schweigert",,25-29,00:58:56
2025 Frankfurt,HYROX PRO DOUBLES,Men,22,1,"Philipp Müller, Maik Schindler",,45-49,00:59:07
2025 Frankfurt,HYROX PRO DOUBLES,Men,23,5,"Albino Vieira, Carlos Silva",,35-39,00:59:10
2025 Frankfurt,HYROX PRO DOUBLES,Men,24,8,"Florian Staudt, Sebastian Günther",,30-34,00:59:15
2025 Frankfurt,HYROX PRO DOUBLES,Men,25,7,"Jonathan Walsh, Barry Walsh",,25-29,00:59:16
2025 Frankfurt,HYROX PRO DOUBLES,Men,26,3,"Ramy Peuker, Tarek Ibrahim",,40-44,00:59:25
2025 Frankfurt,HYROX PRO DOUBLES,Men,27,8,"Henry Schönburg, Eric Schönburg",,25-29,00:59:34
2025 Frankfurt,HYROX PRO DOUBLES,Men,28,9,"Elte Hupkes, Teun Coumou",,30-34,00:59:49
2025 Frankfurt,HYROX PRO DOUBLES,Men,29,3,"Alexandro Cavallaro, Finn Kasting",,16-24,01:00:00
2025 Frankfurt,HYROX PRO DOUBLES,Men,30,6,"Thomas Nortvig, Andreas Vesterholm",,35-39,01:00:01
2025 Frankfurt,HYROX PRO DOUBLES,Men,31,9,"Max Wermke, Nick Wermke",,25-29,01:00:04
2025 Frankfurt,HYROX PRO DOUBLES,Men,32,10,"David Pfahl, Alexander Götz",,30-34,01:00:07
2025 Frankfurt,HYROX PRO DOUBLES,Men,33,10,"Florian Verderame, Elias Iboukhoulef",,25-29,01:00:07
2025 Frankfurt,HYROX PRO DOUBLES,Men,34,7,"Peter Schreiber, Benjamin Neumann",,35-39,01:00:11
2025 Frankfurt,HYROX PRO DOUBLES,Men,35,11,"Jens Rechmann, Jan Seinsch",,25-29,01:00:12
2025 Frankfurt,HYROX PRO DOUBLES,Men,36,8,"Alexandre Florimond, Antoine Dumain",,35-39,01:00:24
2025 Frankfurt,HYROX PRO DOUBLES,Men,37,12,"Philipp Karg, Noah Tiltack",,25-29,01:00:27
2025 Frankfurt,HYROX PRO DOUBLES,Men,38,4,"Maximilian Wolf, Mark Gamper",,16-24,01:00:28
2025 Frankfurt,HYROX PRO DOUBLES,Men,39,11,"Denis Clotten, Oskar Günther",,30-34,01:00:29
2025 Frankfurt,HYROX PRO DOUBLES,Men,40,13,"Nathan Haag, Weber Louis",,25-29,01:00:33
2025 Frankfurt,HYROX PRO DOUBLES,Men,41,12,"Patrick Neumann, Kevin Schulz",,30-34,01:00:34
2025 Frankfurt,HYROX PRO DOUBLES,Men,42,13,"Alexander Herbrecht, Marcel Roith",,30-34,01:00:34
2025 Frankfurt,HYROX PRO DOUBLES,Men,43,14,"Tobias Hessling, Davidson Kwame Eden",,30-34,01:00:41
2025 Frankfurt,HYROX PRO DOUBLES,Men,44,15,"Eike Christian Krüger, Benjamin Wieneck",,30-34,01:00:42
2025 Frankfurt,HYROX PRO DOUBLES,Men,45,9,"Tom Schäfer, Armin Hungbaur",,35-39,01:01:09
2025 Frankfurt,HYROX PRO DOUBLES,Men,46,16,"Patrick Grieger, Christian Braun",,30-34,01:01:22
2025 Frankfurt,HYROX PRO DOUBLES,Men,47,10,"Philipp Striebel, David Striebel",,35-39,01:01:28
2025 Frankfurt,HYROX PRO DOUBLES,Men,48,17,"Radik Guk, Robin Vimpolsek",,30-34,01:01:28
2025 Frankfurt,HYROX PRO DOUBLES,Men,49,18,"Dorian Schneider, Joffrey Eder",,30-34,01:01:31
2025 Frankfurt,HYROX PRO DOUBLES,Men,50,4,"Thomas Mayr, Moritz Spangenberg",,40-44,01:01:41
2025 Frankfurt,HYROX PRO DOUBLES,Men,51,19,"Fabian Gruber, Alexander Walter",,30-34,01:01:45
2025 Frankfurt,HYROX PRO DOUBLES,Men,52,14,"Lukas Priebe, Tim Bertsche",,25-29,01:01:45
2025 Frankfurt,HYROX PRO DOUBLES,Men,53,20,"Robin Ronecker, Robin Soppa",,30-34,01:01:48
