Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Shanghai,HYROX PRO,Men,1,1,"Heck, Gabriel",USA,30-34,00:57:16
2025 Shanghai,HYROX PRO,Men,2,2,"王, 忍",CHN,30-34,01:01:48
2025 Shanghai,HYROX PRO,Men,3,1,"Elliott, Jack",AUS,25-29,01:02:59
2025 Shanghai,HYROX PRO,Men,4,3,"Poliakov, Pavel",RUS,30-34,01:04:14
2025 Shanghai,HYROX PRO,Men,5,1,"Tieu, Johnny",USA,35-39,01:04:39
2025 Shanghai,HYROX PRO,Men,6,1,"Maselli, Luca",ITA,40-44,01:05:57
2025 Shanghai,HYROX PRO,Men,7,4,"郭, 晨光",CHN,30-34,01:06:09
2025 Shanghai,HYROX PRO,Men,8,2,"Wong, Ting Chun",HKG,25-29,01:06:40
2025 Shanghai,HYROX PRO,Men,9,2,"Lee, Ho Kiat",MAS,35-39,01:07:23
2025 Shanghai,HYROX PRO,Men,10,3,"Corry, Daniel",GBR,35-39,01:07:27
2025 Shanghai,HYROX PRO,Men,11,1,"Choi, Caymus",HKG,16-24,01:07:29
2025 Shanghai,HYROX PRO,Men,12,3,"Quantrill, Brandon",GBR,25-29,01:07:53
2025 Shanghai,HYROX PRO,Men,13,5,"Ng, Wai Ka",HKG,30-34,01:08:00
2025 Shanghai,HYROX PRO,Men,14,6,"Wood, Jonty",NZL,30-34,01:08:15
2025 Shanghai,HYROX PRO,Men,15,7,"朱, 昊",CHN,30-34,01:08:39
2025 Shanghai,HYROX PRO,Men,16,1,"Souleyman, Jan",GBR,50-54,01:08:58
2025 Shanghai,HYROX PRO,Men,17,8,"李, 聪",CHN,30-34,01:09:08
2025 Shanghai,HYROX PRO,Men,18,9,"Brown, Nick",HKG,30-34,01:09:10
2025 Shanghai,HYROX PRO,Men,19,4,"Sun, Joseph",USA,35-39,01:09:45
2025 Shanghai,HYROX PRO,Men,20,10,"Kong, Ki Hwan",KOR,30-34,01:10:01
2025 Shanghai,HYROX PRO,Men,21,4,"李, 龙",CHN,25-29,01:10:12
2025 Shanghai,HYROX PRO,Men,22,11,"Casap, Vladimir",MDA,30-34,01:10:26
2025 Shanghai,HYROX PRO,Men,23,12,"徐, 跃光",CHN,30-34,01:11:13
2025 Shanghai,HYROX PRO,Men,24,5,"姜, 智航",CHN,35-39,01:11:18
2025 Shanghai,HYROX PRO,Men,25,13,"Grace, Jack",AUS,30-34,01:11:22
2025 Shanghai,HYROX PRO,Men,26,2,"盘, 业进",CHN,16-24,01:11:43
2025 Shanghai,HYROX PRO,Men,27,6,"Deliers, Florian",FRA,35-39,01:12:07
