Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2026 Amsterdam,HYROX PRO - Overall,Men,1,1,"Weersma, Hidde",NED,25-29,00:54:15
2026 Amsterdam,HYROX PRO - Overall,Men,2,2,"Enthoven, Maarten",NED,25-29,00:56:04
2026 Amsterdam,HYROX PRO - Overall,Men,3,1,"Coquillaud-Salomon, Julien",FRA,35-39,00:56:20
2026 Amsterdam,HYROX PRO - Overall,Men,4,1,"Almeida, Joao",POR,30-34,00:57:08
2026 Amsterdam,HYROX PRO - Overall,Men,5,1,"Schoeman, Sam",NED,16-24,00:57:09
2026 Amsterdam,HYROX PRO - Overall,Men,6,3,"Garel, Quentin",FRA,25-29,00:57:21
2026 Amsterdam,HYROX PRO - Overall,Men,7,4,"Weindl, Paul",GER,25-29,00:57:50
2026 Amsterdam,HYROX PRO - Overall,Men,8,2,"Pingliez, Quentin",FRA,30-34,00:57:59
2026 Amsterdam,HYROX PRO - Overall,Men,9,2,"Lautwein, Tobias",GER,35-39,00:58:14
2026 Amsterdam,HYROX PRO - Overall,Men,10,5,"Vandendaele, Vic",BEL,25-29,00:58:19
2026 Amsterdam,HYROX PRO - Overall,Men,11,3,"Poremba, Krystian Patryk",POL,30-34,00:58:24
2026 Amsterdam,HYROX PRO - Overall,Men,12,6,"Hynek, Richard",CZE,25-29,00:58:27
2026 Amsterdam,HYROX PRO - Overall,Men,13,1,"O Brien, Paul",IRL,40-44,00:58:33
2026 Amsterdam,HYROX PRO - Overall,Men,14,2,"Odonnell, Michael",GBR,16-24,00:58:39
2026 Amsterdam,HYROX PRO - Overall,Men,15,4,"Avenel, Maxime",FRA,30-34,00:58:41
2026 Amsterdam,HYROX PRO - Overall,Men,16,7,"Lemmelijn, Ward",BEL,25-29,00:58:42
2026 Amsterdam,HYROX PRO - Overall,Men,17,5,"Alici, Turker",TUR,30-34,00:59:09
2026 Amsterdam,HYROX PRO - Overall,Men,18,1,"Storath, Lukas",GER,45-49,00:59:09
2026 Amsterdam,HYROX PRO - Overall,Men,19,2,"Van Herk, Robert",NED,40-44,00:59:23
2026 Amsterdam,HYROX PRO - Overall,Men,20,6,"Gamba Dondich, Valentin",ARG,30-34,00:59:25
2026 Amsterdam,HYROX PRO - Overall,Men,21,7,"Sinclair, Adam",GBR,30-34,00:59:26
2026 Amsterdam,HYROX PRO - Overall,Men,22,8,"Rademaker, Lars",NED,30-34,00:59:28
2026 Amsterdam,HYROX PRO - Overall,Men,23,3,"Kinget, Niels",BEL,16-24,00:59:35
2026 Amsterdam,HYROX PRO - Overall,Men,24,9,"Vercouter, Félix",BEL,30-34,00:59:50
2026 Amsterdam,HYROX PRO - Overall,Men,25,8,"Van Overdam, Luc",NED,25-29,01:00:01
2026 Amsterdam,HYROX PRO - Overall,Men,26,10,"Freitas, Diogo",POR,30-34,01:00:23
2026 Amsterdam,HYROX PRO - Overall,Men,27,11,"Nieuwenhuis, Mark",NED,30-34,01:00:26
2026 Amsterdam,HYROX PRO - Overall,Men,28,9,"Mattheeuws, Emile",BEL,25-29,01:00:29
2026 Amsterdam,HYROX PRO - Overall,Men,29,12,"Donohoe, Michael",IRL,30-34,01:00:36
2026 Amsterdam,HYROX PRO - Overall,Men,30,3,"Humphries, Afan",GBR,35-39,01:00:51
2026 Amsterdam,HYROX PRO - Overall,Men,31,4,"Verstuyft, Kwinten",BEL,35-39,01:00:57
2026 Amsterdam,HYROX PRO - Overall,Men,32,5,"Daly, Mick",IRL,35-39,01:01:04
2026 Amsterdam,HYROX PRO - Overall,Men,33,10,"Willigenburg, Thierry",NED,25-29,01:01:10
2026 Amsterdam,HYROX PRO - Overall,Men,34,6,"Ziegler, Manuel",GER,35-39,01:01:17
2026 Amsterdam,HYROX PRO - Overall,Men,35,4,"Van Gelder, Finn",NED,16-24,01:02:00
2026 Amsterdam,HYROX PRO - Overall,Men,36,7,"Blankenburgh, David",NED,35-39,01:02:06
2026 Amsterdam,HYROX PRO - Overall,Men,37,13,"Latinne, Reynaldo",BEL,30-34,01:02:18
2026 Amsterdam,HYROX PRO - Overall,Men,38,8,"Delalonde, Thierry",FRA,35-39,01:02:20
2026 Amsterdam,HYROX PRO - Overall,Men,39,14,"Wiersma, Sil",NED,30-34,01:02:22
2026 Amsterdam,HYROX PRO - Overall,Men,40,9,"Harold, Stephen",IRL,35-39,01:02:36
2026 Amsterdam,HYROX PRO - Overall,Men,41,5,"Beugel, Rik",NED,16-24,01:02:38
2026 Amsterdam,HYROX PRO - Overall,Men,42,15,"Crans, Bram",NED,30-34,01:02:38
2026 Amsterdam,HYROX PRO - Overall,Men,43,16,"Gödde, Dennis",GER,30-34,01:02:51
2026 Amsterdam,HYROX PRO - Overall,Men,44,11,"Blandkjenn, Dag",NOR,25-29,01:02:57
2026 Amsterdam,HYROX PRO - Overall,Men,45,10,"Anciaux, Maxime",BEL,35-39,01:03:17
2026 Amsterdam,HYROX PRO - Overall,Men,46,17,"De Vliegere, Yannick",NED,30-34,01:03:22
2026 Amsterdam,HYROX PRO - Overall,Men,47,6,"Mcguinness, Brandon",SCO,16-24,01:03:24
2026 Amsterdam,HYROX PRO - Overall,Men,48,12,"Hesselberth, Paul",NED,25-29,01:03:25
2026 Amsterdam,HYROX PRO - Overall,Men,49,13,"Aktas, Kent",NED,25-29,01:03:27
2026 Amsterdam,HYROX PRO - Overall,Men,50,7,"Guillou, Mathis",FRA,16-24,01:03:28
2026 Amsterdam,HYROX PRO - Overall,Men,51,14,"Rietveld, Mike",NED,25-29,01:03:29
2026 Amsterdam,HYROX PRO - Overall,Men,52,8,"Çakular, Vince",NED,16-24,01:03:31
2026 Amsterdam,HYROX PRO - Overall,Men,53,18,"Huiszoon, Raimond",NED,30-34,01:03:39
2026 Amsterdam,HYROX PRO - Overall,Men,54,15,"Ajeel, Hamza",IRL,25-29,01:03:56
2026 Amsterdam,HYROX PRO - Overall,Men,55,19,"Jannenga, Dave",NED,30-34,01:04:04
2026 Amsterdam,HYROX PRO - Overall,Men,56,11,"Middlemiss, Hamish",GBR,35-39,01:04:08
2026 Amsterdam,HYROX PRO - Overall,Men,57,16,"Westerbaan, Julian",NED,25-29,01:04:13
2026 Amsterdam,HYROX PRO - Overall,Men,58,20,"Verboom, Pascal",NED,30-34,01:04:17
2026 Amsterdam,HYROX PRO - Overall,Men,59,9,"Proost, Koen",NED,16-24,01:04:32
2026 Amsterdam,HYROX PRO - Overall,Men,60,21,"Van Ommen, Nick",NED,30-34,01:04:39
2026 Amsterdam,HYROX PRO - Overall,Men,61,2,"Fernandez, Olivier",FRA,45-49,01:04:48
2026 Amsterdam,HYROX PRO - Overall,Men,62,22,"Bakhuis, Wouter",NED,30-34,01:04:54
2026 Amsterdam,HYROX PRO - Overall,Men,63,12,"Peters, Martijn",NED,35-39,01:04:55
2026 Amsterdam,HYROX PRO - Overall,Men,64,23,"Fletcher, Francois",FRA,30-34,01:04:56
2026 Amsterdam,HYROX PRO - Overall,Men,65,17,"Demicoli, Shaun",MLT,25-29,01:04:59
2026 Amsterdam,HYROX PRO - Overall,Men,66,10,"Van Der Ent, Hidde",NED,16-24,01:05:25
2026 Amsterdam,HYROX PRO - Overall,Men,67,18,"De Paiva E Cunha, Joshua",POR,25-29,01:05:27
2026 Amsterdam,HYROX PRO - Overall,Men,68,24,"Lichtenstein, Gabriel",GER,30-34,01:05:30
2026 Amsterdam,HYROX PRO - Overall,Men,69,13,"Dijksterhuis, Stijn",NED,35-39,01:05:35
2026 Amsterdam,HYROX PRO - Overall,Men,70,11,"Maguire, Conor",IRL,16-24,01:05:37
2026 Amsterdam,HYROX PRO - Overall,Men,71,12,"Van Erp, Boy",NED,16-24,01:05:37
2026 Amsterdam,HYROX PRO - Overall,Men,72,13,"Nolan, Rory",IRL,16-24,01:05:38
2026 Amsterdam,HYROX PRO - Overall,Men,73,25,"David, Nils",GER,30-34,01:05:55
2026 Amsterdam,HYROX PRO - Overall,Men,74,26,"Allan, Jake",GBR,30-34,01:05:59
2026 Amsterdam,HYROX PRO - Overall,Men,75,3,"Titaley, Boas",NED,40-44,01:05:59
2026 Amsterdam,HYROX PRO - Overall,Men,76,27,"Frensch, Olivier",BEL,30-34,01:06:01
2026 Amsterdam,HYROX PRO - Overall,Men,77,1,"Wennemars, Erben",NED,50-54,01:06:08
2026 Amsterdam,HYROX PRO - Overall,Men,78,19,"Versluis, Dylan",NED,25-29,01:06:16
2026 Amsterdam,HYROX PRO - Overall,Men,79,14,"Santos, Baltasar",POR,16-24,01:06:19
2026 Amsterdam,HYROX PRO - Overall,Men,80,3,"Van Der Zanden, Robert",NED,45-49,01:06:27
2026 Amsterdam,HYROX PRO - Overall,Men,81,14,"Brennecke, Florian",GER,35-39,01:06:29
2026 Amsterdam,HYROX PRO - Overall,Men,82,28,"De Gruijl, Peter",NED,30-34,01:06:30
2026 Amsterdam,HYROX PRO - Overall,Men,83,15,"Lof, Stijn",NED,16-24,01:06:38
2026 Amsterdam,HYROX PRO - Overall,Men,84,15,"Jessen, Servaas",NED,35-39,01:06:44
2026 Amsterdam,HYROX PRO - Overall,Men,85,16,"De Boer, Tieme",NED,16-24,01:06:46
2026 Amsterdam,HYROX PRO - Overall,Men,86,17,"Zerdel, Maks",IRL,16-24,01:06:53
2026 Amsterdam,HYROX PRO - Overall,Men,87,20,"Van Heiningen, Reno",NED,25-29,01:06:53
2026 Amsterdam,HYROX PRO - Overall,Men,88,16,"Van Rooijen, Sander",NED,35-39,01:07:02
2026 Amsterdam,HYROX PRO - Overall,Men,89,18,"Van Soeren, Eljan",NED,16-24,01:07:02
2026 Amsterdam,HYROX PRO - Overall,Men,90,4,"Oliver, Anthony",FRA,40-44,01:07:02
2026 Amsterdam,HYROX PRO - Overall,Men,91,21,"Kuipers, Wiebe",NED,25-29,01:07:27
2026 Amsterdam,HYROX PRO - Overall,Men,92,29,"Keresztury, Bence",HUN,30-34,01:07:28
2026 Amsterdam,HYROX PRO - Overall,Men,93,30,"Balogun, Kazem",GBR,30-34,01:07:32
2026 Amsterdam,HYROX PRO - Overall,Men,94,31,"Bleeksma, Lloyd",NED,30-34,01:07:35
2026 Amsterdam,HYROX PRO - Overall,Men,95,17,"Nicola, Gil",LUX,35-39,01:07:39
2026 Amsterdam,HYROX PRO - Overall,Men,96,22,"Stienenbos, Chris",NED,25-29,01:07:46
2026 Amsterdam,HYROX PRO - Overall,Men,97,32,"Lammers, Jan",NED,30-34,01:07:48
2026 Amsterdam,HYROX PRO - Overall,Men,98,33,"Verweij, Ferdy",NED,30-34,01:07:56
2026 Amsterdam,HYROX PRO - Overall,Men,99,5,"Bergmans, Mike",NED,40-44,01:08:00
2026 Amsterdam,HYROX PRO - Overall,Men,100,19,"Ahmed, Suhayb",NED,16-24,01:08:02
2026 Amsterdam,HYROX PRO - Overall,Men,101,20,"Großmann, Louis",GER,16-24,01:08:07
2026 Amsterdam,HYROX PRO - Overall,Men,102,23,"Van Ruiten, Roel",NED,25-29,01:08:08
2026 Amsterdam,HYROX PRO - Overall,Men,103,34,"Schuster, Fabian",AUT,30-34,01:08:12
2026 Amsterdam,HYROX PRO - Overall,Men,104,35,"Barghchi, Cyrus",GBR,30-34,01:08:15
2026 Amsterdam,HYROX PRO - Overall,Men,105,36,"Ellsworth, Cliff",NED,30-34,01:08:16
2026 Amsterdam,HYROX PRO - Overall,Men,106,24,"De Goede, Job",NED,25-29,01:08:16
2026 Amsterdam,HYROX PRO - Overall,Men,107,21,"Haimayer, Lukas",GER,16-24,01:08:16
2026 Amsterdam,HYROX PRO - Overall,Men,108,25,"Elshof, Ids",NED,25-29,01:08:17
2026 Amsterdam,HYROX PRO - Overall,Men,109,22,"Van Hees, Daan",NED,16-24,01:08:20
2026 Amsterdam,HYROX PRO - Overall,Men,110,37,"Lecat, Rémi",BEL,30-34,01:08:20
2026 Amsterdam,HYROX PRO - Overall,Men,111,18,"Martinet, Vincent",FRA,35-39,01:08:21
2026 Amsterdam,HYROX PRO - Overall,Men,112,26,"Raad, Friso",NED,25-29,01:08:23
2026 Amsterdam,HYROX PRO - Overall,Men,113,27,"Kramer, Damian",NED,25-29,01:08:34
2026 Amsterdam,HYROX PRO - Overall,Men,114,6,"Kneepkens, Dennis",NED,40-44,01:08:34
2026 Amsterdam,HYROX PRO - Overall,Men,115,4,"Nolan, Harry",IRL,45-49,01:08:38
