Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2026 Bilbao,HYROX PRO DOUBLES,Men,1,1,"Xavier Dufour, Martin Lecorgne",,25-29,00:49:56
2026 Bilbao,HYROX PRO DOUBLES,Men,2,1,"Aitor Lizarazu Hormilla, Igor Arruti Salgado",,30-34,00:50:52
2026 Bilbao,HYROX PRO DOUBLES,Men,3,1,"Tiago Lousa, Diogo Freitas",,35-39,00:52:22
2026 Bilbao,HYROX PRO DOUBLES,Men,4,2,"David Preciado, David Queiroz",,30-34,00:53:07
2026 Bilbao,HYROX PRO DOUBLES,Men,5,2,"Johnathan Pewtner, Afan Humphries",,35-39,00:53:43
2026 Bilbao,HYROX PRO DOUBLES,Men,6,3,"Daniel Casado Serra, Tim Briggs",,30-34,00:54:13
2026 Bilbao,HYROX PRO DOUBLES,Men,7,4,"Sergio Turull, Jon Iriondo",,30-34,00:54:17
2026 Bilbao,HYROX PRO DOUBLES,Men,8,3,"Fernando Martorell Munar, Lucas Perelló Caballero",,35-39,00:54:29
2026 Bilbao,HYROX PRO DOUBLES,Men,9,5,"James Micklem, Liam Hogan",,30-34,00:54:38
2026 Bilbao,HYROX PRO DOUBLES,Men,10,1,"Jose Resano, Dani Galindo",,40-44,00:54:49
2026 Bilbao,HYROX PRO DOUBLES,Men,11,2,"Ian Blanco Bello, Adrian Villanueva",,25-29,00:55:06
2026 Bilbao,HYROX PRO DOUBLES,Men,12,6,"Axel Saurel, Mehdi Berrouigat",,30-34,00:55:10
2026 Bilbao,HYROX PRO DOUBLES,Men,13,3,"Marco Tulio Maciel Evangelista, Angel Coll Plomer",,25-29,00:55:17
2026 Bilbao,HYROX PRO DOUBLES,Men,14,7,"JOSE ADRIÁN BAEZ BATISTA, JOSE MANUEL CABALLERO MARTEL",,30-34,00:55:33
2026 Bilbao,HYROX PRO DOUBLES,Men,15,4,"Iñaki Álvarez losada, Esteban Flor del puerto",,35-39,00:55:34
2026 Bilbao,HYROX PRO DOUBLES,Men,16,8,"Pedro Correia, Luís Nogueira",,30-34,00:55:36
2026 Bilbao,HYROX PRO DOUBLES,Men,17,1,"Ignacio Barreto Landrobe, Miguel Angel Gordo Hernández",,45-49,00:55:36
2026 Bilbao,HYROX PRO DOUBLES,Men,18,9,"Gonzalo Sánchez, Daniel Garcia",,30-34,00:55:56
2026 Bilbao,HYROX PRO DOUBLES,Men,19,10,"Joshua Fawssett, Jonah Garcia",,30-34,00:55:57
2026 Bilbao,HYROX PRO DOUBLES,Men,20,11,"Alexis Panetier, François Bossard",,30-34,00:56:02
