Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2026 Katowice,HYROX PRO DOUBLES,Men,1,1,"Sean Noble, Oli Fricker",,30-34,00:50:11
2026 Katowice,HYROX PRO DOUBLES,Men,2,2,"Luke Greer, Harry Thompson",,30-34,00:50:16
2026 Katowice,HYROX PRO DOUBLES,Men,3,1,"Ben Sutherland, Harry Sutherland",,25-29,00:50:34
2026 Katowice,HYROX PRO DOUBLES,Men,4,2,"Valentín Gamba Dondich, Roberto Viciedo Gimeno",,25-29,00:50:52
2026 Katowice,HYROX PRO DOUBLES,Men,5,1,"Aaron Woodman, Lee Tynan",,35-39,00:51:42
2026 Katowice,HYROX PRO DOUBLES,Men,6,2,"Beau Wills, Jonathon Wynn",,35-39,00:51:52
2026 Katowice,HYROX PRO DOUBLES,Men,7,1,"Cem ter Burg, Ross Walker",,16-24,00:52:36
2026 Katowice,HYROX PRO DOUBLES,Men,8,3,"Sebastian Najmowicz, Paweł Najmowicz",,30-34,00:53:02
2026 Katowice,HYROX PRO DOUBLES,Men,9,4,"Francesco Fioravanti, Alex Gasser",,30-34,00:53:33
2026 Katowice,HYROX PRO DOUBLES,Men,10,2,"Russell Christie, Dylan Thomson",,16-24,00:55:00
2026 Katowice,HYROX PRO DOUBLES,Men,11,3,"Shane McGowan, Kirk Taylor",,35-39,00:55:25
2026 Katowice,HYROX PRO DOUBLES,Men,12,3,"Zaquery Claeys, Connor Eves",,25-29,00:55:27
2026 Katowice,HYROX PRO DOUBLES,Men,13,4,"Joshua Henry, Richard Prendergast",,35-39,00:55:57
2026 Katowice,HYROX PRO DOUBLES,Men,14,3,"Daniel Chilton, Harvey Ackerley",,16-24,00:55:59
2026 Katowice,HYROX PRO DOUBLES,Men,15,4,"Ross Young, Adam Young",,25-29,00:56:02
2026 Katowice,HYROX PRO DOUBLES,Men,16,5,"Luke Forster, Francesco Giombini",,25-29,00:56:07
2026 Katowice,HYROX PRO DOUBLES,Men,17,5,"Glenn Tanti Cuschieri, Anthony Bajada",,35-39,00:56:08
2026 Katowice,HYROX PRO DOUBLES,Men,18,6,"Alberto Popescu, Vladimir Casap",,25-29,00:56:34
2026 Katowice,HYROX PRO DOUBLES,Men,19,5,"Blair Mathew James, Myles Draper",,30-34,00:56:48
2026 Katowice,HYROX PRO DOUBLES,Men,20,1,"Richard Vint, Nathan Dosanjh",,45-49,00:56:52
2026 Katowice,HYROX PRO DOUBLES,Men,21,6,"Konrad Wróbel, Mateusz Stępnikowski",,30-34,00:56:55
