Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2026 Istanbul,HYROX PRO,Men,1,1,"Czapla, Jannik",GER,25-29,00:55:46
2026 Istanbul,HYROX PRO,Men,2,1,"Lizarazu Hormilla, Aitor",ESP,30-34,00:56:46
2026 Istanbul,HYROX PRO,Men,3,2,"Fricker, Oli",GBR,30-34,00:57:07
2026 Istanbul,HYROX PRO,Men,4,1,"Baez Ayala, Benito",GER,35-39,00:57:36
2026 Istanbul,HYROX PRO,Men,5,1,"caruso, dylan",ITA,16-24,00:57:42
2026 Istanbul,HYROX PRO,Men,6,1,"O Brien, Paul",IRL,40-44,00:58:33
2026 Istanbul,HYROX PRO,Men,7,3,"Abrami, Samuele Carlo Ayrton",ITA,30-34,00:58:39
2026 Istanbul,HYROX PRO,Men,8,2,"Bagheritajamir, Mhammad",IRI,25-29,00:58:41
2026 Istanbul,HYROX PRO,Men,9,4,"Gvero, Simo",BIH,30-34,00:59:08
2026 Istanbul,HYROX PRO,Men,10,5,"Brown, Travis",GBR,30-34,00:59:15
2026 Istanbul,HYROX PRO,Men,11,3,"Williamson, Jake",GBR,25-29,00:59:27
2026 Istanbul,HYROX PRO,Men,12,6,"Wade, Zachary",USA,30-34,01:00:00
2026 Istanbul,HYROX PRO,Men,13,2,"TUCK, LEE",MAS,35-39,01:00:06
2026 Istanbul,HYROX PRO,Men,14,4,"Sutton, MJ",IRL,25-29,01:00:10
2026 Istanbul,HYROX PRO,Men,15,7,"Plowman, Matthew",GBR,30-34,01:00:39
2026 Istanbul,HYROX PRO,Men,16,3,"Maizzou, Achraf",FRA,35-39,01:00:41
2026 Istanbul,HYROX PRO,Men,17,2,"Bingham, Shane",GBR,16-24,01:00:49
2026 Istanbul,HYROX PRO,Men,18,1,"Viel, Mauro",ITA,45-49,01:00:56
2026 Istanbul,HYROX PRO,Men,19,8,"Henry, Joshua",GBR,30-34,01:01:20
2026 Istanbul,HYROX PRO,Men,20,9,"Höcht, Stefan",GER,30-34,01:01:28
2026 Istanbul,HYROX PRO,Men,21,10,"Alici, Turker",TUR,30-34,01:01:29
2026 Istanbul,HYROX PRO,Men,22,11,"Agrodimos, Christos",GRE,30-34,01:01:47
2026 Istanbul,HYROX PRO,Men,23,5,"Brügmann, Jendrik",GER,25-29,01:02:08
2026 Istanbul,HYROX PRO,Men,24,4,"Keen, Ojay",GBR,35-39,01:02:34
2026 Istanbul,HYROX PRO,Men,25,3,"Stoksbjerg, Daniel",DEN,16-24,01:02:35
2026 Istanbul,HYROX PRO,Men,26,6,"Hubert, Stanisław",POL,25-29,01:02:50
2026 Istanbul,HYROX PRO,Men,27,7,"Veyrat, Julien",FRA,25-29,01:02:57
2026 Istanbul,HYROX PRO,Men,28,2,"Steinke, Marc",GER,40-44,01:03:27
2026 Istanbul,HYROX PRO,Men,29,4,"Gardner, Nathan",GBR,16-24,01:03:29
2026 Istanbul,HYROX PRO,Men,30,12,"Bartsch, Michael",GER,30-34,01:03:41
2026 Istanbul,HYROX PRO,Men,31,8,"Ivanov, Maksim",RUS,25-29,01:03:47
2026 Istanbul,HYROX PRO,Men,32,5,"Highlands, Scott",GBR,35-39,01:04:03
2026 Istanbul,HYROX PRO,Men,33,6,"Dörfer, Marc",GER,35-39,01:04:15
2026 Istanbul,HYROX PRO,Men,34,5,"Benzon, Giovanni",ITA,16-24,01:04:15
2026 Istanbul,HYROX PRO,Men,35,7,"Koumpouras, Lazaros",GRE,35-39,01:04:16
2026 Istanbul,HYROX PRO,Men,36,3,"Swiczinsky, Felix",GER,40-44,01:04:24
2026 Istanbul,HYROX PRO,Men,37,8,"Martens, Patrick",GER,35-39,01:04:53
2026 Istanbul,HYROX PRO,Men,38,13,"Emiroğlu, Burak Edis",TUR,30-34,01:04:54
2026 Istanbul,HYROX PRO,Men,39,9,"El Tantawi, Ahmed",FRA,25-29,01:05:09
2026 Istanbul,HYROX PRO,Men,40,10,"Madden, Sean",GBR,25-29,01:05:15
2026 Istanbul,HYROX PRO,Men,41,11,"Paladina, Walter",ITA,25-29,01:05:40
2026 Istanbul,HYROX PRO,Men,42,4,"De La Cruz, Victor",CUB,40-44,01:05:46
2026 Istanbul,HYROX PRO,Men,43,14,"Hudson, Grant",GBR,30-34,01:06:28
2026 Istanbul,HYROX PRO,Men,44,9,"Harold, Stephen",IRL,35-39,01:06:28
2026 Istanbul,HYROX PRO,Men,45,6,"Haimayer, Lukas",GER,16-24,01:06:32
2026 Istanbul,HYROX PRO,Men,46,10,"Threadgold, Matt",GBR,35-39,01:06:32
2026 Istanbul,HYROX PRO,Men,47,15,"Syrovarov, Danila",RUS,30-34,01:07:10
2026 Istanbul,HYROX PRO,Men,48,16,"Ferrier, Jordan",GBR,30-34,01:07:24
2026 Istanbul,HYROX PRO,Men,49,11,"Restituto, Jose",ESP,35-39,01:07:41
2026 Istanbul,HYROX PRO,Men,50,5,"Tampakos, Christos",GRE,40-44,01:07:57
2026 Istanbul,HYROX PRO,Men,51,17,"Bousleiman, Anthony",LBN,30-34,01:08:05
2026 Istanbul,HYROX PRO,Men,52,12,"Kosar, Furkan",NED,25-29,01:08:22
2026 Istanbul,HYROX PRO,Men,53,13,"Honig, Marcel",GER,25-29,01:08:33
2026 Istanbul,HYROX PRO,Men,54,7,"Pashov, Yanislav",BUL,16-24,01:08:46
2026 Istanbul,HYROX PRO,Men,55,18,"Baker, Peter",RSA,30-34,01:09:02
2026 Istanbul,HYROX PRO,Men,56,12,"Borggaard, Anders",DEN,35-39,01:09:05
2026 Istanbul,HYROX PRO,Men,57,14,"Sharpe, Dillon",GBR,25-29,01:09:11
2026 Istanbul,HYROX PRO,Men,58,8,"Vincent, Mathéo",FRA,16-24,01:09:18
2026 Istanbul,HYROX PRO,Men,59,13,"Jünger, Konstantin",GER,35-39,01:09:20
2026 Istanbul,HYROX PRO,Men,60,2,"Martinez De La Mora, Oscar",MEX,45-49,01:09:30
2026 Istanbul,HYROX PRO,Men,61,14,"Theofanidis, Eleftherios",GRE,35-39,01:09:40
2026 Istanbul,HYROX PRO,Men,62,9,"Tunga, Cemkan",TUR,16-24,01:09:54
2026 Istanbul,HYROX PRO,Men,63,3,"Lescure, Yoann",FRA,45-49,01:10:22
2026 Istanbul,HYROX PRO,Men,64,1,"Mcgrath, Ged",GBR,50-54,01:10:33
2026 Istanbul,HYROX PRO,Men,65,15,"Aly Fouda, Alessandro",ITA,35-39,01:10:50
2026 Istanbul,HYROX PRO,Men,66,16,"Khrapavitski, Pavel",BLR,35-39,01:11:04
2026 Istanbul,HYROX PRO,Men,67,10,"Flynn, Josh",IRL,16-24,01:11:25
2026 Istanbul,HYROX PRO,Men,68,4,"Reardon, Jason",AUS,45-49,01:11:36
2026 Istanbul,HYROX PRO,Men,69,6,"Jackson, Ben",GBR,40-44,01:11:39
2026 Istanbul,HYROX PRO,Men,70,7,"Ailam, Farid",FRA,40-44,01:11:44
2026 Istanbul,HYROX PRO,Men,71,19,"Bondodet, Jefferson",FRA,30-34,01:11:56
2026 Istanbul,HYROX PRO,Men,72,15,"Vasilev, Lev",RUS,25-29,01:11:58
2026 Istanbul,HYROX PRO,Men,73,17,"Erduran, Efe",TUR,35-39,01:11:59
2026 Istanbul,HYROX PRO,Men,74,20,"Slaček, Kristijan",CRO,30-34,01:12:06
2026 Istanbul,HYROX PRO,Men,75,18,"Yıldırım, Mehmet Ali",TUR,35-39,01:12:11
2026 Istanbul,HYROX PRO,Men,76,11,"Blauwendraat, Kylian",NED,16-24,01:12:13
2026 Istanbul,HYROX PRO,Men,77,19,"Elgundi, Mahmoud",EGY,35-39,01:12:22
2026 Istanbul,HYROX PRO,Men,78,20,"Maktabi, Moe",LBN,35-39,01:12:35
2026 Istanbul,HYROX PRO,Men,79,12,"Brunbauer, Jakob",AUT,16-24,01:12:38
2026 Istanbul,HYROX PRO,Men,80,21,"Vazifedoust, Ali",IRI,30-34,01:12:50
2026 Istanbul,HYROX PRO,Men,81,21,"Hornschu, Davy",GER,35-39,01:12:51
2026 Istanbul,HYROX PRO,Men,82,22,"Godanci, Arlind",KOS,30-34,01:12:57
2026 Istanbul,HYROX PRO,Men,83,23,"Öner, Burak Fevzi",TUR,30-34,01:13:03
2026 Istanbul,HYROX PRO,Men,84,16,"Wevill, Charlie",GBR,25-29,01:13:05
2026 Istanbul,HYROX PRO,Men,85,13,"Grigorov, Grigor",BUL,16-24,01:13:07
2026 Istanbul,HYROX PRO,Men,86,22,"Rojas, Gonzalo",ARG,35-39,01:13:22
2026 Istanbul,HYROX PRO,Men,87,14,"Aracı, Arda",TUR,16-24,01:13:27
2026 Istanbul,HYROX PRO,Men,88,5,"Mckenzie, Ross",SCO,45-49,01:13:56
2026 Istanbul,HYROX PRO,Men,89,23,"Bodenmueller, Dominik",GER,35-39,01:13:57
2026 Istanbul,HYROX PRO,Men,90,24,"Jacobsen, Pascal",DEN,30-34,01:14:20
2026 Istanbul,HYROX PRO,Men,91,25,"Ramírez Doblado, Alberto",ESP,30-34,01:14:22
2026 Istanbul,HYROX PRO,Men,92,24,"Watkins, Jon",GBR,35-39,01:14:32
2026 Istanbul,HYROX PRO,Men,93,8,"Simsek, Kerem",TUR,40-44,01:14:32
2026 Istanbul,HYROX PRO,Men,94,26,"Genç, Eyüpcan",TUR,30-34,01:15:09
2026 Istanbul,HYROX PRO,Men,95,25,"Abdullah, Abdelrahman",EGY,35-39,01:15:29
2026 Istanbul,HYROX PRO,Men,96,15,"Şahin, Eren",TUR,16-24,01:15:37
2026 Istanbul,HYROX PRO,Men,97,9,"Turriziani, Maurizio",ITA,40-44,01:16:19
2026 Istanbul,HYROX PRO,Men,98,26,"Jafar, Mohammad",KUW,35-39,01:16:36
2026 Istanbul,HYROX PRO,Men,99,27,"Molina, Fran",ESP,35-39,01:16:53
2026 Istanbul,HYROX PRO,Men,100,10,"Griffin, Bryan",GBR,40-44,01:16:56
2026 Istanbul,HYROX PRO,Men,101,27,"Tetik, Vurkan",TUR,30-34,01:17:04
2026 Istanbul,HYROX PRO,Men,102,17,"De Antoniis, Gabrielle",ITA,25-29,01:17:31
2026 Istanbul,HYROX PRO,Men,103,18,"Kleber, Tim",GER,25-29,01:17:46
2026 Istanbul,HYROX PRO,Men,104,28,"Toor, Sukh",GBR,30-34,01:17:47
2026 Istanbul,HYROX PRO,Men,105,29,"SAÏDANE, Dhelis",FRA,30-34,01:18:27
2026 Istanbul,HYROX PRO,Men,106,30,"Illahi, Nabeel",PAK,30-34,01:18:37
2026 Istanbul,HYROX PRO,Men,107,19,"Elhirch, Anas",MAR,25-29,01:18:52
2026 Istanbul,HYROX PRO,Men,108,16,"Hassouni, Ilian",FRA,16-24,01:19:06
2026 Istanbul,HYROX PRO,Men,109,28,"Yilmaz, Ugur",GER,35-39,01:19:51
2026 Istanbul,HYROX PRO,Men,110,6,"Piatkowski, Michal",POL,45-49,01:20:04
2026 Istanbul,HYROX PRO,Men,111,17,"Jackson, Finnley",GBR,16-24,01:20:17
2026 Istanbul,HYROX PRO,Men,112,31,"Kelani, Salah",SYR,30-34,01:20:18
2026 Istanbul,HYROX PRO,Men,113,1,"Attermalm, Joakim",SWE,55-59,01:20:18
2026 Istanbul,HYROX PRO,Men,114,11,"Vierstraete, Wouter",BEL,40-44,01:20:30
2026 Istanbul,HYROX PRO,Men,115,18,"Yayla, Eren",TUR,16-24,01:20:34
2026 Istanbul,HYROX PRO,Men,116,32,"Bozyurt, Mert",TUR,30-34,01:20:40
2026 Istanbul,HYROX PRO,Men,117,20,"Warke, Michael",GBR,25-29,01:20:49
2026 Istanbul,HYROX PRO,Men,118,29,"Ocal, Batuhan",TUR,35-39,01:21:10
2026 Istanbul,HYROX PRO,Men,119,33,"Terziyan, Hayk Miran",TUR,30-34,01:21:25
2026 Istanbul,HYROX PRO,Men,120,7,"Sovkovs, Imants",LAT,45-49,01:21:42
2026 Istanbul,HYROX PRO,Men,121,12,"Wright, Jonathan",GBR,40-44,01:21:46
2026 Istanbul,HYROX PRO,Men,122,34,"Okba, Sofien",FRA,30-34,01:21:51
2026 Istanbul,HYROX PRO,Men,123,35,"Kelley, Jacob",USA,30-34,01:21:57
2026 Istanbul,HYROX PRO,Men,124,30,"Tatar, Yusuf Emin",TUR,35-39,01:21:58
2026 Istanbul,HYROX PRO,Men,125,36,"Yato, Stephane",FRA,30-34,01:22:02
2026 Istanbul,HYROX PRO,Men,126,13,"Gonzalez, Luis",DOM,40-44,01:22:53
2026 Istanbul,HYROX PRO,Men,127,31,"Yaşlıoğlu, Ertuğ Onur",TUR,35-39,01:23:27
2026 Istanbul,HYROX PRO,Men,128,37,"Ehab, Mostafa",EGY,30-34,01:23:40
2026 Istanbul,HYROX PRO,Men,129,19,"Bour, Victor",FRA,16-24,01:24:05
2026 Istanbul,HYROX PRO,Men,130,20,"Kurt, Ulaş",TUR,16-24,01:24:15
2026 Istanbul,HYROX PRO,Men,131,38,"Kaldırım, Kemal",TUR,30-34,01:24:15
2026 Istanbul,HYROX PRO,Men,132,32,"Cao, Jiakai",CHN,35-39,01:25:10
2026 Istanbul,HYROX PRO,Men,133,33,"Alan, Özgür",TUR,35-39,01:25:18
2026 Istanbul,HYROX PRO,Men,134,39,"De La Fuente, Jimmy",FRA,30-34,01:25:31
2026 Istanbul,HYROX PRO,Men,135,14,"Kriemadis, Nikos",GRE,40-44,01:26:00
2026 Istanbul,HYROX PRO,Men,136,21,"Bilgiç, Furkan",TUR,16-24,01:26:02
2026 Istanbul,HYROX PRO,Men,137,21,"Ben Amara, Bechir",TUN,25-29,01:26:15
2026 Istanbul,HYROX PRO,Men,138,8,"Whitmore, Mark",GBR,45-49,01:26:17
2026 Istanbul,HYROX PRO,Men,139,34,"Erseçgen, Burak",TUR,35-39,01:26:45
2026 Istanbul,HYROX PRO,Men,140,35,"Kocak, Ümit",TUR,35-39,01:26:49
2026 Istanbul,HYROX PRO,Men,141,22,"Kotb, Moustfa",EGY,25-29,01:27:01
2026 Istanbul,HYROX PRO,Men,142,23,"Bouaricha, Jessim",FRA,25-29,01:27:18
