Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Bordeaux,HYROX PRO - Overall,Men,1,1,"Lizarazu Hormilla, Aitor",ESP,30-34,00:57:17
2025 Bordeaux,HYROX PRO - Overall,Men,2,1,"Garel, Quentin",FRA,25-29,00:58:14
2025 Bordeaux,HYROX PRO - Overall,Men,3,1,"Voisin, Joffrey",FRA,40-44,00:58:55
2025 Bordeaux,HYROX PRO - Overall,Men,4,2,"Dufour, Xavier",FRA,25-29,00:59:05
2025 Bordeaux,HYROX PRO - Overall,Men,5,2,"Khampasath, Cédric",FRA,40-44,01:00:29
2025 Bordeaux,HYROX PRO - Overall,Men,6,2,"Plantinga, Jannick",NED,30-34,01:00:44
2025 Bordeaux,HYROX PRO - Overall,Men,7,3,"Boistaud, Julien",FRA,30-34,01:01:10
2025 Bordeaux,HYROX PRO - Overall,Men,8,3,"Darthout, Valentin",FRA,25-29,01:01:13
2025 Bordeaux,HYROX PRO - Overall,Men,9,4,"Gassian, Alexandre",FRA,30-34,01:01:25
2025 Bordeaux,HYROX PRO - Overall,Men,10,4,"Montreuil, Axel",FRA,25-29,01:01:34
2025 Bordeaux,HYROX PRO - Overall,Men,11,1,"Arnaud, Jerome.",FRA,35-39,01:01:55
2025 Bordeaux,HYROX PRO - Overall,Men,12,5,"Gonzalez, Ruben",ESP,30-34,01:02:11
2025 Bordeaux,HYROX PRO - Overall,Men,13,5,"Harkness, Conor",GBR,25-29,01:02:13
2025 Bordeaux,HYROX PRO - Overall,Men,14,6,"Saurin, Florian",FRA,30-34,01:02:16
2025 Bordeaux,HYROX PRO - Overall,Men,15,6,"Jorge Sineiro, Baptiste",FRA,25-29,01:02:32
2025 Bordeaux,HYROX PRO - Overall,Men,16,2,"Choisy, Emeric",FRA,35-39,01:02:51
2025 Bordeaux,HYROX PRO - Overall,Men,17,7,"Aardenburg, Kees",NED,30-34,01:02:56
2025 Bordeaux,HYROX PRO - Overall,Men,18,8,"Nieuwenhuis, Mark",NED,30-34,01:03:00
2025 Bordeaux,HYROX PRO - Overall,Men,19,9,"Pires Canto, Michaël",POR,30-34,01:03:00
2025 Bordeaux,HYROX PRO - Overall,Men,20,3,"Dergaoui, Mehdi",FRA,35-39,01:03:02
2025 Bordeaux,HYROX PRO - Overall,Men,21,7,"Hoff, Antonio",FRA,25-29,01:03:07
2025 Bordeaux,HYROX PRO - Overall,Men,22,4,"Lafabrie, Maxime",FRA,35-39,01:03:10
2025 Bordeaux,HYROX PRO - Overall,Men,23,5,"Delalonde, Thierry",FRA,35-39,01:03:11
2025 Bordeaux,HYROX PRO - Overall,Men,24,3,"Clot, Romain",FRA,40-44,01:03:41
2025 Bordeaux,HYROX PRO - Overall,Men,25,6,"Carle, Baptiste",FRA,35-39,01:03:52
2025 Bordeaux,HYROX PRO - Overall,Men,26,10,"Delattre, Thomas",FRA,30-34,01:03:56
2025 Bordeaux,HYROX PRO - Overall,Men,27,1,"Remond, Killian",FRA,16-24,01:04:23
2025 Bordeaux,HYROX PRO - Overall,Men,28,8,"Poujouly, Adrien",FRA,25-29,01:04:24
2025 Bordeaux,HYROX PRO - Overall,Men,29,11,"Charlotteaux, Alexis",FRA,30-34,01:04:28
2025 Bordeaux,HYROX PRO - Overall,Men,30,12,"Brault, Robin",FRA,30-34,01:04:44
2025 Bordeaux,HYROX PRO - Overall,Men,31,9,"Lamothe, Emmanuel",FRA,25-29,01:04:47
2025 Bordeaux,HYROX PRO - Overall,Men,32,2,"Courroux, Gauthier",FRA,16-24,01:04:48
2025 Bordeaux,HYROX PRO - Overall,Men,33,3,"Morris, Charlie",GBR,16-24,01:04:54
2025 Bordeaux,HYROX PRO - Overall,Men,34,4,"Galichet, Mathieu",FRA,16-24,01:05:17
2025 Bordeaux,HYROX PRO - Overall,Men,35,7,"Halgand, Davy",FRA,35-39,01:05:22
2025 Bordeaux,HYROX PRO - Overall,Men,36,4,"Laurent, Sebastien",FRA,40-44,01:05:26
2025 Bordeaux,HYROX PRO - Overall,Men,37,5,"Ouanna, Jérémy",FRA,40-44,01:05:51
2025 Bordeaux,HYROX PRO - Overall,Men,38,10,"Gretz, Benjamin",FRA,25-29,01:05:53
2025 Bordeaux,HYROX PRO - Overall,Men,39,8,"Salaun, Mathieu",FRA,35-39,01:06:00
2025 Bordeaux,HYROX PRO - Overall,Men,40,9,"Casado, Manuel",FRA,35-39,01:06:05
2025 Bordeaux,HYROX PRO - Overall,Men,41,5,"El Allaoui, Sami",MAR,16-24,01:06:06
2025 Bordeaux,HYROX PRO - Overall,Men,42,11,"Canton, Paul",FRA,25-29,01:06:07
2025 Bordeaux,HYROX PRO - Overall,Men,43,12,"Reisdorffer, Antoine",FRA,25-29,01:06:08
2025 Bordeaux,HYROX PRO - Overall,Men,44,13,"Torregrossa, Hugo",FRA,25-29,01:06:13
2025 Bordeaux,HYROX PRO - Overall,Men,45,6,"Wu, Cédric",FRA,16-24,01:06:14
2025 Bordeaux,HYROX PRO - Overall,Men,46,6,"Daniel, Erwan",FRA,40-44,01:06:24
2025 Bordeaux,HYROX PRO - Overall,Men,47,10,"Serrato, Sébastien",FRA,35-39,01:06:30
2025 Bordeaux,HYROX PRO - Overall,Men,48,7,"Lepiller, Thibault",FRA,16-24,01:06:36
2025 Bordeaux,HYROX PRO - Overall,Men,49,14,"Chedru, Sébastien",FRA,25-29,01:06:54
2025 Bordeaux,HYROX PRO - Overall,Men,50,15,"Syrotiuk, Evan",FRA,25-29,01:07:03
2025 Bordeaux,HYROX PRO - Overall,Men,51,1,"Peyrinaud, Yoann",FRA,45-49,01:07:13
2025 Bordeaux,HYROX PRO - Overall,Men,52,13,"Lagardère, Yann",FRA,30-34,01:07:15
2025 Bordeaux,HYROX PRO - Overall,Men,53,14,"Nessah, Mohamed",FRA,30-34,01:07:17
2025 Bordeaux,HYROX PRO - Overall,Men,54,8,"Decouflé, Sonny",FRA,16-24,01:07:22
