Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Johannesburg,HYROX PRO,Men,1,1,"Dearden, Jake",GBR,25-29,01:02:17
2025 Johannesburg,HYROX PRO,Men,2,1,"Pienaar, Dylan",RSA,16-24,01:04:49
2025 Johannesburg,HYROX PRO,Men,3,1,"Schoonbee, Kyle",RSA,30-34,01:05:02
2025 Johannesburg,HYROX PRO,Men,4,2,"Gearing, Matthew",RSA,30-34,01:07:15
2025 Johannesburg,HYROX PRO,Men,5,2,"Nel, Janno",RSA,25-29,01:07:41
2025 Johannesburg,HYROX PRO,Men,6,2,"Lotter, Janco",RSA,16-24,01:08:06
2025 Johannesburg,HYROX PRO,Men,7,1,"Manders, Leon",RSA,40-44,01:08:15
2025 Johannesburg,HYROX PRO,Men,8,3,"Herbst, Conrad",RSA,25-29,01:08:31
2025 Johannesburg,HYROX PRO,Men,9,3,"Smith, Pieter",RSA,30-34,01:09:26
2025 Johannesburg,HYROX PRO,Men,10,4,"Ramsden, Devin",RSA,30-34,01:09:31
2025 Johannesburg,HYROX PRO,Men,11,1,"Levin, Simon",RSA,35-39,01:10:18
2025 Johannesburg,HYROX PRO,Men,12,4,"Janse van Rensburg, Christiaan",RSA,25-29,01:10:19
2025 Johannesburg,HYROX PRO,Men,13,5,"Harvett, Gareth Ken",RSA,25-29,01:11:52
2025 Johannesburg,HYROX PRO,Men,14,5,"O'Connor, Sheldon",RSA,30-34,01:12:50
2025 Johannesburg,HYROX PRO,Men,15,2,"Stevens, Lance",RSA,35-39,01:13:45
2025 Johannesburg,HYROX PRO,Men,16,3,"Strauss, Bertus",RSA,16-24,01:14:56
2025 Johannesburg,HYROX PRO,Men,17,6,"Fredericks, Cassiem",RSA,25-29,01:15:42
2025 Johannesburg,HYROX PRO,Men,18,7,"Bester, Neil",RSA,25-29,01:16:53
2025 Johannesburg,HYROX PRO,Men,19,4,"De Wet, Caelen",RSA,16-24,01:17:36
2025 Johannesburg,HYROX PRO,Men,20,8,"Pretorius, Jesse",RSA,25-29,01:17:54
2025 Johannesburg,HYROX PRO,Men,21,1,"Buthelezi, Sibusiso",RSA,45-49,01:18:00
2025 Johannesburg,HYROX PRO,Men,22,9,"Khetsi, Teko",RSA,25-29,01:18:09
2025 Johannesburg,HYROX PRO,Men,23,10,"Kuhlmann, Daniel",NAM,25-29,01:18:14
2025 Johannesburg,HYROX PRO,Men,24,6,"Botes, Damien",RSA,30-34,01:18:17
2025 Johannesburg,HYROX PRO,Men,25,2,"Kalinin, Andrey",RUS,45-49,01:18:47
2025 Johannesburg,HYROX PRO,Men,26,3,"Roos, JC",RSA,35-39,01:19:00
2025 Johannesburg,HYROX PRO,Men,27,4,"Jooste, Marcel",RSA,35-39,01:19:51
2025 Johannesburg,HYROX PRO,Men,28,7,"Masiza, Yanga",RSA,30-34,01:20:00
2025 Johannesburg,HYROX PRO,Men,29,2,"Milkshake, DJ",RSA,40-44,01:20:26
2025 Johannesburg,HYROX PRO,Men,30,5,"Van Rooy, Ig",RSA,35-39,01:21:02
2025 Johannesburg,HYROX PRO,Men,31,6,"Achadinha, Louis",RSA,35-39,01:21:14
2025 Johannesburg,HYROX PRO,Men,32,7,"Nortier, Dane",RSA,35-39,01:21:18
2025 Johannesburg,HYROX PRO,Men,33,5,"Sojane, Kudzai",RSA,16-24,01:22:00
2025 Johannesburg,HYROX PRO,Men,34,8,"Buckley, Graeme",RSA,30-34,01:22:28
2025 Johannesburg,HYROX PRO,Men,35,3,"Oussov, Egor",RSA,40-44,01:23:30
2025 Johannesburg,HYROX PRO,Men,36,11,"Van der Merwe, Andre",RSA,25-29,01:23:57
2025 Johannesburg,HYROX PRO,Men,37,9,"Janse van Vuuren, Danie",RSA,30-34,01:24:12
2025 Johannesburg,HYROX PRO,Men,38,3,"Van Niekerk, HC",RSA,45-49,01:24:15
2025 Johannesburg,HYROX PRO,Men,39,4,"Simery, Julien",FRA,40-44,01:24:28
2025 Johannesburg,HYROX PRO,Men,40,12,"Warren, Dan",RSA,25-29,01:24:29
2025 Johannesburg,HYROX PRO,Men,41,10,"Ndlovu, Sibusiso",RSA,30-34,01:24:42
2025 Johannesburg,HYROX PRO,Men,42,11,"Lukhele, Bongane",RSA,30-34,01:24:59
2025 Johannesburg,HYROX PRO,Men,43,6,"De Wet, Janru",RSA,16-24,01:25:00
2025 Johannesburg,HYROX PRO,Men,44,12,"Fourie, JASON",RSA,30-34,01:26:17
2025 Johannesburg,HYROX PRO,Men,45,13,"Mclean, Ross",RSA,30-34,01:26:44
2025 Johannesburg,HYROX PRO,Men,46,13,"Snyders, Zaid",RSA,25-29,01:26:57
2025 Johannesburg,HYROX PRO,Men,47,14,"Matloa, Kamogelo",RSA,25-29,01:27:09
2025 Johannesburg,HYROX PRO,Men,48,15,"Joubert, Bradly",RSA,25-29,01:27:12
2025 Johannesburg,HYROX PRO,Men,49,16,"Lehobo, Keke",RSA,25-29,01:27:26
2025 Johannesburg,HYROX PRO,Men,50,14,"Banks, Zandre",RSA,30-34,01:28:13
