Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Utrecht,HYROX PRO - Overall,Men,1,1,"Weersma, Hidde",NED,25-29,01:00:41
2025 Utrecht,HYROX PRO - Overall,Men,2,1,"Kinget, Niels",BEL,16-24,01:01:03
2025 Utrecht,HYROX PRO - Overall,Men,3,2,"Schoeman, Sam",NED,16-24,01:01:12
2025 Utrecht,HYROX PRO - Overall,Men,4,2,"Lemmelijn, Ward",BEL,25-29,01:01:32
2025 Utrecht,HYROX PRO - Overall,Men,5,3,"Quarry, Rio",GBR,16-24,01:01:54
2025 Utrecht,HYROX PRO - Overall,Men,6,1,"Van Herk, Robert",NED,40-44,01:02:26
2025 Utrecht,HYROX PRO - Overall,Men,7,1,"Hupkes, Elte",NED,30-34,01:02:59
2025 Utrecht,HYROX PRO - Overall,Men,8,3,"Van Overdam, Luc",NED,25-29,01:03:15
2025 Utrecht,HYROX PRO - Overall,Men,9,2,"Aardenburg, Kees",NED,30-34,01:03:30
2025 Utrecht,HYROX PRO - Overall,Men,10,4,"Ter Burg, Cem",NED,25-29,01:03:33
2025 Utrecht,HYROX PRO - Overall,Men,11,3,"Janssen, Jop",NED,30-34,01:03:43
2025 Utrecht,HYROX PRO - Overall,Men,12,4,"Brown, Travis",GBR,30-34,01:03:44
2025 Utrecht,HYROX PRO - Overall,Men,13,5,"Nieuwenhuis, Mark",NED,30-34,01:03:52
2025 Utrecht,HYROX PRO - Overall,Men,14,5,"Keane, Daniel",GBR,25-29,01:04:23
2025 Utrecht,HYROX PRO - Overall,Men,15,1,"Jackson, Kev",GBR,35-39,01:04:36
2025 Utrecht,HYROX PRO - Overall,Men,16,6,"Montreuil, Axel",FRA,25-29,01:05:02
2025 Utrecht,HYROX PRO - Overall,Men,17,7,"Reisdorffer, Antoine",FRA,25-29,01:05:17
2025 Utrecht,HYROX PRO - Overall,Men,18,6,"Schouten, Daan",NED,30-34,01:06:19
2025 Utrecht,HYROX PRO - Overall,Men,19,8,"Bosch, Julian",NED,25-29,01:06:32
2025 Utrecht,HYROX PRO - Overall,Men,20,7,"Wiersma, Sil",NED,30-34,01:06:37
2025 Utrecht,HYROX PRO - Overall,Men,21,9,"Smal, Gijs",NED,25-29,01:06:44
2025 Utrecht,HYROX PRO - Overall,Men,22,8,"Paterson, Martyn",GBR,30-34,01:07:00
2025 Utrecht,HYROX PRO - Overall,Men,23,2,"Spaans, Steven",NED,35-39,01:07:03
2025 Utrecht,HYROX PRO - Overall,Men,24,10,"Weindl, Paul",GER,25-29,01:07:11
2025 Utrecht,HYROX PRO - Overall,Men,25,9,"De Vliegere, Yannick",NED,30-34,01:07:25
2025 Utrecht,HYROX PRO - Overall,Men,26,10,"Angelini, Marco",ITA,30-34,01:07:27
2025 Utrecht,HYROX PRO - Overall,Men,27,11,"Meerman, Jeroen",NED,30-34,01:07:32
2025 Utrecht,HYROX PRO - Overall,Men,28,2,"Kneepkens, Dennis",NED,40-44,01:07:46
2025 Utrecht,HYROX PRO - Overall,Men,29,11,"Hesselberth, Paul",NED,25-29,01:08:27
2025 Utrecht,HYROX PRO - Overall,Men,30,12,"Fuhler, Jordi",NED,25-29,01:08:29
2025 Utrecht,HYROX PRO - Overall,Men,31,3,"Docherty, Garry",GBR,35-39,01:08:37
2025 Utrecht,HYROX PRO - Overall,Men,32,4,"Hughes, Michael K",GBR,35-39,01:08:38
2025 Utrecht,HYROX PRO - Overall,Men,33,13,"Maljaars, Bart",NED,25-29,01:08:41
2025 Utrecht,HYROX PRO - Overall,Men,34,4,"Van Der Ent, Hidde",NED,16-24,01:08:42
2025 Utrecht,HYROX PRO - Overall,Men,35,12,"Jansen, Wilbert",NED,30-34,01:08:56
2025 Utrecht,HYROX PRO - Overall,Men,36,5,"Kinget, Niels",BEL,16-24,01:09:04
2025 Utrecht,HYROX PRO - Overall,Men,37,14,"Van De Berge, Albert",NED,25-29,01:09:04
2025 Utrecht,HYROX PRO - Overall,Men,38,5,"Polak, Martin",NED,35-39,01:09:12
2025 Utrecht,HYROX PRO - Overall,Men,39,6,"Jessen, Servaas",NED,35-39,01:09:21
2025 Utrecht,HYROX PRO - Overall,Men,40,15,"Bos, Bobby",NED,25-29,01:09:34
2025 Utrecht,HYROX PRO - Overall,Men,41,7,"Heerink, Guido",NED,35-39,01:09:36
2025 Utrecht,HYROX PRO - Overall,Men,42,6,"Aktas, Kent",NED,16-24,01:09:44
2025 Utrecht,HYROX PRO - Overall,Men,43,8,"Van Straalen, Quint",NED,35-39,01:09:47
2025 Utrecht,HYROX PRO - Overall,Men,44,7,"Van Erp, Boy",NED,16-24,01:10:10
2025 Utrecht,HYROX PRO - Overall,Men,45,13,"Van Emmerik, Renaldo",NED,30-34,01:10:13
2025 Utrecht,HYROX PRO - Overall,Men,46,16,"Elshof, Ids",NED,25-29,01:10:28
2025 Utrecht,HYROX PRO - Overall,Men,47,14,"De Graaff, Leroy",NED,30-34,01:10:37
2025 Utrecht,HYROX PRO - Overall,Men,48,15,"Biemans, Geert",NED,30-34,01:10:51
2025 Utrecht,HYROX PRO - Overall,Men,49,17,"Kosar, Furkan",NED,25-29,01:10:53
2025 Utrecht,HYROX PRO - Overall,Men,50,16,"Van Rhee, Jarik",NED,30-34,01:10:53
2025 Utrecht,HYROX PRO - Overall,Men,51,18,"Van Loo, Rick",NED,25-29,01:11:01
2025 Utrecht,HYROX PRO - Overall,Men,52,17,"Huiszoon, Raimond",NED,30-34,01:11:12
2025 Utrecht,HYROX PRO - Overall,Men,53,19,"Verbraeken, Jeroen",BEL,25-29,01:11:25
2025 Utrecht,HYROX PRO - Overall,Men,54,1,"Van Der Zanden, Robert",NED,45-49,01:11:28
2025 Utrecht,HYROX PRO - Overall,Men,55,3,"Müller, Philipp",GER,40-44,01:11:35
2025 Utrecht,HYROX PRO - Overall,Men,56,9,"Groot Koerkamp, Ivo",NED,35-39,01:12:20
2025 Utrecht,HYROX PRO - Overall,Men,57,20,"Eppenga, Jeroen",NED,25-29,01:12:45
2025 Utrecht,HYROX PRO - Overall,Men,58,21,"Van Ancum, Niels",NED,25-29,01:12:48
2025 Utrecht,HYROX PRO - Overall,Men,59,8,"De Jong, Asaf",NED,16-24,01:12:48
2025 Utrecht,HYROX PRO - Overall,Men,60,10,"Tokaya, Yannick",NED,35-39,01:12:55
2025 Utrecht,HYROX PRO - Overall,Men,61,9,"Schudde, Tim",NED,16-24,01:12:58
2025 Utrecht,HYROX PRO - Overall,Men,62,18,"Visser, Frank",NED,30-34,01:12:59
2025 Utrecht,HYROX PRO - Overall,Men,63,19,"Plantinga, Jannick",NED,30-34,01:13:01
2025 Utrecht,HYROX PRO - Overall,Men,64,4,"Verhoef, Diederik",NED,40-44,01:13:02
2025 Utrecht,HYROX PRO - Overall,Men,65,10,"Donker, Hans",NED,16-24,01:13:13
2025 Utrecht,HYROX PRO - Overall,Men,66,22,"Ferrat, Yanis",FRA,25-29,01:13:26
2025 Utrecht,HYROX PRO - Overall,Men,67,20,"Smeets, Kaj",NED,30-34,01:13:28
2025 Utrecht,HYROX PRO - Overall,Men,68,21,"Haasnoot, Thijs",NED,30-34,01:13:45
2025 Utrecht,HYROX PRO - Overall,Men,69,22,"Niestadt, Etienne",NED,30-34,01:13:57
2025 Utrecht,HYROX PRO - Overall,Men,70,23,"Dijkstra, Jorn",NED,25-29,01:14:06
2025 Utrecht,HYROX PRO - Overall,Men,71,23,"Disseldorp, Wieland",NED,30-34,01:14:20
2025 Utrecht,HYROX PRO - Overall,Men,72,24,"Boersma, Roy",NED,25-29,01:14:39
2025 Utrecht,HYROX PRO - Overall,Men,73,24,"Sinclair, Oliver",AUS,30-34,01:14:39
2025 Utrecht,HYROX PRO - Overall,Men,74,25,"Lovely, Connor",GBR,30-34,01:14:47
2025 Utrecht,HYROX PRO - Overall,Men,75,11,"Lof, Stijn",NED,16-24,01:14:52
