Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2026 Istanbul,HYROX PRO DOUBLES,Men,1,1,"Lucas Lamoureux, Thomas Olivier",,30-34,00:51:42
2026 Istanbul,HYROX PRO DOUBLES,Men,2,2,"Timo Van Der Meer, Frederic Legatzki",,30-34,00:53:08
2026 Istanbul,HYROX PRO DOUBLES,Men,3,1,"Robert Van Herk, Dieter Schwarzkopf",,40-44,00:53:16
2026 Istanbul,HYROX PRO DOUBLES,Men,4,1,"Andrew Williams, Lee Perfect",,25-29,00:54:31
2026 Istanbul,HYROX PRO DOUBLES,Men,5,3,"Aaron Bassett, Matt Lundberg",,30-34,00:55:12
2026 Istanbul,HYROX PRO DOUBLES,Men,6,4,"Oliver Black, James Ayshford",,30-34,00:55:36
2026 Istanbul,HYROX PRO DOUBLES,Men,7,5,"Dominic Honess, Lewis Elsey",,30-34,00:55:46
2026 Istanbul,HYROX PRO DOUBLES,Men,8,6,"Stewart Horn, Marco Caira",,30-34,00:55:58
2026 Istanbul,HYROX PRO DOUBLES,Men,9,1,"Oroua Yaacoubi, Albin Hodza",,35-39,00:56:38
2026 Istanbul,HYROX PRO DOUBLES,Men,10,7,"Ruslan Brut, Oleg Lascenko",,30-34,00:56:50
2026 Istanbul,HYROX PRO DOUBLES,Men,11,2,"Martin Michelius, Patrick Benecke",,35-39,00:56:52
2026 Istanbul,HYROX PRO DOUBLES,Men,12,2,"Mathias Jessen, Frederik Werner Jensen",,25-29,00:56:57
2026 Istanbul,HYROX PRO DOUBLES,Men,13,3,"Enda O’Hora, Jack Armstrong",,25-29,00:57:04
2026 Istanbul,HYROX PRO DOUBLES,Men,14,3,"Harun Mehanovic, Kim Anastasi",,35-39,00:57:09
2026 Istanbul,HYROX PRO DOUBLES,Men,15,2,"Jaafar Moumen, Lukas Dreger",,40-44,00:57:24
2026 Istanbul,HYROX PRO DOUBLES,Men,16,8,"Terry Ryan, Jahrone Mcintosh",,30-34,00:57:28
2026 Istanbul,HYROX PRO DOUBLES,Men,17,9,"Thomas Strettle, Jay Small",,30-34,00:57:29
2026 Istanbul,HYROX PRO DOUBLES,Men,18,1,"Corrado Ciamei, Edoardo Trinx",,16-24,00:57:42
