Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 Dallas,HYROX PRO,Men,1,1,"Driscoll, Jack",USA,25-29,00:56:21
2025 Dallas,HYROX PRO,Men,2,1,"Kent, Ryan",USA,35-39,00:57:22
2025 Dallas,HYROX PRO,Men,3,1,"Dubé, Frédéric",CAN,30-34,00:57:37
2025 Dallas,HYROX PRO,Men,4,2,"Ward, Josh",USA,30-34,00:58:29
2025 Dallas,HYROX PRO,Men,5,3,"Perségol, Robin",FRA,30-34,00:59:31
2025 Dallas,HYROX PRO,Men,6,4,"Klaus, Gunther",USA,30-34,01:00:28
2025 Dallas,HYROX PRO,Men,7,2,"Key, Malik",USA,25-29,01:02:17
2025 Dallas,HYROX PRO,Men,8,1,"Collins, Michael",USA,40-44,01:02:33
2025 Dallas,HYROX PRO,Men,9,3,"O'Connor, Evan",USA,25-29,01:02:41
2025 Dallas,HYROX PRO,Men,10,5,"Warner, Hayden",USA,30-34,01:02:47
2025 Dallas,HYROX PRO,Men,11,6,"Voss, Hayden",USA,30-34,01:03:19
2025 Dallas,HYROX PRO,Men,12,2,"Lombardi, Matt",USA,35-39,01:03:19
2025 Dallas,HYROX PRO,Men,13,7,"Galloup, John",USA,30-34,01:03:46
2025 Dallas,HYROX PRO,Men,14,8,"Marshall, Clayton",USA,30-34,01:04:22
2025 Dallas,HYROX PRO,Men,15,4,"English, James",USA,25-29,01:04:25
2025 Dallas,HYROX PRO,Men,16,2,"Horton, Elijah",USA,40-44,01:04:35
2025 Dallas,HYROX PRO,Men,17,9,"Orozco, Patricio",MEX,30-34,01:04:42
2025 Dallas,HYROX PRO,Men,18,5,"LUCAS, PATRICK",GBR,25-29,01:04:57
2025 Dallas,HYROX PRO,Men,19,10,"Weisenburger, Ty",USA,30-34,01:04:57
2025 Dallas,HYROX PRO,Men,20,11,"Armiento, Alex",USA,30-34,01:05:20
